time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1667059346859004000,-3.78199609375,7.954364776611328,-1,-1,35.957589845090595,39.36436462402344,-1,44,21.49020004272461,-83.93495920440473,-1
1667059350656433200,0.01543310546875,7.955921173095703,-1,-1,35.957592636192125,39.83015060424805,-1,206.9928057759996,25.145048141479492,-83.93495952431388,-1
1667059350699344100,0.05834423828125,7.955921173095703,-1,-1,35.9575939055748,39.83015060424805,-1,226.5465288620033,25.145048141479492,-83.93495966980738,-1
1667059351100729000,0.45972900390625,120.27936935424805,-1,-1,35.9575682657279,151.68936920166016,-1,41,19.495899200439453,-83.93500851953696,-1
1667059352709924000,2.068924072265625,267.19439697265625,1.2699999809265137,27.46323442613747,35.95753672536086,298.60439682006836,226.40625,14.397805231680488,16,-83.93523423008988,2.9800000190734863
1667059353716936200,3.075936279296875,261.6536865234375,0.949999988079071,62.49875807560958,35.95753198958557,293.0636863708496,253.4765625,7.573902793476619,3,-83.93516683958838,2.9800000190734863
1667059354712888800,4.071888916015625,261.65368723124266,0.9499999881244776,62.49875807560963,35.957524382583806,293.06368707865477,253.4765439806011,7.573902793476337,3.000000000000709,-83.93519837885906,2.980000019073165
1667059355035262200,4.39426220703125,261.45404052734375,1.090000033378601,47.99396686358998,35.957513214122464,292.86404037475586,253.125,7.0156131604495195,3,-83.93518033445248,1.2699999809265137
1667059356019251700,5.378251708984375,261.4540406698361,1.0900000333856112,47.993966863589435,35.95750994496878,292.8640405172482,253.12499221665732,7.015613160449477,3.0000000000000995,-83.93519358979897,1.2699999809264895
1667059357028775700,6.387775634765625,261.3714601378888,0.9499999880895121,34.99560119377341,35.957502405887126,292.7814599853009,256.992178473214,6.616765665954476,3.000000000000107,-83.93521138159494,1.4099999666213643
1667059358002875400,7.36187548828125,260.93054218403995,1.0399999618633498,40.31482616087987,35.95749150089518,292.34054203145206,249.96092844659472,6.516728186881799,4.0000000000000355,-83.93522810691965,1.5199999809264726
1667059359002723300,8.361723388671875,261.00927754398435,1.120000004778458,62.20856382834309,35.957493306670884,292.41927739139646,262.96874018124805,6.261654085745178,4.000000000000026,-83.93523871424885,1.5199999809264708
1667059360002558200,9.36155810546875,260.87823506537825,1.0000000000113096,38.58879979157721,35.9574879208057,292.28823491279036,256.6406153745538,6.123458564776354,4.0000000000000195,-83.93524844332687,1.5199999809264706
1667059361002399500,10.3613994140625,260.8110353248194,0.6299999952464508,28.718766629558917,35.957481765633275,292.2210351722315,254.88280382888198,5.553091673387042,3.999999999999997,-83.93526031293285,1.379999995231596
1667059362002252000,11.361251953125,260.63940449245274,0.8899999857072841,35.71498403791601,35.95747375430848,292.04940433986485,242.5781163339929,5.3802469668517485,3.9999999999999893,-83.93527304472389,1.4999999999999585
1667059363002112800,12.36111279296875,260.5172121329233,0.9100000262396583,34.84111597512619,35.95746908755112,291.9272119803354,247.85155291486882,5.073477213829696,3.9999999999999756,-83.9352901165535,1.5900000333785516
1667059364001980700,13.360980712890624,259.80096457339823,0.7699999809426256,33.71791527177968,35.95746267705067,291.21096442081034,241.17186593375362,4.796170267635351,3.9999999999999654,-83.9353032306513,1.5900000333785516
1667059365001855700,14.360855712890626,259.77526872605085,0.9800000190831535,45.40050988479027,35.957459179069474,291.18526857346296,240.46874212830022,4.928750145687301,3.999999999999977,-83.9353141882392,1.3899999856948522
1667059366001732400,15.360732421875,259.8818360948935,0.8999999761676478,40.33104786015854,35.957453834116464,291.2918359423056,234.49218050625913,5.160616896125974,5.999999999999919,-83.935324930618,1.3200000524520594
1667059367001626000,16.360626220703125,260.0872804271057,0.7500000000113946,33.83822563891475,35.957452326593184,291.49728027451783,246.79686710351513,4.871186421313286,5.999999999999915,-83.9353408010847,1.3200000524520592
1667059368001532200,17.3605322265625,260.2154542580247,0.7400000095482832,34.34830758122551,35.957450754764615,291.6254541054368,251.01561687587105,4.778390872890803,5.999999999999913,-83.9353558571035,1.3200000524520594
1667059369001444400,18.3604443359375,260.09844986442477,0.730000019085368,33.63432741671696,35.957446721979885,291.5084497118369,248.554679442792,4.723471045419562,5.99999999999991,-83.93536890272344,1.3300000429153154
1667059370001362400,19.360362548828125,260.4296876564622,1.0499999523244194,45.638197052812146,35.957439833586385,291.8396875038743,239.76561757723272,4.825029094241219,5.999999999999914,-83.9353796407291,1.3200000524520592
