time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1667710498518337000,-5.7696630859375,244.13791465759277,-1,-1,35.95848643646771,275.5479145050049,-1,59.8563551869,6.018771648406982,-83.93939986714865,-1
1667710504303294000,0.0152939453125,244.13791465759277,-1,-1,35.95848643646771,275.5479145050049,-1,59.8563551869,6.018771648406982,-83.93939986714865,-1
1667710504305646800,0.017646728515625,244.1380958557129,-1,-1,35.958137612856866,275.548095703125,-1,68.4636990628,6.018771648406982,-83.93938917584532,-1
1667710504556799000,0.268799072265625,244.1380958557129,-1,-1,35.957947185050536,275.548095703125,-1,68.4636990628,6.018771648406982,-83.93938571837904,-1
1667710504830943200,0.542943115234375,244.1381015777588,-1,-1,35.9579469373949,275.5481014251709,-1,40,6.018771648406982,-83.93950445805537,-1
1667710506205237500,1.917237548828125,246.6158447265625,2.7100000381469727,95.79642205304198,35.95799664038788,278.0258445739746,172.265625,18.75353539472477,3,-83.93915377565095,2.609999895095825
1667710507000237800,2.71223779296875,249.98583984375,0.5600000023841858,85.02392282617873,35.95799341335516,281.3958396911621,172.265625,6.257181102056127,4,-83.9391650074012,1.0299999713897705
1667710508000238300,3.71223828125,249.6361083984375,1.0800000429153442,41.08719761260305,35.95800472892444,281.0461082458496,76.9921875,4.83878816671094,3,-83.93915159635613,1.0299999713897705
1667710509000238300,4.71223828125,250.1090087890625,1.0399999618530273,41.58263221423909,35.95801407474648,281.5190086364746,68.203125,4.531276201463971,3,-83.93913533546397,1.4700000286102295
1667710510000239900,5.712239990234375,250.774169921875,0.7900000214576721,34.53509617955278,35.958017259869685,282.1841697692871,73.125,4.3147300053212385,3,-83.93912158914277,1.4700000286102295
1667710510999943700,6.711943603515625,251.2376708984375,0.8799999952316284,47.65995695279802,35.958025055039634,282.6476707458496,72.7734375,3.903439706010239,3,-83.93910876483092,1.3799999952316284
1667710511999941600,7.711941650390625,251.9320068359375,0.9700000286102295,39.85067041054769,35.9580320958383,283.3420066833496,71.015625,3.6644823819906067,3,-83.93909652725229,1.3799999952316284
1667710512999945500,8.711945556640625,252.25384521484375,0.9900000095367432,40.797713705010395,35.9580408130176,283.66384506225586,71.015625,3.77439621263405,3,-83.93908278093109,1.4299999475479126
1667710513999949600,9.711949462890624,250.7259521484375,0.7300000190734863,27.207037445464877,35.95804990738254,282.1359519958496,63.6328125,3.5355339059327373,3,-83.93906920224795,1.6799999475479126
1667710514999953700,10.71195361328125,251.55963134765625,0.8899999856948853,31.95742376792499,35.9580622287802,282.96963119506836,61.875,3.5355339059327373,3,-83.93905520446965,1.7200000286102295
1667710515999953700,11.71195361328125,251.8834228515625,0.7300000190734863,22.002820911150557,35.95807538836818,283.2934226989746,60.1171875,3.5355339059327373,3,-83.93903634518752,1.7200000286102295
1667710516999955200,12.711955078125,252.2799072265625,0.6200000047683716,17.27511935447135,35.958089805241634,283.6899070739746,59.4140625,3.5355339059327373,3,-83.93901606098184,2.119999885559082
1667710517999960000,13.7119599609375,252.2799075981602,0.6200000048039767,17.275119354471528,35.95809952668216,283.6899074455723,59.41407437882268,4.613149369507446,3.541664852495489,-83.93899583115152,2.119999885558965
1667710518999967000,14.711967041015624,253.36969049461186,0.810000002425447,19.885539108074553,35.958114390291065,284.77969034202397,61.17188988271104,4.613149304964287,3.541664936565338,-83.93896774907414,2.6099998950956067
1667710519999970800,15.711970703125,253.51300104148686,0.8399999738137467,23.794956681429873,35.95812666974419,284.92300088889897,61.17188988267181,4.613149247729033,3.5416650111163674,-83.93894453127665,2.6099998950956067
1667710520999975700,16.7119755859375,254.16766399051994,0.8999999761857178,27.4606321240636,35.958135244198246,285.57766383793205,63.9843881609762,4.613149202636569,3.5416650698509633,-83.93892810115968,2.2499999999998597
1667710521999980500,17.71198046875,255.18621867895126,0.870000004796931,19.171806537923487,35.95815092105172,286.5962185263634,58.710950014900824,4.613149137511733,3.54166515467846,-83.9389050615622,2.24999999999986
1667710522999985200,18.711985107421874,255.1173102175817,1.029999971427974,23.125466661626977,35.95817915392454,286.5273100649938,44.64845044476095,4.613149045231209,3.541665274877232,-83.93888203365476,2.829999923705775
1667710523999989000,19.711989013671875,254.97546456940472,1.1599999666582994,24.854937153818614,35.95820853226674,286.38546441681683,32.343760272546945,4.674045554554687,3.4609009212539448,-83.9388708265044,2.9500000476833983
1667710524999992800,20.711992919921876,256.0441901013255,1.090000033414782,29.23466447794783,35.95822887454195,287.4541899487376,29.17969648070444,4.397775958860266,4.034551922698909,-83.93885911257622,2.829999923705775
