time,seconds_elapsed,z,y,x
1667710504309961000,0.0219609375,-9.575450549840927,-1.8025322368025778,-1.1099607451550662
1667710504320011800,0.03201171875,-9.585018588653206,-1.7648508870534598,-1.0877062432490288
1667710504330062800,0.042062744140625,-9.593965865218639,-1.7400519613616168,-1.0480563699059189
1667710504340113000,0.05211279296875,-9.601959202060103,-1.7272341269731522,-0.9946973393578081
1667710504350164000,0.0621640625,-9.608755438071489,-1.7237087293259798,-0.9332909767586738
1667710504360215000,0.072215087890625,-9.614206104692816,-1.7269170238479972,-0.8690127119850367
1667710504370265900,0.082265869140625,-9.618253918778896,-1.7358296674914657,-0.8040328748133033
1667710504380316000,0.09231591796875,-9.621032735842466,-1.7491894998021422,-0.7392218183372169
1667710504390367000,0.102366943359375,-9.622601592594384,-1.7655436916232108,-0.6773354902014136
1667710504400417800,0.112417724609375,-9.622977440169453,-1.784065290611237,-0.6211239928316324
1667710504410468900,0.12246875,-9.622123453688621,-1.8060450672291217,-0.5686183642424643
1667710504420519000,0.132518798828125,-9.619975920265912,-1.8331509546890854,-0.5157542045392096
1667710504430570000,0.142570068359375,-9.616756958219408,-1.8646039314426481,-0.4600294312404468
1667710504440620800,0.152620849609375,-9.612826633033157,-1.8975085683092474,-0.40423615928273643
1667710504450671900,0.162671875,-9.608612230208516,-1.9281021517544983,-0.3569015401232987
1667710504460723000,0.172722900390625,-9.604486674711108,-1.9541322266764938,-0.32493604727033526
1667710504470773000,0.18277294921875,-9.600651626592875,-1.9758441461384295,-0.30645662518991157
1667710504480824000,0.192823974609375,-9.59715092499554,-1.994778855971992,-0.2931447602068074
1667710504490875000,0.202875,-9.594144728916882,-2.011495743625611,-0.27687201785780485
1667710504500926000,0.212926025390625,-9.591830606755614,-2.0252464749500154,-0.2560236381563358
1667710504510975700,0.222975830078125,-9.590317279583216,-2.034768628793955,-0.2364545211430639
1667710504521026800,0.23302685546875,-9.589548048776388,-2.0397769584752616,-0.22419755377406253
1667710504531078000,0.243077880859375,-9.589239421218632,-2.041790928646177,-0.21899350059125572
1667710504541129000,0.25312890625,-9.589140637019277,-2.0425484690152107,-0.21624789167754352
1667710504551179800,0.2631796875,-9.589206103470922,-2.042585001633316,-0.21297539107920602
1667710504561229800,0.273229736328125,-9.589584289133548,-2.0411111296884714,-0.21006659096041694
1667710504571281000,0.283281005859375,-9.590472177883981,-2.036845435068011,-0.21092801182903348
1667710504581332000,0.29333203125,-9.592093057084083,-2.0284550617329775,-0.21794625656064598
1667710504591383000,0.303383056640625,-9.594762568554282,-2.0142833285175263,-0.23147200175644828
1667710504601432800,0.313432861328125,-9.59845733141899,-1.9942323280051348,-0.25107036313051356
1667710504611484000,0.32348388671875,-9.602816695672272,-1.9703683450758456,-0.27191951001696285
1667710504621534700,0.33353466796875,-9.607264907252787,-1.9469798707038164,-0.28304434981718657
1667710504631585800,0.343585693359375,-9.611506782606243,-1.927543348827958,-0.27183435248415916
1667710504641636900,0.353636962890625,-9.615563364520668,-1.9124223520636559,-0.23231325661987065
1667710504651687000,0.36368701171875,-9.61945744934976,-1.8993859064884482,-0.16958318940261377
1667710504661738000,0.373738037109375,-9.623529813355207,-1.8841149798594414,-0.0904030413749162
1667710504671789000,0.3837890625,-9.62790846683085,-1.8638024058014153,-0.000356268053965141
1667710504681839900,0.39383984375,-9.632826634010671,-1.835964696935564,0.09093523942232132
1667710504691890000,0.403889892578125,-9.639054714745283,-1.7974241000086069,0.16814174015633762
1667710504701941000,0.41394091796875,-9.64661375182271,-1.7502004304103553,0.22366563885444773
1667710504711992000,0.423991943359375,-9.653950670582056,-1.7033280584678052,0.26511969380900263
1667710504722043000,0.43404296875,-9.658985157617925,-1.6683941077306865,0.30141632946776226
