sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
7.8449;4.8105;0.8294;9.6588;1.624;0.4902;-1.6509;2.1221;-0.4537;-1.2851;0.2779;0.2831;52.4;-49.69;46.61;-27.6;335.13;-9.53;-87.09;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;12509;2022-09-09 16:21:36:924
10.8601;7.9083;-2.9617;9.2885;2.3758;-2.0614;0.3459;1.3389;-0.1584;1.0478;-1.3409;-0.619;52.4;-54.26;26.51;-20.62;319.06;-14.95;-103.77;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;13009;2022-09-09 16:21:37:424
10.197;2.2379;-0.4322;9.5543;1.4704;1.6503;1.3123;1.5256;-1.8252;-0.5438;-0.0836;0.2108;39.9;-50.18;28.73;-44.29;316.86;-8.62;-80.2;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;13510;2022-09-09 16:21:37:925
7.6328;2.6629;0.1484;9.3936;2.8133;-0.13;-0.73;-0.2812;1.0781;0.6033;-0.1646;-0.6169;39.9;-49.99;36.75;-49.91;316.03;-14.2;-86.75;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;14010;2022-09-09 16:21:38:425
7.4605;1.5054;-0.358;9.4018;2.7856;0.133;-2.3813;-1.8857;1.5679;0.8697;-0.2827;-0.3299;39.9;-46.43;38.79;-48.02;317.71;-15.16;-87.22;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;14509;2022-09-09 16:21:38:924
4.5685;2.7981;0.4331;9.1707;3.3423;0.9478;-0.8873;0.025;-0.308;-0.6196;0.8518;-0.1251;34.2;-40.44;53.66;-47.93;326.53;-19.93;-84.1;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;15009;2022-09-09 16:21:39:424
8.8274;6.3679;-2.0782;8.2433;5.2191;-0.9897;0.6261;-0.0734;-2.4808;0.7076;-0.2188;-0.7064;30.2;-40.22;52.71;-47.77;320.22;-32.15;-96.85;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;15510;2022-09-09 16:21:39:925
7.6567;2.5947;0.6018;9.2863;3.0992;0.5741;-1.22;0.5185;-0.3452;-0.3412;0.3915;0.3822;30.2;-37.46;53.76;-52.18;322.18;-18.42;-86.46;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;16010;2022-09-09 16:21:40:425
6.4274;3.2028;-0.0051;9.1647;3.445;0.557;-1.6724;-0.7576;1.0632;-0.0551;-0.2744;0.2117;30.2;-35.14;71.25;-53.27;327.56;-20.57;-86.52;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;16509;2022-09-09 16:21:40:924
11.1162;4.1474;2.4467;9.0438;3.6825;-0.9056;1.8133;0.7401;3.1867;-0.3618;0.6344;0.496;27.3;-40.93;75.84;-49.5;327.73;-24.29;-94.8;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;17009;2022-09-09 16:21:41:424
8.3198;2.8077;-2.8481;9.3786;2.8102;-0.5607;0.0432;-0.1272;-0.8669;-0.3268;0.1808;0.0863;24.6;-32.78;86.4;-45.79;332.26;-16.65;-93.42;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;17510;2022-09-09 16:21:41:925
8.4171;4.1174;-1.0872;8.9982;3.4379;-1.8393;-0.601;0.7141;0.3944;-0.6849;0.1458;0.1558;21.2;-38.31;82.8;-29.78;338.69;-20.98;-97.87;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;18010;2022-09-09 16:21:42:425
11.8968;4.4871;-3.6763;8.7397;2.907;-3.3671;4.5038;0.2042;2.5811;-0.2845;-2.1534;0.1978;18.9;-51.77;72.58;-17.23;341.27;-17.79;-103.18;2.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;18510;2022-09-09 16:21:42:925
12.7226;2.822;-1.1004;9.575;1.9661;0.7894;0.6616;-2.1435;-2.1684;0.1342;0.4676;-0.3666;12.0;-75.77;95.06;3.51;5.4;-11.57;-85.29;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;19009;2022-09-09 16:21:43:424
7.9298;2.5481;-3.6476;9.0938;3.1882;-1.819;-0.408;-1.0167;-0.2403;-0.3228;-0.0101;-0.1862;7.7;-78.73;100.37;27.98;5.62;-18.97;-101.31;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;19509;2022-09-09 16:21:43:924
6.5423;0.7358;-1.7539;9.4801;2.4993;-0.2287;-2.846;-0.8311;-3.1865;-1.0617;-0.2771;0.4752;12.0;-69.04;89.68;50.59;15.6;-18.56;-105.33;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;20009;2022-09-09 16:21:44:424
10.136;3.332;3.1098;8.7942;3.8972;-1.9088;2.1841;2.2297;2.0886;-0.8312;-1.8357;0.2112;20.1;-66.88;47.83;45.39;21.95;-23.42;-102.25;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;20509;2022-09-09 16:21:44:924
8.9207;4.6597;-2.7667;8.9003;3.4339;-2.2724;-0.551;1.0982;-0.7584;-0.7301;-1.6702;0.3502;20.1;-55.74;51.54;22.78;13.07;-22.33;-96.71;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;21009;2022-09-09 16:21:45:424
8.7209;1.4874;-1.0525;9.5003;2.4155;0.2831;0.8831;-0.4966;-0.7594;-0.4384;0.8121;-0.015;17.9;-55.5;46.33;27.86;27.02;-14.26;-88.29;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;21509;2022-09-09 16:21:45:924
8.6097;4.8547;-0.9003;8.9231;4.028;-0.5702;-0.8835;0.8058;0.9665;-1.4476;-0.0614;0.2229;35.2;-55.93;35.85;25.01;19.78;-25.05;-94.51;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;22009;2022-09-09 16:21:46:424
7.8281;0.5812;4.4611;9.2361;3.2185;-0.7112;4.5695;2.339;0.6561;-0.7032;0.6183;1.2045;47.8;-47.04;22.86;16.28;18.22;-19.16;-94.4;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;22509;2022-09-09 16:21:46:924
8.5116;4.1713;-1.8485;9.4313;2.6848;-0.1106;-0.8861;0.7218;-0.5497;0.1055;-1.032;-0.0382;55.1;-48.88;30.28;10.22;12.56;-15.89;-90.67;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;23010;2022-09-09 16:21:47:425
10.5823;-1.0493;3.7059;9.1735;3.4482;0.3565;-1.205;0.1794;-0.1161;-0.1233;0.3302;-0.1083;68.9;-53.53;35.76;10.18;12.96;-20.59;-87.77;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;23509;2022-09-09 16:21:47:924
8.5869;2.0429;-0.1546;9.0289;3.7042;-0.963;-2.5525;3.903;-4.0128;0.5256;0.1647;-0.0841;78.9;-56.66;38.1;13.05;6.59;-22.31;-96.36;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;24010;2022-09-09 16:21:48:425
9.5447;4.4824;1.5308;8.8305;4.1734;-0.8808;5.7666;0.2982;1.5669;-0.7407;-1.5632;-0.0841;78.9;-64.76;37.2;14.16;6.32;-22.24;-96.49;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;24509;2022-09-09 16:21:48:924
6.8536;5.9201;-2.8409;8.1051;5.4464;-0.9018;0.4083;-0.9405;0.9736;0.4987;0.3297;-0.5605;71.2;-68.61;27.6;14.03;5.77;-33.74;-96.35;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;25009;2022-09-09 16:21:49:424
6.7448;1.7889;0.6497;9.0312;3.8217;0.0519;-2.2317;-2.3598;1.8614;2.195;-1.9111;-0.1238;71.2;-74.21;25.44;8.76;10.3;-22.94;-89.67;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;25509;2022-09-09 16:21:49:924
7.4569;4.3747;0.4834;8.5263;4.567;-1.6172;4.8698;1.3863;1.5665;-0.7406;0.306;-0.0343;63.2;-77.38;26.44;10.56;356.58;-27.76;-100.74;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;26009;2022-09-09 16:21:50:424
7.2365;4.1318;-3.8034;8.7298;4.4412;-0.4871;1.1581;0.9084;-1.4079;0.1917;0.3644;-0.2074;56.9;-79.22;18.99;3.84;352.34;-26.53;-97.99;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;26510;2022-09-09 16:21:50:925
8.5846;2.9477;-1.5012;9.3505;2.8503;-0.7835;-0.6586;-1.1242;2.1384;0.161;0.3824;0.0635;56.9;-84.24;22.91;-0.54;350.19;-16.9;-94.79;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;27009;2022-09-09 16:21:51:424
10.0893;5.5071;2.0013;9.0652;3.5361;-1.2201;3.0141;-0.088;1.2445;-0.2879;-1.1716;-0.403;51.2;-83.08;23.03;-5.19;342.51;-21.14;-97.67;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;27510;2022-09-09 16:21:51:925
8.1715;4.0083;-0.5091;8.6375;4.329;-1.6805;0.0942;-0.2542;0.4703;-0.9434;0.0547;0.0155;44.3;-76.31;14.72;-4.27;338.18;-26.2;-101.01;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;28012;2022-09-09 16:21:52:427
10.3681;1.4862;1.5835;9.1484;3.1563;-1.5856;2.5518;0.3451;2.4802;0.2964;-0.6255;0.4119;31.6;-70.67;18.45;-10.87;329.48;-18.78;-99.83;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;28509;2022-09-09 16:21:52:924
13.0866;7.8425;-3.699;9.3319;3.0;-0.2948;-0.5466;-1.2365;-2.7257;1.4355;-1.7102;-1.1304;31.6;-56.74;14.53;-6.34;346.16;-17.81;-91.81;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;29009;2022-09-09 16:21:53:424
7.7776;3.5524;-1.6475;9.1396;3.5199;0.4985;-0.5905;-0.9009;-0.9163;-0.637;-0.3266;0.1161;23.6;-49.97;27.62;-31.71;326.81;-21.03;-86.88;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;29510;2022-09-09 16:21:53:925
7.5467;-0.2327;0.0021;9.6351;1.8238;0.0977;-2.5108;-0.6883;-1.2332;-2.8724;1.3703;1.3492;18.6;-49.84;46.44;-31.03;318.59;-14.16;-111.19;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;30010;2022-09-09 16:21:54:425
9.6272;5.889;3.7059;8.6317;3.761;-2.7423;3.3768;1.06;0.3033;-1.6221;-0.6196;0.6328;12.2;-41.04;69.94;-29.51;331.7;-22.55;-107.62;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;30510;2022-09-09 16:21:54:925
10.634;3.0927;-1.8305;9.0403;3.7677;-0.4984;-1.4251;-0.6198;-2.6244;-2.2421;0.2093;0.7785;10.9;-56.04;94.95;-0.73;357.14;-27.16;-94.62;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;31010;2022-09-09 16:21:55:425
8.6468;1.121;-1.8042;9.2495;3.043;-1.165;-0.6384;0.1765;0.7193;0.0523;0.7652;-0.3249;10.7;-38.03;91.33;43.65;21.28;-18.08;-97.18;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;31510;2022-09-09 16:21:55:925
8.5618;4.6789;-1.858;8.5058;4.4868;-1.9211;-1.6604;0.3989;1.1276;-0.6622;-0.5915;0.5818;13.5;-36.51;66.84;33.02;17.15;-28.88;-102.09;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;32010;2022-09-09 16:21:56:425
11.1497;6.8728;5.8845;8.5652;2.9127;-3.7847;1.1972;1.9311;4.7867;-0.5976;-1.5987;0.244;12.9;-30.38;45.06;8.29;0.28;-20.57;-104.45;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;32510;2022-09-09 16:21:56:925
12.2725;2.3492;-1.0513;9.5496;2.1793;-0.4763;-0.049;-3.1128;-1.0603;1.0146;-0.6552;-0.2462;12.9;-29.46;62.51;-6.71;352.91;-12.84;-92.86;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;33009;2022-09-09 16:21:57:424
8.3115;4.7997;-1.7958;8.9246;4.0263;0.5577;-2.1986;-0.9915;-0.1501;-0.9974;-1.0227;-0.318;28.2;-23.47;91.88;-4.73;357.82;-24.24;-86.42;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;33509;2022-09-09 16:21:57:924
8.4458;1.9304;0.093;9.3793;2.6496;1.0855;-0.0469;0.4778;-0.4828;0.0847;-0.7487;0.164;36.7;-17.98;111.15;13.11;7.34;-17.48;-85.73;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;34009;2022-09-09 16:21:58:424
6.9458;3.7331;0.2967;8.9268;3.9816;-0.7934;-1.6418;0.7342;0.7654;-0.1184;-0.1171;0.0638;43.0;-26.85;111.56;34.26;14.7;-21.84;-97.27;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;34509;2022-09-09 16:21:58:924
11.8573;6.0111;-1.305;8.7548;4.4081;-0.3055;0.5921;-0.4083;-1.7786;0.3021;0.3156;0.0335;38.7;-44.16;94.14;37.61;19.25;-26.71;-92.0;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;35009;2022-09-09 16:21:59:424
9.2489;3.1741;-0.303;9.1226;3.589;-0.2598;-0.5318;-0.412;-0.1962;0.1975;-0.0354;-0.301;44.2;-47.83;79.95;31.33;17.79;-21.47;-91.63;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;35509;2022-09-09 16:21:59:924
6.7244;2.6904;2.3028;8.7155;4.4822;0.3475;-2.6318;-1.0737;-0.2342;-0.4371;0.8482;0.3276;44.2;-45.79;69.75;28.41;22.23;-26.59;-83.11;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;36009;2022-09-09 16:22:00:424
6.8489;1.0457;0.8163;8.69;4.2128;-1.7047;3.2157;5.4453;0.7595;-1.712;1.8804;1.5227;51.2;-36.86;64.18;24.17;12.3;-25.44;-101.1;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;36509;2022-09-09 16:22:00:924
9.6763;2.8316;-1.1471;9.4495;2.4493;0.9369;-0.3069;0.3452;-1.0541;-0.4905;0.3528;0.383;51.2;-29.27;64.65;13.82;13.53;-14.46;-84.34;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;37009;2022-09-09 16:22:01:424
8.004;3.2172;0.0763;8.8797;4.1598;0.1339;-0.6555;-0.4054;0.2722;-0.1187;0.396;0.027;51.2;-36.39;72.23;6.02;4.65;-25.1;-89.14;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;37509;2022-09-09 16:22:01:924
7.9693;2.7897;1.453;9.2789;3.0814;0.7595;-2.3657;-1.1348;1.5257;0.1734;-0.3367;0.0069;51.2;-41.18;78.19;5.49;6.02;-19.29;-84.13;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;38009;2022-09-09 16:22:02:424
13.6517;3.5177;0.0117;8.7095;4.4096;-0.9333;1.1338;-1.1875;1.8508;1.2713;-1.72;-1.0667;51.2;-43.61;84.66;4.71;5.5;-18.46;-84.64;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;38509;2022-09-09 16:22:02:924
9.1938;4.5039;-1.4809;8.8471;4.2178;-0.331;0.9185;-0.2957;-0.6243;0.3741;0.362;-0.0997;42.2;-60.21;92.36;0.6;357.88;-25.5;-94.81;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;39009;2022-09-09 16:22:03:424
8.1368;2.3719;-1.1124;9.2965;3.0837;-0.4855;-1.2604;-0.9294;0.929;-0.2104;0.0929;0.1129;42.2;-64.59;100.91;5.4;0.79;-18.33;-92.99;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;39509;2022-09-09 16:22:03:924
6.8548;3.7199;0.9072;8.7189;4.2912;-1.318;-0.6747;-0.1615;1.5766;-0.1023;0.0182;-0.0914;36.7;-67.63;101.06;10.56;358.62;-23.41;-101.59;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;40010;2022-09-09 16:22:04:425
8.7185;4.4118;-3.2611;9.0634;3.6068;-1.0082;0.0834;1.0826;-2.4394;-0.691;0.2143;0.432;31.9;-70.78;93.34;25.09;5.04;-24.05;-101.64;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;40510;2022-09-09 16:22:04:925
8.6707;2.3551;-0.2946;9.3754;2.8212;-0.5605;-1.5581;-0.3039;0.2057;-0.5002;-0.258;0.4861;28.7;-67.12;78.13;35.06;18.12;-16.72;-93.42;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;41009;2022-09-09 16:22:05:424
7.6854;3.4122;-1.2284;9.1285;3.1814;-1.6494;2.5425;1.7596;0.0782;-0.4519;-1.2173;-0.2725;25.8;-61.88;59.14;25.2;9.99;-18.93;-100.24;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;41509;2022-09-09 16:22:05:924
10.0846;4.3292;-2.6599;9.0365;3.7331;-0.7591;-0.5677;-0.9135;-2.293;0.1515;-1.0987;-0.2308;13.1;-62.44;56.16;15.13;7.34;-22.38;-94.8;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;42009;2022-09-09 16:22:06:424
8.4948;2.1194;-1.5685;9.3213;3.0093;-0.4781;0.3581;-0.9745;-1.1803;0.6721;-0.1495;-0.3825;8.4;-64.05;60.02;10.31;4.99;-17.87;-92.94;0.0;35.958256;-83.92442;829.17;NaN;0.0;33.570072;;0 / 0;42510;2022-09-09 16:22:06:925
