sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
7.7402;-3.9598;3.1615;7.5553;-4.7512;4.0638;0.8102;0.6446;-2.1079;0.2726;1.9172;0.3205;0.0;-45.09;25.76;13.39;79.77;28.38;-69.16;0.0;35.95832;-83.92443;820.25;NaN;0.0;23.290382;;0 / 6;72006;2022-10-28 13:56:14:803
7.3376;-3.0081;3.4149;8.8592;-3.3666;2.5202;-0.9524;1.2203;-0.2537;0.2355;0.2908;-0.2534;0.0;-38.31;33.32;5.04;39.44;21.27;-74.88;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;72506;2022-10-28 13:56:15:303
9.4735;-2.4864;3.2898;8.6576;-2.2906;3.9962;0.488;0.5828;-0.7645;0.4777;0.1379;0.1893;0.0;-35.91;26.72;5.64;46.92;13.51;-65.22;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;73007;2022-10-28 13:56:15:804
6.6987;-3.3975;2.6542;8.4891;-4.3436;2.2889;-1.7815;0.9587;0.8329;-0.5453;-0.3762;0.1483;0.0;-30.45;24.84;-0.32;39.17;26.29;-74.91;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;73505;2022-10-28 13:56:16:302
6.3174;-6.5043;10.6319;6.8202;-3.9781;5.8163;-0.2377;-3.0819;4.9212;-0.2852;-0.6865;-0.7177;0.8;-19.5;25.46;-3.51;32.34;24.86;-47.38;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;74006;2022-10-28 13:56:16:803
9.216;-2.4377;0.9191;9.224;-2.8592;1.7068;-0.5951;0.3122;0.2292;-0.4326;0.0584;-0.3018;1.3;-20.55;22.31;0.54;17.91;17.66;-79.62;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;74506;2022-10-28 13:56:17:303
7.1961;-3.3969;3.355;8.9211;-3.1768;2.5481;-0.8223;0.7393;0.3946;-0.0089;0.1233;0.2882;0.2;-21.07;20.98;3.21;32.48;18.9;-74.06;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;75005;2022-10-28 13:56:17:802
8.2214;-4.9056;3.6093;7.6458;-4.3973;4.2868;-0.6025;-0.8341;-1.0621;-0.1859;1.2318;0.1293;0.9;-16.31;22.82;2.93;34.92;26.64;-60.72;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;75506;2022-10-28 13:56:18:303
7.4824;-2.4625;1.3863;9.1883;-3.0995;1.4621;-1.8339;0.4363;0.1098;-0.6021;-0.3025;-0.3602;1.3;-7.84;17.66;2.49;13.46;19.26;-79.1;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;76006;2022-10-28 13:56:18:803
11.0297;-3.1834;1.1859;9.1807;-2.7527;2.0754;2.0501;-0.5105;-0.8947;-0.654;-0.4832;0.0778;0.2;-15.02;5.42;6.0;81.89;15.45;-74.53;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;76506;2022-10-28 13:56:19:303
7.9008;-3.2913;0.8874;8.883;-4.0519;0.9189;-1.0264;0.4832;0.4475;-1.1681;-0.4799;-0.2195;0.4;-26.98;-8.04;9.86;144.68;24.4;-84.09;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;77006;2022-10-28 13:56:19:803
8.3318;-2.9856;0.8964;9.1276;-3.4732;-0.8911;4.0619;-1.1378;1.0265;-1.3435;-0.2189;0.2266;0.2;-33.02;-27.84;13.93;164.66;20.79;-95.93;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;77506;2022-10-28 13:56:20:303
9.4639;-2.3438;-2.5122;9.0713;-3.4053;-1.5115;0.3006;1.1666;-1.0433;-0.9622;0.6048;0.2277;0.0;-41.21;-49.61;11.53;175.79;20.25;-100.21;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;78006;2022-10-28 13:56:20:803
7.4692;-3.6808;3.6909;8.7152;-4.4114;0.8687;-1.0106;0.8425;2.6692;-1.8013;0.5634;-0.1323;0.0;-45.77;-43.78;0.49;174.24;26.83;-82.46;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;78506;2022-10-28 13:56:21:303
6.8243;-3.2297;3.5791;9.3564;-2.8394;0.752;-2.11;-0.6359;2.5992;-0.9867;0.7744;-0.3696;0.0;-40.52;-34.54;-1.74;180.8;17.4;-88.1;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;79006;2022-10-28 13:56:21:803
11.4452;-4.3678;6.746;8.7949;-2.2252;3.7241;1.9441;-0.0774;0.8222;-0.3503;0.4357;1.0566;0.0;-27.0;-25.54;-6.99;172.39;10.14;-67.08;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;79506;2022-10-28 13:56:22:303
7.2066;-4.2114;4.4465;7.6086;-4.7727;3.9372;-0.5269;1.0472;-3.189;0.8563;2.3706;0.642;2.2;-16.48;-4.37;-14.47;200.57;29.12;-62.64;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;80006;2022-10-28 13:56:22:803
6.851;-3.2599;1.9732;9.0247;-3.2858;1.9821;-0.7686;0.583;0.3627;-0.3585;-1.0881;-0.5237;3.5;-8.87;-5.08;-14.87;233.05;20.95;-75.09;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;80506;2022-10-28 13:56:23:303
9.1134;-3.1884;2.2436;8.928;-2.7616;2.9723;0.2898;0.0425;-0.8049;0.3564;-0.233;0.4342;8.1;-15.02;-10.2;-13.35;208.15;15.69;-72.2;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;81006;2022-10-28 13:56:23:803
6.4801;-3.498;2.0551;8.5094;-4.4663;1.9528;-1.7967;1.1849;0.2962;0.5298;0.089;0.2978;3.3;-19.87;-5.04;-13.56;211.15;26.39;-76.19;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;81506;2022-10-28 13:56:24:303
8.3456;-3.4606;6.6592;7.7285;-4.0162;4.5068;1.9744;-2.7776;3.3227;-1.1155;-1.8382;-0.8802;1.3;-32.38;52.24;-7.99;14.96;24.18;-59.75;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;82006;2022-10-28 13:56:24:803
9.0766;-1.8105;1.8275;9.0657;-3.0152;2.2117;-0.0527;0.1074;-1.2756;0.1993;0.7404;-0.0354;0.0;-35.68;57.13;1.84;11.79;18.32;-78.72;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;82507;2022-10-28 13:56:25:304
6.5192;-3.2321;2.4428;8.7808;-4.1322;1.4118;-1.9494;0.4013;1.6041;-0.6582;-0.7219;0.1564;0.0;-31.67;61.14;0.81;9.93;23.93;-78.15;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;3 / 7;83006;2022-10-28 13:56:25:803
7.5233;-5.179;3.9616;8.0721;-4.5756;3.1741;-1.0319;-0.714;1.3372;-0.0335;-0.3477;-0.3374;0.0;-24.15;65.27;1.69;13.43;28.79;-67.2;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;83506;2022-10-28 13:56:26:303
8.4814;-2.2633;0.9341;9.1888;-3.3623;0.6567;-1.9565;-0.3947;0.8128;-0.8631;-0.4442;-0.1229;0.0;-20.74;59.94;-0.6;0.58;20.05;-85.91;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;84005;2022-10-28 13:56:26:802
12.1301;-4.1151;-0.5186;9.3467;-2.9679;-0.0122;5.0762;-0.5443;0.1919;-0.2452;-1.0246;0.4463;0.0;-17.19;53.06;0.15;0.66;17.24;-88.22;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;84505;2022-10-28 13:56:27:302
8.5549;-3.5994;-1.9017;8.6656;-4.5788;-0.3359;-0.2129;1.4428;-0.6816;2.1629;0.2456;0.403;0.0;-13.03;45.86;-3.54;351.55;26.23;-95.88;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;85006;2022-10-28 13:56:27:803
6.8058;-3.2171;0.894;9.1914;-3.2696;-0.9995;-0.8074;1.0042;1.6493;-0.4141;-1.053;-0.4255;0.0;-11.06;36.96;-4.27;351.8;21.14;-92.16;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;85506;2022-10-28 13:56:28:303
10.2078;-2.7966;-2.3853;9.4497;-2.5511;-0.6049;-0.3572;1.0546;-2.1199;0.3527;0.1294;0.1832;3.0;-12.83;31.69;-5.85;346.13;15.08;-93.66;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;86006;2022-10-28 13:56:28:803
7.1396;-3.751;0.7095;8.8611;-4.1518;0.6436;-1.7841;0.5321;0.7958;-0.077;-0.601;0.243;0.4;-13.14;31.61;-6.58;345.46;25.05;-85.85;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;86506;2022-10-28 13:56:29:303
9.6921;-8.2029;6.178;7.8694;-4.2464;4.0264;3.0411;-3.8037;0.8057;-0.2725;-0.1215;-0.7652;2.2;14.21;-0.96;-2.19;300.39;27.49;-64.74;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;87005;2022-10-28 13:56:29:802
8.1969;-2.9973;-1.4085;9.1684;-3.1737;-1.4279;-1.5359;0.3969;-0.1347;-0.8714;0.3656;0.0308;0.0;16.97;-0.88;-18.81;289.44;19.2;-99.61;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;87506;2022-10-28 13:56:30:303
5.9566;-6.7795;4.183;8.7853;-4.3224;0.553;-0.611;-3.2796;0.5472;-0.5344;2.3829;0.8261;0.0;22.74;6.84;-18.64;307.88;26.15;-86.4;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;88006;2022-10-28 13:56:30:803
6.8142;-5.2941;0.7986;7.8302;-5.7866;1.172;-1.3362;0.6441;-1.2255;0.6577;1.1752;-0.3389;3.9;26.63;7.07;-9.92;325.93;36.16;-81.49;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;88506;2022-10-28 13:56:31:303
6.9371;-2.6779;1.5903;9.0352;-3.7524;0.6747;-2.2479;0.5139;1.1772;-0.5085;-0.0766;-0.3306;2.0;28.13;12.81;2.08;358.58;23.42;-84.75;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;89006;2022-10-28 13:56:31:803
7.4994;-4.1441;1.989;9.094;-3.5771;0.8212;3.5689;-1.5884;1.2209;-0.1794;0.2982;0.7748;1.3;24.88;18.79;8.96;13.47;18.68;-83.9;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;89506;2022-10-28 13:56:32:303
6.8659;-4.1139;2.3231;8.0679;-5.3532;1.5566;-0.3724;0.8451;-2.804;0.4495;2.6862;0.1935;3.6;13.48;11.25;15.96;36.6;33.08;-79.08;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;90005;2022-10-28 13:56:32:802
7.215;-1.4456;1.0558;8.9401;-4.0268;0.1715;-0.4989;2.7481;3.6271;-1.2027;-0.9713;-0.3981;0.0;-0.51;4.69;12.04;70.55;24.24;-88.9;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;90506;2022-10-28 13:56:33:303
9.8892;-3.3254;-3.082;9.0394;-3.0421;-2.2815;0.3818;-0.2442;-1.6026;-1.2;-0.2951;0.3815;0.0;-9.13;-12.88;1.26;183.19;17.67;-101.67;0.0;35.958267;-83.92431;738.41;NaN;0.0;227.09189;;0 / 7;91006;2022-10-28 13:56:33:803
7.7608;-4.651;0.9933;8.509;-4.8751;0.0126;-1.1621;0.1712;-2.6457;0.6311;1.9793;-0.0224;0.0;-21.43;-12.6;-16.22;224.17;29.08;-100.18;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 7;91506;2022-10-28 13:56:34:303
7.4273;-2.1042;1.9878;9.2071;-3.372;0.1714;-1.3299;0.918;1.8375;-0.0798;0.0796;-0.1403;0.0;-28.97;-15.21;-17.33;214.26;20.11;-88.93;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 7;92006;2022-10-28 13:56:34:803
7.4058;-2.8672;3.0075;9.174;-3.3158;-1.007;0.7309;-1.98;0.4821;1.1835;0.856;0.4291;0.0;-32.12;-19.2;-10.27;205.42;19.76;-96.26;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;92505;2022-10-28 13:56:35:302
11.8729;-5.3315;3.2285;8.7065;-3.8633;2.3328;1.9067;-1.7053;0.3496;-0.1416;0.0845;-0.6092;0.0;-34.22;-9.23;-10.52;184.01;25.03;-74.69;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;93006;2022-10-28 13:56:35:803
8.9518;-1.6382;1.1249;9.3362;-2.5383;1.6006;-0.1433;0.9123;-0.4276;-0.8256;0.7814;-0.2912;0.0;-29.47;-10.11;-5.21;182.82;15.97;-81.91;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;93506;2022-10-28 13:56:36:303
6.9209;-4.0152;0.5892;9.0387;-3.7951;0.2638;-1.2192;1.0556;1.3344;0.6836;-0.3492;-0.1048;0.0;-26.44;-3.39;-0.17;176.61;22.77;-88.33;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;94005;2022-10-28 13:56:36:802
8.4679;-2.0563;2.7341;9.1784;-3.3273;0.9258;0.1023;-0.8421;1.8753;-0.3403;-1.0226;-0.2553;1.2;-17.79;11.19;0.0;43.73;21.66;-78.62;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;94506;2022-10-28 13:56:37:303
9.5486;-2.3716;-2.2077;9.4695;-2.4392;-0.7416;-0.4984;0.501;-1.0492;-0.3154;0.34;0.0691;0.7;-12.38;3.34;-1.11;268.5;14.4;-94.48;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;95006;2022-10-28 13:56:37:803
6.9449;-2.9988;0.09;9.0527;-3.6604;-0.9059;-1.9662;0.5209;0.8394;-0.2908;-0.3835;0.1456;0.0;-13.09;2.81;-5.38;252.3;21.22;-92.98;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;95506;2022-10-28 13:56:38:303
7.3905;-0.9843;4.3947;8.9578;-3.4373;2.028;-1.1168;1.4399;3.7293;-0.1875;-1.3626;-0.5007;1.4;-11.55;4.61;-14.38;267.38;20.52;-77.24;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;96006;2022-10-28 13:56:38:803
13.3167;-4.4937;1.4683;9.3608;-2.2147;1.9079;1.6274;0.1897;-0.8046;-0.6063;-0.7552;0.3922;8.6;-11.53;-4.12;-19.44;245.06;13.05;-77.77;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;96506;2022-10-28 13:56:39:303
8.1362;-3.5614;-1.4303;8.9554;-3.9505;0.6046;-1.5131;0.5152;-0.1088;1.0358;0.752;0.3261;5.7;-15.17;-2.89;-19.26;242.63;23.76;-86.14;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;97006;2022-10-28 13:56:39:803
7.3974;-1.8257;-0.1346;9.3417;-2.9803;-0.1454;-1.3466;2.6802;0.8289;-0.2314;-1.6359;-0.2292;0.5;-13.05;-3.11;-22.52;251.6;18.53;-86.7;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;97506;2022-10-28 13:56:40:303
14.1751;-3.4941;1.0543;9.3785;-2.6518;1.087;2.6909;-1.3251;-1.7493;-0.3392;-0.0489;0.2632;1.1;-12.06;-13.44;-23.19;231.91;14.19;-81.19;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;98006;2022-10-28 13:56:40:803
9.4666;-3.1086;-1.6385;8.8636;-4.041;1.1299;0.5297;0.6865;-1.7143;0.7736;-0.844;0.3908;0.4;-21.09;-20.21;-25.16;216.81;23.51;-80.41;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;98506;2022-10-28 13:56:41:303
7.1441;-3.7158;2.5579;8.9905;-3.4132;1.9212;-1.4586;0.4078;1.7416;-2.2349;-0.3083;-0.6625;0.9;-29.98;-29.59;-26.36;205.46;20.37;-77.94;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;99006;2022-10-28 13:56:41:803
8.4849;-2.5675;-2.7377;9.2273;-2.8487;-1.7065;-0.5853;0.3598;-1.1611;-0.7284;0.2471;0.2461;1.0;-42.37;-41.76;-25.67;213.2;16.68;-100.46;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;99506;2022-10-28 13:56:42:303
8.0836;-4.1246;-1.934;8.9169;-3.7238;-1.6712;-0.0538;0.213;2.1756;-1.3455;0.0623;0.2864;0.0;-45.26;-24.67;-26.01;220.68;21.95;-99.2;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;100006;2022-10-28 13:56:42:803
11.1763;-6.8985;-2.9267;9.0065;-3.3433;-1.9685;2.5211;-3.6831;-1.1824;0.3026;0.3503;-0.164;0.0;-42.28;-8.42;-19.28;235.22;19.97;-104.01;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;100505;2022-10-28 13:56:43:302
8.5603;-3.6365;-2.0728;9.0467;-3.0387;-2.2569;-1.3133;0.2501;-0.4695;-0.7425;0.7308;0.3993;0.0;-33.11;-10.91;0.62;198.94;18.05;-104.01;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 7;101006;2022-10-28 13:56:43:803
8.4589;-4.0433;0.5279;8.7595;-4.4031;-0.2318;-0.4054;0.3311;2.4246;-1.3914;-0.4352;0.227;0.0;-28.91;-17.03;-7.22;194.42;26.11;-90.4;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 5;101506;2022-10-28 13:56:44:303
11.1;-6.3589;2.353;8.8379;-4.1996;0.6526;1.6526;-2.5106;-1.099;-0.8384;1.2206;-0.8626;1.0;-27.17;-5.57;-9.92;208.59;27.21;-89.3;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;3 / 5;102006;2022-10-28 13:56:44:803
8.4027;-2.566;-1.1955;9.4211;-2.661;-0.5771;-0.495;0.5384;-0.699;-0.9712;0.2459;-0.0958;3.0;-22.14;6.11;-11.77;269.13;16.28;-93.38;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;102506;2022-10-28 13:56:45:303
6.4394;-2.9719;1.4785;9.0085;-3.8717;-0.1625;-1.7813;0.5277;1.9691;-0.3184;-0.3163;0.2517;0.0;-18.34;18.47;-16.12;300.32;23.25;-91.03;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;103006;2022-10-28 13:56:45:803
12.3036;-6.1947;0.4702;8.6893;-4.0955;1.9731;4.1661;-1.4437;-1.2003;-0.1758;0.7582;-0.5797;6.5;-13.48;29.06;-21.21;317.36;24.69;-77.21;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;103507;2022-10-28 13:56:46:304
8.8825;-3.1911;-2.0088;9.4689;-2.5305;-0.3266;-0.3534;-0.6961;-0.8952;-0.4589;-0.1624;-0.0906;0.8;-15.24;29.64;-22.48;318.44;15.3;-90.88;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;104007;2022-10-28 13:56:46:804
7.5906;-1.9968;0.4229;8.9792;-3.9255;-0.368;-2.1708;0.5403;1.7933;-1.4173;-0.6118;0.276;0.0;-14.34;27.69;-21.37;314.4;22.76;-88.41;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;104506;2022-10-28 13:56:47:303
11.5866;-8.0004;1.5347;8.2078;-4.9542;2.0635;2.4462;-0.1337;-0.6667;0.035;0.9009;-0.4264;2.0;-7.13;33.43;-24.38;315.69;30.34;-75.89;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;105005;2022-10-28 13:56:47:802
8.6818;-1.9184;-0.0159;9.2696;-3.1378;0.6322;-0.2564;0.6597;-0.5854;-0.1203;0.3397;-0.471;2.9;-7.84;31.26;-29.01;312.69;18.66;-86.1;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;105505;2022-10-28 13:56:48:302
7.1258;-3.4131;0.9763;8.9273;-4.0167;0.5828;-1.5739;0.7465;0.5874;-0.1038;-0.017;0.1458;0.0;-8.55;28.07;-30.07;305.88;23.65;-85.83;0.0;35.95827;-83.92411;730.2;NaN;0.0;808.3624;;0 / 5;106006;2022-10-28 13:56:48:803
9.46;-5.1156;7.3669;7.7086;-4.1105;4.4554;3.7758;-1.0236;0.2718;-0.3019;-0.4332;-0.6506;0.0;-1.31;32.14;-35.7;303.14;26.94;-61.42;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;106506;2022-10-28 13:56:49:303
9.1657;-2.7942;0.9033;9.3061;-2.3733;1.9837;-1.2681;0.4202;-0.3512;-0.1092;0.7176;-0.2785;0.0;-5.01;30.92;-37.67;306.75;14.01;-77.97;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;107007;2022-10-28 13:56:49:804
6.6042;-2.9515;2.8848;8.6293;-4.1265;2.1629;-1.7035;1.0398;0.6261;-0.8747;-0.0486;0.1965;0.0;-4.46;30.19;-39.17;300.36;24.88;-75.93;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;107506;2022-10-28 13:56:50:303
9.1319;-2.9925;4.1536;8.7945;-3.6516;2.3436;1.0781;-0.2846;2.0693;-1.0535;-0.9967;-0.4133;0.0;-1.2;32.64;-39.07;304.73;22.18;-70.02;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;108005;2022-10-28 13:56:50:802
10.6881;-1.5837;1.48;9.1904;-2.5467;2.2849;0.0277;1.0653;-0.9579;0.1256;0.5059;-0.0437;2.6;-9.47;28.59;-36.41;305.16;15.65;-79.33;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;108506;2022-10-28 13:56:51:303
7.2658;-3.7983;0.8085;8.8747;-4.1609;0.3104;-1.7406;0.0686;1.3055;-0.8635;-0.5417;0.1844;1.3;-13.52;27.79;-35.66;298.02;25.11;-88.0;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;109007;2022-10-28 13:56:51:804
12.5495;-7.185;-1.6869;9.0479;-3.6396;-1.0295;0.5294;0.5249;-3.2318;0.5002;-0.1009;-0.4345;0.0;-16.18;32.25;-26.76;310.34;23.27;-95.77;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;109506;2022-10-28 13:56:52:303
8.5756;-2.2292;-4.5398;9.3431;-2.5964;-1.4612;-0.3172;0.9892;-2.6137;-2.0443;0.5152;-0.0413;0.0;-18.43;25.05;-19.26;312.51;16.67;-98.4;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;0 / 5;110005;2022-10-28 13:56:52:802
7.8709;-5.9617;3.1125;8.691;-3.6571;2.695;-0.8393;-2.2424;0.5347;1.1198;1.3188;0.9017;0.0;-19.97;21.56;-7.73;339.64;19.74;-81.79;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;110506;2022-10-28 13:56:53:303
5.5869;-4.7731;6.6257;7.0407;-4.6718;4.9772;0.0688;0.9764;-0.9832;0.5885;2.1971;0.4539;1.3;-17.36;26.51;-8.98;9.55;28.45;-54.74;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;111006;2022-10-28 13:56:53:803
8.6133;-2.1793;1.4635;9.1878;-2.9855;1.6857;-2.115;0.5501;1.2501;-0.7062;-0.2324;-0.4508;0.0;-17.85;19.43;-3.41;3.85;18.82;-77.98;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;111506;2022-10-28 13:56:54:303
13.0182;-2.0462;3.8934;8.9542;-2.3266;3.2525;2.2583;-1.5913;-0.3592;-0.7978;-0.0582;-0.0238;0.0;-19.78;2.33;1.89;105.13;13.72;-70.04;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;112006;2022-10-28 13:56:54:803
7.3681;-2.9453;0.2252;8.9562;-3.9946;-0.0102;-1.3881;0.9782;0.2185;-1.0357;-0.3134;0.0488;0.0;-22.78;-4.87;-0.08;176.6;23.86;-87.95;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;112506;2022-10-28 13:56:55:303
9.1226;-3.6455;2.7978;9.348;-2.9639;5.0E-4;1.6914;-2.3493;-0.3403;1.0041;1.7015;0.1084;0.0;-23.12;-23.03;5.59;176.34;17.5;-100.13;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;113006;2022-10-28 13:56:55:803
11.0264;-2.7;-0.0254;9.5303;-2.2812;0.3734;0.4132;-0.4061;-2.5164;-0.5582;0.3653;0.1125;0.0;-24.32;-36.15;5.25;174.44;13.9;-92.46;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;113506;2022-10-28 13:56:56:303
8.685;-3.425;0.4184;8.6896;-4.154;1.8452;-1.5862;0.0424;0.8608;1.0727;-0.1142;0.3763;0.0;-26.46;-31.35;-1.33;173.52;25.06;-78.01;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;114006;2022-10-28 13:56:56:803
7.4722;-3.128;6.0398;7.7233;-3.6134;4.844;0.3335;-2.2816;4.0391;-0.0644;-0.5226;-0.6809;0.0;-31.03;-15.39;-6.73;151.76;23.72;-51.97;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;114506;2022-10-28 13:56:57:303
8.5493;-1.9974;0.9811;9.2759;-2.7264;1.6413;-0.9641;0.4392;-0.2199;0.1416;0.5064;-0.2265;0.0;-16.95;-15.9;5.44;159.49;16.95;-81.43;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;115006;2022-10-28 13:56:57:803
6.251;-4.4707;3.8716;8.5548;-3.6141;3.1504;-2.4116;-1.1204;1.0833;-0.9738;-0.0555;0.1615;0.0;-13.86;-8.04;1.41;153.06;19.71;-68.76;0.0;35.958134;-83.92448;721.3;NaN;0.0;797.0946;;3 / 5;115506;2022-10-28 13:56:58:303
