sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
9.0921;-0.9556;9.1657;8.0565;-2.1749;5.151;0.6956;0.7988;2.6126;-1.3155;3.2021;0.5098;34.2;-37.01;34.99;-36.21;335.59;12.81;-57.41;5.0;;;;NaN;;;;0 / 0;10008;2022-09-09 16:11:55:995
6.565;0.5656;1.6851;9.1351;0.2653;3.5566;-2.8483;-0.2313;-0.975;-1.4914;0.0208;0.3841;45.2;-36.36;16.71;-43.11;304.15;-1.55;-68.73;5.0;;;;NaN;;;;0 / 0;10508;2022-09-09 16:11:56:495
9.2524;0.8506;1.156;9.4917;-1.5439;1.9219;-2.0616;2.0016;-1.2031;-1.2986;0.4933;0.9263;50.8;-40.35;8.57;-32.55;273.95;9.06;-78.55;5.0;;;;NaN;;;;0 / 0;11158;2022-09-09 16:11:57:145
7.445;-1.4812;1.0531;9.614;-1.5737;1.1251;-2.1472;-0.6746;1.2605;0.403;-0.4354;-0.1393;50.8;-37.93;9.77;-19.71;282.56;9.23;-83.33;5.0;;;;NaN;;;;0 / 0;11484;2022-09-09 16:11:57:471
7.1372;-0.1095;1.817;9.4157;-1.8274;2.0436;-0.5819;-0.5369;1.0702;-0.3178;0.5393;0.5834;50.8;-37.31;9.3;-8.4;241.31;16.15;-82.9;5.0;;;;NaN;;;;0 / 0;11984;2022-09-09 16:11:57:971
6.9482;0.629;2.5244;9.6154;0.3342;1.8983;0.6796;-2.056;1.2481;-0.0146;0.5632;0.1094;10.7;-42.11;18.96;2.4;23.31;-3.3;-80.1;5.0;;;;NaN;;;;0 / 0;12484;2022-09-09 16:11:58:471
11.953;-3.964;1.8649;9.3542;-2.1142;2.0492;2.676;0.0339;1.9032;0.045;-0.2735;0.6433;10.0;-34.69;26.51;2.44;26.32;12.45;-77.64;5.0;;;;NaN;;;;0 / 0;12984;2022-09-09 16:11:58:971
9.5399;-1.4728;0.6652;9.4628;-2.4119;0.8992;-1.4195;0.7835;-0.664;0.0699;-0.1019;0.0176;8.8;-32.55;29.79;6.08;23.28;14.24;-84.57;5.0;;;;NaN;;;;0 / 0;13484;2022-09-09 16:11:59:471
8.0542;-1.7136;1.721;9.443;-2.5146;0.8227;-0.5637;0.4672;0.9006;-0.0433;0.0646;0.1033;8.8;-33.43;26.98;15.53;44.6;13.15;-84.9;5.0;;;;NaN;;;;0 / 0;13984;2022-09-09 16:11:59:971
7.3947;-0.9329;-0.6132;9.5143;-2.2585;0.7397;0.675;-1.4823;0.4029;0.1678;-0.2779;-0.439;8.8;-39.06;32.89;35.44;57.9;13.31;-85.55;5.0;;;;NaN;;;;0 / 0;14484;2022-09-09 16:12:00:471
10.6388;-2.8328;2.1772;9.5945;-1.3411;1.5226;2.0171;-0.9493;0.2542;0.1001;0.5811;-0.2368;8.8;-51.97;36.3;63.08;66.92;7.86;-80.98;5.0;;;;NaN;;;;0 / 0;15047;2022-09-09 16:12:01:034
12.3601;-4.0011;1.343;9.4316;-1.4037;2.2902;-1.2256;0.8191;0.0036;-0.193;0.0577;0.248;11.5;-58.07;50.08;81.83;64.67;8.23;-76.35;5.0;;;;NaN;;;;0 / 0;15464;2022-09-09 16:12:01:451
9.3338;-2.1254;0.6353;9.4033;-2.6136;0.958;-0.2999;0.6549;-0.0761;-0.222;0.0067;-0.2258;12.9;-18.47;79.09;37.99;28.7;15.46;-84.18;5.0;;;;NaN;;;;0 / 0;16110;2022-09-09 16:12:02:097
8.904;-2.4592;2.1413;9.5646;-1.9174;1.006;-1.0316;-0.5042;1.0349;0.1287;-0.2785;-0.3605;12.9;-13.37;71.04;16.54;15.57;14.06;-82.97;5.0;;;;NaN;;;;0 / 0;16435;2022-09-09 16:12:02:422
11.1894;-2.8065;1.258;9.6385;-1.5387;0.9497;-0.7543;0.2331;0.1532;-0.4071;0.0658;0.113;12.9;-22.57;56.89;-1.91;0.29;9.03;-84.37;5.0;;;;NaN;;;;0 / 0;16935;2022-09-09 16:12:02:922
8.7832;-1.2467;1.4841;9.3722;-2.2074;1.8601;-0.9416;1.1234;-0.1371;0.5039;0.1353;0.505;15.7;-47.08;40.67;9.47;24.64;8.84;-82.09;5.0;;;;NaN;;;;0 / 0;17430;2022-09-09 16:12:03:417
7.2823;-4.3181;2.6752;9.2041;-2.595;2.1729;0.869;-2.5421;0.0279;-0.615;0.2347;-0.3247;22.0;-41.21;39.92;8.34;32.18;16.48;-76.5;5.0;;;;NaN;;;;0 / 0;17902;2022-09-09 16:12:03:889
8.7341;-2.1757;0.9072;9.539;-1.5153;1.6974;0.5724;-1.3467;-0.9371;-1.3595;0.1284;-0.9896;22.0;-45.56;31.13;16.95;45.83;8.89;-79.91;5.0;;;;NaN;;;;0 / 0;18402;2022-09-09 16:12:04:389
9.8318;-0.446;0.3996;9.3134;-0.0409;3.0708;0.9823;-1.98;-1.4711;-1.2096;-0.1659;-0.6935;48.3;-58.24;0.92;23.44;91.7;2.34;-76.24;5.0;;;;NaN;;;;0 / 0;18903;2022-09-09 16:12:04:890
10.203;-1.5915;4.7103;8.824;-0.1948;4.2743;1.876;-1.0929;0.7914;0.1726;-0.1032;-0.0166;69.9;-59.91;-14.64;-5.66;137.43;4.47;-67.07;5.0;;;;NaN;;;;0 / 0;19402;2022-09-09 16:12:05:389
8.5678;0.5177;4.4013;8.8193;0.0949;4.2874;0.5127;-0.0554;0.5129;-0.212;-0.0433;-0.5502;57.1;-53.64;-31.8;-27.53;182.87;-0.55;-64.07;5.0;;;;NaN;;;;0 / 0;19903;2022-09-09 16:12:05:890
9.3709;0.8267;3.379;9.0085;0.1062;3.8738;0.4237;0.829;-0.3244;-0.5305;0.0969;-0.3289;50.0;-43.95;-38.21;-7.22;163.73;-0.62;-66.73;5.0;;;;NaN;;;;0 / 0;20402;2022-09-09 16:12:06:389
6.4872;0.3096;4.4755;8.3899;-0.3619;5.0646;0.4283;-0.8948;-0.5876;-1.0885;0.3205;-0.3769;92.4;-32.4;-38.34;-10.59;169.84;0.33;-59.36;5.0;;;;NaN;;;;0 / 0;20903;2022-09-09 16:12:06:890
8.1284;-0.2782;3.8004;9.3525;-1.0067;2.7726;2.6754;-1.4475;0.7331;-0.0521;-0.9406;-0.5449;56.6;-17.16;-35.94;-16.67;195.53;6.13;-71.13;5.0;;;;NaN;;;;0 / 0;21402;2022-09-09 16:12:07:389
9.3398;-2.0821;2.4514;9.6566;-0.382;1.666;0.634;-1.259;1.3026;-0.4318;0.0713;-0.1923;16.9;-23.21;-32.36;-1.71;176.62;2.23;-80.21;5.0;;;;NaN;;;;0 / 0;21902;2022-09-09 16:12:07:889
11.4814;-3.8635;2.0827;9.5023;-1.1442;2.1371;1.7907;-1.6991;-0.5966;-0.5763;-0.5783;0.4718;13.8;-34.01;3.34;8.36;92.57;6.7;-77.33;5.0;;;;NaN;;;;0 / 0;22402;2022-09-09 16:12:08:389
7.1934;0.4651;3.4675;9.5677;0.1885;2.1432;0.8757;-0.643;-0.7463;-0.1335;0.1927;-0.6241;12.4;-37.54;7.33;-20.7;288.85;2.97;-80.23;5.0;;;;NaN;;;;0 / 0;22902;2022-09-09 16:12:08:889
10.1264;-4.9612;0.6882;9.3591;-1.0036;2.7515;-0.0043;0.2091;-0.4009;-0.3677;0.4386;0.941;12.4;-44.81;-13.42;-27.28;227.01;0.36;-74.84;5.0;;;;NaN;;;;0 / 0;23403;2022-09-09 16:12:09:390
10.4351;-1.4034;-1.4713;9.6053;-1.4804;1.3101;-3.2018;1.789;-1.5614;0.9304;-1.1311;-0.7094;13.5;-53.08;1.86;-16.72;236.96;8.68;-82.23;5.0;;;;NaN;;;;0 / 0;23902;2022-09-09 16:12:09:889
6.687;-0.6685;2.9734;9.4824;-1.7305;1.8053;-2.5245;0.4411;2.4818;0.8185;-0.337;-0.191;13.5;-61.65;16.73;-13.29;348.06;10.16;-79.22;5.0;;;;NaN;;;;0 / 0;24402;2022-09-09 16:12:10:389
7.7871;-2.0797;2.6189;8.8382;-3.3521;2.6116;1.0963;-1.4094;1.4346;0.2508;0.3677;-0.3827;15.1;-57.86;28.5;-16.18;9.27;19.99;-73.54;5.0;;;;NaN;;;;0 / 0;24902;2022-09-09 16:12:10:889
6.1654;-1.4824;4.8203;8.4751;-1.8637;4.5684;0.8725;0.3087;-1.4709;-0.0093;-0.0925;0.067;16.4;-34.16;27.02;-17.1;359.63;9.53;-63.63;5.0;;;;NaN;;;;0 / 0;25403;2022-09-09 16:12:11:390
10.2556;-4.5577;6.9177;8.2228;-3.9812;3.5645;3.784;-1.8748;1.4577;-1.0614;0.3338;-0.4047;18.6;-12.56;45.41;-31.95;322.14;23.95;-66.56;5.0;;;;NaN;;;;0 / 0;25902;2022-09-09 16:12:11:889
9.4235;0.0185;3.7178;9.2897;-0.3978;3.1167;-3.328;1.3966;-1.3737;-0.4997;-0.719;0.0493;23.5;-31.13;53.38;-54.07;321.01;2.32;-71.45;5.0;;;;NaN;;;;0 / 0;26402;2022-09-09 16:12:12:389
8.0674;-0.0281;2.3447;9.1292;0.1667;3.5778;-1.0625;-1.2515;1.4431;0.8367;-0.6331;0.0108;23.5;-41.89;61.61;-71.08;320.24;2.49;-67.16;5.0;;;;NaN;;;;0 / 0;26904;2022-09-09 16:12:12:891
6.7256;1.3774;0.1914;9.3544;0.6634;2.868;-0.2674;-1.7757;-0.1476;-0.3764;0.049;-1.2268;35.2;-40.73;38.74;-88.54;296.68;4.39;-67.4;5.0;;;;NaN;;;;0 / 0;27403;2022-09-09 16:12:13:390
9.7947;-0.8157;6.052;9.1344;0.4779;3.5362;-0.4549;1.385;1.0285;-0.5685;0.3884;-0.9708;35.2;-43.03;16.29;-70.07;291.07;-2.79;-68.84;5.0;;;;NaN;;;;0 / 0;27902;2022-09-09 16:12:13:889
10.1181;2.3372;2.6082;9.3007;0.0205;3.1092;-0.3483;2.6721;-0.8346;-1.2583;0.0179;0.614;35.2;-34.95;-3.54;-31.41;257.94;-0.12;-71.52;5.0;;;;NaN;;;;0 / 0;28403;2022-09-09 16:12:14:390
8.7413;1.5006;3.2844;9.1062;0.9806;3.505;-1.2866;0.9739;-2.1961;-1.0427;0.2896;0.1581;31.0;-25.93;-6.0;-23.55;263.51;-7.71;-70.39;5.0;;;;NaN;;;;0 / 0;28903;2022-09-09 16:12:14:890
6.3616;2.184;0.4427;9.2212;1.5653;2.9478;-3.1992;-0.1485;-0.8694;-0.7127;-0.8321;0.3501;35.7;-17.81;-21.39;-10.89;192.02;-10.45;-68.38;5.0;;;;NaN;;;;0 / 0;29402;2022-09-09 16:12:15:389
8.2875;1.2574;1.1824;9.6814;-0.2997;1.5336;-1.0681;0.0996;0.6422;-0.8077;-0.3194;-0.2666;30.4;-18.83;-9.71;22.61;112.15;1.75;-81.0;5.0;;;;NaN;;;;0 / 0;29903;2022-09-09 16:12:15:890
7.6735;-1.1509;3.4029;9.647;0.1199;1.7581;-1.7594;-1.2639;1.1504;0.2917;-0.879;-0.3635;13.5;-29.34;-7.39;18.71;105.65;-0.7;-79.67;5.0;;;;NaN;;;;0 / 0;30403;2022-09-09 16:12:16:390
13.5547;-2.5597;1.1225;9.5136;-1.7584;1.6033;3.3405;-0.6943;0.1771;-0.7721;-0.0903;0.8517;10.7;-35.38;-15.79;20.96;128.69;6.79;-83.82;5.0;;;;NaN;;;;0 / 0;30903;2022-09-09 16:12:16:890
12.0727;0.2139;1.4686;9.6147;0.4601;1.8753;0.2824;0.0114;-1.098;-0.1345;0.2087;-0.2241;12.5;-26.7;-20.76;27.49;122.24;-2.69;-78.96;5.0;;;;NaN;;;;0 / 0;31403;2022-09-09 16:12:17:390
9.7684;-0.5261;3.4472;9.5123;0.6003;2.3078;-0.5883;-0.6443;0.8476;0.5277;-0.077;0.2255;12.5;-31.31;-9.88;29.34;102.71;-4.61;-73.97;5.0;;;;NaN;;;;0 / 0;31903;2022-09-09 16:12:17:890
7.3911;0.9511;1.1465;9.7833;0.0849;0.6714;-0.6333;0.4438;0.6707;0.5164;-0.7833;-0.3614;13.1;-26.12;2.76;18.96;81.19;-0.5;-86.07;5.0;;;;NaN;;;;0 / 0;32402;2022-09-09 16:12:18:389
8.7066;0.4926;9.0E-4;9.7528;0.6655;0.7809;-1.4428;-0.2745;0.4267;0.6369;-0.8228;-0.7599;13.1;-20.94;2.19;10.5;83.86;1.43;-80.89;5.0;;;;NaN;;;;0 / 0;32902;2022-09-09 16:12:18:889
9.0024;-0.3834;0.0619;9.7637;-0.8469;-0.3522;3.2214;-1.503;0.165;-0.9015;0.0731;0.0189;11.8;-22.12;-2.01;4.52;107.55;-0.89;-89.35;5.0;;;;NaN;;;;0 / 0;33402;2022-09-09 16:12:19:389
12.9096;0.0054;-2.8349;9.8038;0.1668;0.1678;0.9951;0.4845;-2.099;0.2964;0.1137;0.4636;11.8;-30.96;-6.11;6.83;127.43;-4.61;-94.57;5.0;;;;NaN;;;;0 / 0;33902;2022-09-09 16:12:19:889
15.0592;-3.9497;-1.287;9.6845;-1.252;0.9016;-4.1651;0.8441;2.3697;0.1445;0.5555;0.8397;13.4;-45.21;-0.92;3.04;133.01;7.33;-84.68;5.0;;;;NaN;;;;0 / 0;34403;2022-09-09 16:12:20:390
7.5156;-0.1155;-0.6622;9.7905;-0.0423;0.5613;-2.2581;-0.1567;-0.93;0.9153;-0.4668;-1.3018;12.0;-47.21;-1.26;4.18;100.19;0.25;-86.72;5.0;;;;NaN;;;;0 / 0;34902;2022-09-09 16:12:20:889
8.217;-0.003;3.1863;9.7951;0.4674;0.0936;-2.8254;0.3555;0.7895;-0.7223;0.4991;0.1784;9.9;-43.41;-16.44;25.73;115.88;-4.58;-90.31;5.0;;;;NaN;;;;0 / 0;35402;2022-09-09 16:12:21:389
7.1061;-1.1629;1.2422;9.3519;-1.5677;2.501;0.6022;-2.3131;-0.8531;1.3287;0.203;-0.6667;12.1;-45.24;-11.17;27.11;113.88;9.2;-75.03;5.0;;;;NaN;;;;0 / 0;35902;2022-09-09 16:12:21:889
4.2739;-0.9257;4.101;9.1821;0.3292;3.4281;3.9012;-2.4894;0.6244;-0.7813;-0.9132;-1.6064;11.5;-44.23;1.84;18.54;84.56;-1.92;-69.53;5.0;;;;NaN;;;;0 / 0;36402;2022-09-09 16:12:22:389
10.2078;-2.47;1.9989;8.6189;-2.5811;3.9016;0.9935;1.0257;0.3592;0.1739;0.1769;-0.0402;32.1;-43.91;12.21;13.43;85.35;15.26;-65.64;5.0;;;;NaN;;;;0 / 0;36903;2022-09-09 16:12:22:890
8.575;-0.8815;1.3382;8.9585;-2.22;3.3147;-0.1198;0.2436;-2.0428;-0.5724;1.4574;-0.45;44.3;-35.94;20.57;3.04;49.21;15.79;-74.08;5.0;;;;NaN;;;;0 / 0;37403;2022-09-09 16:12:23:390
13.5284;-2.0486;1.5153;9.4246;-1.409;2.3155;-0.3835;1.4916;1.6657;-2.2482;0.6695;0.6512;55.2;-38.64;8.64;-10.8;10.55;3.72;-76.16;5.0;;;;NaN;;;;0 / 0;37902;2022-09-09 16:12:23:889
13.3068;-1.2526;1.174;9.2704;-1.4653;2.8431;-0.4242;1.6702;0.2024;-2.1791;0.2856;0.6125;43.9;-34.57;-5.08;-17.14;209.27;8.59;-72.95;5.0;;;;NaN;;;;0 / 0;38403;2022-09-09 16:12:24:390
10.3478;0.5512;4.5963;9.1891;-0.0591;3.4244;0.4814;1.9665;-1.5903;-0.116;1.2506;-0.2606;57.3;-30.11;-8.29;-20.19;227.66;3.93;-74.64;5.0;;;;NaN;;;;0 / 0;38904;2022-09-09 16:12:24:891
10.8242;-1.5039;3.4352;9.4187;-0.88;2.5855;0.6736;0.2338;0.7899;-1.6356;-0.4141;-0.2044;57.3;-8.62;-13.24;-56.31;254.66;1.22;-69.95;5.0;;;;NaN;;;;0 / 0;39403;2022-09-09 16:12:25:390
10.5978;1.1509;0.8928;9.7612;-0.673;0.6602;1.2735;1.1657;1.1695;0.2682;-0.4137;-0.8477;19.9;-8.06;2.48;-74.48;270.86;3.93;-86.13;5.0;;;;NaN;;;;0 / 0;39903;2022-09-09 16:12:25:890
7.3469;0.6517;-2.2065;9.1569;1.6551;-3.0956;1.1866;-1.1393;0.1617;1.0223;0.2545;-1.1538;17.8;-26.94;-25.65;-69.21;251.31;-9.72;-108.68;5.0;;;;NaN;;;;0 / 0;40403;2022-09-09 16:12:26:390
11.0324;-0.2901;-3.5841;8.6115;-2.5659;-3.928;3.1326;2.1051;0.1288;0.2353;-0.4254;2.1412;12.2;-25.01;-54.52;-51.51;226.77;-9.58;-115.66;5.0;;;;NaN;;;;0 / 0;40902;2022-09-09 16:12:26:889
6.4825;-0.9162;-1.736;8.9548;-0.7304;-3.9304;0.2435;-1.4603;0.8529;1.0808;0.0741;-1.267;12.2;-44.18;-47.94;-35.06;224.95;4.27;-113.7;5.0;;;;NaN;;;;0 / 0;41402;2022-09-09 16:12:27:389
6.9553;-2.251;-2.1021;9.3931;-1.6265;-2.301;-2.3638;-0.3594;-0.1828;1.6097;1.0969;-0.2987;9.4;-18.17;-12.84;1.65;188.43;9.55;-103.76;5.0;;;;NaN;;;;0 / 0;41893;2022-09-09 16:12:27:880
8.2277;-2.7634;-1.3457;8.8117;-3.5667;-2.4089;1.6877;-0.716;0.5647;0.433;-0.5116;-0.7041;9.4;-28.74;-4.18;-8.51;232.87;14.88;-100.65;0.0;;;;NaN;;;;0 / 0;42374;2022-09-09 16:12:28:361
11.0874;-5.7727;-3.2249;8.8205;-3.1656;-2.8892;0.0634;-1.126;1.0676;0.0291;0.1177;0.6147;3.7;-33.04;-5.53;-12.47;238.21;16.45;-108.5;0.0;;;;NaN;;;;0 / 0;42849;2022-09-09 16:12:28:836
10.9008;-5.592;-4.5311;6.6676;-6.4993;-3.0777;2.9463;2.9461;-1.3779;-0.6794;0.2894;-0.9893;3.7;-37.86;3.19;-21.06;247.09;41.51;-114.78;0.0;;;;NaN;;;;0 / 0;43341;2022-09-09 16:12:29:328
9.2429;-7.8784;-3.5375;8.4315;-2.455;-4.3649;0.0737;-3.9122;1.0093;-0.6863;-0.5047;-0.3793;8.6;-34.89;0.08;-11.94;256.18;16.19;-119.66;0.0;;;;NaN;;;;0 / 0;43840;2022-09-09 16:12:29:827
7.8604;-4.3687;-3.1101;5.4553;-8.1378;-0.4305;2.5557;4.4831;-2.9371;-0.2663;-0.3973;-0.5106;13.2;-23.74;12.28;-14.72;234.13;56.08;-94.51;0.0;;;;NaN;;;;0 / 0;44340;2022-09-09 16:12:30:327
6.2719;-5.2902;-2.8457;8.3751;-2.4516;-4.4741;1.3107;-2.9496;3.0826;-0.131;-1.6776;-2.6063;11.2;-23.29;6.88;-18.06;265.15;31.49;-110.0;0.0;;;;NaN;;;;0 / 0;44840;2022-09-09 16:12:30:827
9.1771;-3.1857;-4.0917;6.6507;-6.7729;-2.463;3.0617;4.7351;-2.9469;-0.8636;1.91;2.5145;106.4;-19.54;0.32;-0.81;211.8;43.68;-110.32;0.0;;;;NaN;;;;0 / 0;45340;2022-09-09 16:12:31:327
5.9031;-4.4931;-1.7444;8.4891;-3.4406;-3.5026;-1.496;-2.5692;1.3048;1.7579;-1.4717;-2.1451;7.9;-24.47;21.28;-8.46;299.15;28.95;-110.25;0.0;;;;NaN;;;;0 / 0;45841;2022-09-09 16:12:31:828
7.9502;-4.1363;-1.4964;7.4821;-5.9092;-2.2955;2.7933;-1.8654;-0.2096;-1.8828;1.5987;1.5815;220.4;-27.41;17.36;-14.06;271.31;37.05;-107.06;0.0;;;;NaN;;;;0 / 0;46341;2022-09-09 16:12:32:328
7.9023;-3.9784;-2.5845;7.9183;-4.6078;-3.4984;-1.4859;1.276;1.2408;-1.1463;1.7423;0.1112;220.4;-16.12;32.25;-17.91;317.01;28.29;-111.79;0.0;;;;NaN;;;;0 / 0;46840;2022-09-09 16:12:32:827
7.8676;-3.9425;-1.6487;7.7596;-5.4587;-2.4821;0.1832;1.6896;0.0333;-1.2465;1.0363;1.1535;24.2;-7.84;40.26;-18.96;328.73;28.75;-103.95;0.0;;;;NaN;;;;0 / 0;47341;2022-09-09 16:12:33:328
5.9976;-5.9258;-4.1133;8.3394;-4.205;-2.9906;-0.1487;-1.1191;-0.7119;-0.3938;0.2077;-0.8683;23.5;-1.54;33.83;-28.18;321.48;25.39;-109.73;0.0;;;;NaN;;;;0 / 0;47840;2022-09-09 16:12:33:827
8.2588;-6.6108;-2.3883;7.9454;-5.4485;-1.8316;2.0713;-1.4939;1.0827;-0.3903;-0.3206;-0.0073;8.5;-4.93;15.66;-27.38;296.98;33.75;-102.98;0.0;;;;NaN;;;;0 / 0;48340;2022-09-09 16:12:34:327
