time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1666916717131289000,-4.1027109375,232.49706268310547,-1,-1,35.948281951936366,263.9070625305176,-1,35,14.633829116821289,-83.94094941645965,-1
1666916721246589000,0.0125888671875,232.49706268310547,-1,-1,35.948281951936366,263.9070625305176,-1,35,14.633829116821289,-83.94094941645965,-1
1666916721249059000,0.01505908203125,232.49718475341797,-1,-1,35.94826838015544,263.9071846008301,-1,50.467985464726226,16.737382888793945,-83.94082799511958,-1
1666916721779131000,0.545130859375,232.5277805328369,-1,-1,35.948233047178825,263.937780380249,-1,35,15.09777545928955,-83.94097315735186,-1
1666916727789690000,6.555690185546875,232.56453704833984,-1,-1,35.94826838015544,263.97453689575195,-1,50.467985464726226,19.092008590698242,-83.94082799511958,-1
1666916734216507000,12.9825068359375,232.58629608154297,-1,-1,35.94826838015544,263.9962959289551,-1,50.467985464726226,20.412124633789062,-83.94082799511958,-1
1666916734640062000,13.40606201171875,232.56261444091797,-1,-1,35.94823636830997,263.9726142883301,-1,35,17.239919662475586,-83.94090193719225,-1
1666916740650219000,19.416218994140625,232.31108856201172,-1,-1,35.94826838015544,263.7210884094238,-1,50.467985464726226,19.696348190307617,-83.94082799511958,-1
1666916746676887000,25.442886962890626,232.15755462646484,-1,-1,35.94826838015544,263.56755447387695,-1,50.467985464726226,20.396780014038086,-83.94082799511958,-1
1666916752697584000,31.463584228515625,232.07341766357422,-1,-1,35.94826838015544,263.4834175109863,-1,50.467985464726226,20.589035034179688,-83.94082799511958,-1
1666916756414048000,35.18004809570313,232.0733184814453,-1,-1,35.94826838015544,263.4833183288574,-1,50.467985464726226,23.685775756835938,-83.94082799511958,-1
1666916762424350000,41.19034985351563,232.0733184814453,-1,-1,35.94826838015544,263.4833183288574,-1,50.467985464726226,23.685775756835938,-83.94082799511958,-1
1666916762844812000,41.61081201171875,232.3610725402832,-1,-1,35.9482933086188,263.7710723876953,-1,35,18.857833862304688,-83.94096071526768,-1
1666916769198905900,47.96490576171875,232.18590545654297,-1,-1,35.94826838015544,263.5959053039551,-1,50.467985464726226,20.315448760986328,-83.94082799511958,-1
1666916769619308000,48.38530810546875,232.31822967529297,-1,-1,35.94828511145456,263.7282295227051,-1,35,17.18581771850586,-83.94098218415871,-1
1666916775629648000,54.39564794921875,232.1722640991211,-1,-1,35.94826838015544,263.5822639465332,-1,50.467985464726226,19.681116104125977,-83.94082799511958,-1
1666916776050424000,54.816424072265626,232.50122451782227,-1,-1,35.94831767084417,263.9112243652344,-1,43,16.84313201904297,-83.94094865179481,-1
1666916778667179000,57.43317895507813,232.88713264465332,-1,-1,35.94835610402091,264.29713249206543,-1,43,17.33541488647461,-83.94091224327467,-1
1666916782316726000,61.08272607421875,232.99285888671875,0.28999999165534973,19.573720481896178,35.94855132516096,264.40285873413086,33.3984375,28.846017038153423,16,-83.94083577216038,0.949999988079071
1666916782951556900,61.71755688476563,232.9368896484375,0.7099999785423279,47.36967049797789,35.94855966515462,264.3468894958496,33.3984375,29.52142993252014,16,-83.94082906663785,0.949999988079071
1666916783966287600,62.73228759765625,232.93688974063843,0.7099999785487646,47.369670497977644,35.9485669180541,264.34688958805054,33.3984409526114,29.521429932520068,16.000000000000128,-83.94082318543512,0.94999998807906
1666916784964417500,63.73041748046875,234.6094971606508,0.6000000238492246,36.867158403721255,35.948452605802956,266.0194970080629,52.73437991000011,9.812005281164993,3.0000000000001443,-83.94083185081726,0.9499999880790605
1666916785968082000,64.73408203125,232.9937745044008,0.5400000214659453,21.160701275169767,35.94843830144671,264.4037743518129,52.73437993722963,11.597656613399588,3.000000000000217,-83.94083155297417,0.9499999880790603
1666916786975402200,65.74140234375,234.14392100460827,0.9200000166951394,28.974099591300785,35.94846874564154,265.5539208520204,82.96875676504202,13.877264048404696,3.0000000000003926,-83.94067563737025,1.0399999618530134
1666916787967647500,66.7336474609375,232.53906258754432,0.7799999713952414,52.11980068834427,35.94848735609639,263.94906243495643,65.03906800184278,8.896050315432499,3.000000000000109,-83.94075733338273,0.9399999976158042
1666916788997778000,67.76377783203125,234.00952221173793,1.8300000429394485,37.509155204567634,35.94844172646919,265.41952205915004,55.546891135988744,5.459443724636215,3.022648047240786,-83.940804849337,2.9200000762936207
1666916789997936600,68.7639365234375,233.94940205477178,1.1200000047784773,42.9148093854312,35.948444879459124,265.3594019021839,60.468758605113585,5.002335720242531,3.1262457041919207,-83.94079077161646,1.5199999809264702
1666916790998083000,69.7640830078125,234.0607301807031,1.0900000333889803,41.9714578082151,35.94844783460278,265.4707300281152,66.44532156588161,5.172830565074297,3.0833193742139087,-83.94076500866852,1.5199999809264706
1666916791998219000,70.76421899414062,233.7706300104037,0.9300000071597759,45.289915461750255,35.94844955923777,265.1806298578158,65.39063192116824,5.336299656153485,3.049264650500799,-83.94074175609036,1.1699999570846362
1666916792998359800,71.76435986328126,233.79791274294257,1.269999980932626,53.529493676426895,35.94845096196532,265.2079125903547,72.77344533047447,4.909923297468962,3.1718839352448995,-83.94071874949583,1.2599999904632324
1666916793998483200,72.76448315429687,233.49694837071002,1.1499999761639619,57.168669692628185,35.94844743200502,264.9069482181221,80.15625750057116,4.847217880712884,3.2138786302046545,-83.94069869197438,1.1699999570846362
1666916794998593800,73.76459375,233.69134533591568,0.7900000214657282,40.60919023863462,35.94844271582613,265.1013451833278,91.757819913951,5.138812071194062,3.09022683514115,-83.94067872295547,1.139999985694867
1666916795998703400,74.76470336914062,233.81280538532883,0.7699999809419957,30.472759208416825,35.94843903610709,265.22280523274094,99.49219751120519,5.144025610009602,3.089172153457123,-83.94065342782145,1.5599999427794944
1666916796998799000,75.76479907226563,234.01684591267258,0.779999971405057,35.47122824681661,35.94843286744593,265.4268457600847,103.71094736094575,4.840421933693583,3.224104920223116,-83.94062962771082,1.5599999427794946
1666916797998888000,76.76488793945313,234.20715349167585,0.7500000000126262,33.023148429405545,35.94842715705475,265.61715333908796,106.87500865465609,4.740900737228348,3.368738225587816,-83.9406108953977,1.3899999856948522
