time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1666967409185581000,-72.5314189453125,272.4004096984863,-1,-1,35.957568505118225,303.81040954589844,-1,33.272759399123025,27.674358367919922,-83.93468164475415,-1
1666967418185581000,-63.5314189453125,272.4004096984863,-1,-1,35.957568505118225,303.81040954589844,-1,33.272759399123025,27.674358367919922,-83.93468164475415,-1
1666967481776284000,0.059283935546875,272.40202140808105,-1,-1,35.956299013504015,304.2762756347656,-1,1096.0431216020377,37.13947677612305,-83.93515244066833,-1
1666967482309278000,0.59227783203125,272.4006805419922,-1,-1,35.95712366822109,303.8106803894043,-1,35,37.13947677612305,-83.93504058931606,-1
1666967483855362800,2.13836279296875,256.1143798828125,1.25,89.01050616922925,35.957174878600945,287.5243797302246,148.359375,11.003882780159351,6,-83.93560973935196,2.5999999046325684
1666967484860006100,3.143006103515625,258.75732421875,1.0399999618530273,64.08183883086762,35.95719323496889,290.1673240661621,148.359375,7.630398609902995,3,-83.93565298997233,0.7799999713897705
1666967485852366800,4.135366943359375,258.660888671875,0.7300000190734863,32.23416595762098,35.95718699045103,290.0708885192871,136.0546875,6.073808636115654,3,-83.93562281512091,0.7799999713897705
1666967487028927000,5.311927001953125,258.198974609375,0.9700000286102295,53.071662681266275,35.95715689941864,289.6089744567871,103.7109375,3.683591891820361,3,-83.93564376987884,0.9700000286102295
1666967488030543000,6.313543212890625,257.771728515625,0.7799999713897705,37.176104935354104,35.95715723469477,289.1817283630371,122.6953125,3.8365761283890203,3,-83.93563941128919,1.2599999904632568
1666967489000236000,7.283236083984375,257.7410888671875,0.7699999809265137,33.544862183873505,35.95715300183367,289.1510887145996,123.3984375,3.9180391267197634,3,-83.93563161611924,1.2599999904632568
1666967490000236000,8.283236083984375,257.2864990234375,0.9399999976158142,38.42558559117038,35.957145122844686,288.6964988708496,138.8671875,3.904623201165577,3,-83.93562206074962,1.409999966621399
1666967491000237600,9.283237548828126,256.89306640625,0.6399999856948853,28.960241137475016,35.95713766295086,288.3030662536621,155.7421875,3.713834802334418,3,-83.93561761834094,1.409999966621399
1666967492000226600,10.2832265625,257.2052001953125,0.9100000262260437,46.97990233789653,35.95713053833317,288.6152000427246,167.6953125,3.707369539568667,3,-83.93561753452191,1.090000033378601
1666967493000222200,11.28322216796875,257.46044921875,0.9800000190734863,40.930803356082684,35.95712194688242,288.8704490661621,176.484375,3.564705484704247,3,-83.93561854035029,1.399999976158142
1666967494000213500,12.283213623046874,256.36328125,0.9800000190734863,48.24501388162839,35.95711524135988,287.7732810974121,179.6484375,3.5355339059327373,3,-83.93562130637834,1.1299999952316284
