time,seconds_elapsed,z,y,x
1664520458429307400,0.053307373046875,-0.0025968551635742188,0.34316399693489075,0.12195336818695068
1664520459436262700,1.0602626953125,-0.1407480239868164,0.02191472053527832,0.41283512115478516
1664520460443217200,2.067217041015625,0.56988525390625,1.3049194812774658,-0.040920525789260864
1664520461450169900,3.074169921875,-1.8636136054992676,-1.3751715421676636,-0.7462162971496582
