time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1667086414854361000,-299.69263891601565,228.9592800140381,-1,-1,35.94690029154716,260.3692798614502,-1,40,18.86838722229004,-83.93920933420728,-1
1667086714565102000,0.01810205078125,228.95933532714844,-1,-1,35.94699260999362,260.36933517456055,-1,139.59297323597698,131.68304443359375,-83.93949427316382,-1
1667086714595062000,0.04806201171875,228.95933532714844,-1,-1,35.94697542995806,260.36933517456055,-1,139.71358568979517,131.68304443359375,-83.93949417793411,-1
1667086714906369000,0.359369140625,228.9592227935791,-1,-1,35.94710861623382,260.3692226409912,-1,137.66666666666666,131.68304443359375,-83.93949341598535,-1
1667086716607928000,2.060927978515625,218.01397705078125,1.4900000095367432,70.4824227624649,35.947119402732646,249.42397689819336,333.28125,90.27709185280153,96,-83.9390299749411,1.25
1667086717617559800,3.070559814453125,226.9017333984375,1.4900000095367432,56.5506127048231,35.94720871191094,258.3117332458496,333.28125,6.1793378133436665,3,-83.93940095797548,0
1667086718628203000,4.081203125,227.31927490234375,2.0399999618530273,73.31967651349903,35.94717287927488,258.72927474975586,298.4765625,49.27774244983152,6,-83.93942467876145,1.25
1667086719623989000,5.076989013671875,227.3687744140625,1.0700000524520874,62.85202228967181,35.94722731973598,258.7787742614746,337.8515625,3.691985458340425,3,-83.93943666488299,0.8199999928474426
1667086719964449800,5.41744970703125,227.37127685546875,0.75,33.88915494446092,35.94724156897137,258.78127670288086,334.6875,3.6084115104028975,3,-83.93943549141655,1.350000023841858
1667086720969225000,6.422224853515625,227.3067626953125,0.9100000262260437,35.66898612895035,35.94725523147354,258.7167625427246,316.40625,3.5355339059327373,3,-83.9394414425678,1.5399999618530273
1667086721999858200,7.452858154296875,227.5206298828125,0.800000011920929,31.395627048313102,35.94726910352329,258.9306297302246,323.4375,3.5355339059327373,3,-83.9394483157284,1.5700000524520874
1667086722999865600,8.452865478515625,227.589111328125,0.9599999785423279,35.63004722049211,35.94728238883982,258.9991111755371,319.5703125,3.5355339059327373,3,-83.93945761964092,1.5700000524520874
1667086723999876000,9.4528759765625,227.81585693359375,1.0099999904632568,48.08122594533148,35.94728930390993,259.22585678100586,320.9765625,3.762346239261327,3,-83.93946742646763,1.5700000524520874
