time,seconds_elapsed,z,y,x
1667710013568404500,0.028404541015625,-9.303248058164119,-3.0112483936116097,0.7431943752299994
1667710013578455600,0.03845556640625,-9.266213920277357,-3.1048586974620815,0.8170213165283202
1667710013588506400,0.04850634765625,-9.232615602058171,-3.1799636228069663,0.9038958823829889
1667710013598556200,0.05855615234375,-9.206755184614657,-3.225326613099873,1.0016524191927165
1667710013608607200,0.068607177734375,-9.191414992141723,-3.234785930840671,1.1065449453622103
1667710013618658300,0.078658203125,-9.186803698953986,-3.208677968376875,1.2154887196838855
1667710013628709400,0.08870947265625,-9.19188845487237,-3.150920191413164,1.3233582889027893
1667710013638759400,0.098759521484375,-9.203499397689104,-3.0685990510791537,1.43167180249691
1667710013648810500,0.108810546875,-9.218849527034163,-2.9685125369518994,1.5398472227945923
1667710013658861300,0.118861328125,-9.235282775440812,-2.8584412199050186,1.6459803236097097
1667710013668912400,0.128912353515625,-9.25055983954966,-2.744928822493553,1.7501104140393435
1667710013678962400,0.13896240234375,-9.263656052488088,-2.6319775660961864,1.8514194556988774
1667710013689013500,0.149013427734375,-9.274352803069352,-2.5227649117052553,1.9474151933811603
1667710013699064600,0.159064697265625,-9.281602628067136,-2.4234473361238837,2.036942757962644
1667710013709115400,0.169115478515625,-9.284201412388683,-2.339079200132191,2.121955621598661
1667710013719165400,0.17916552734375,-9.28161314946115,-2.2728186755001545,2.2037096295692025
1667710013729216300,0.18921630859375,-9.273020677682757,-2.2277662124611437,2.2844094523116945
1667710013739267300,0.199267333984375,-9.258050487565994,-2.20425133523047,2.366466973273456
1667710013749318400,0.209318359375,-9.236455910873412,-2.202396939535439,2.451064095715433
1667710013759368400,0.219368408203125,-9.208357943636178,-2.220662664066255,2.5387363878190516
1667710013769419500,0.22941943359375,-9.17409502402842,-2.256819142335653,2.6292849660113453
1667710013779470300,0.23947021484375,-9.134217771670222,-2.30914334994331,2.7210852978304025
1667710013789521400,0.249521484375,-9.089374421337247,-2.3752915002420543,2.81276492587924
1667710013799571500,0.259571533203125,-9.04139861819744,-2.4495462384983897,2.902278023543954
1667710013809622300,0.269622314453125,-8.99275938271284,-2.525330086018145,2.9872002862870692
1667710013819673300,0.27967333984375,-8.944972380143403,-2.599310683508217,3.0661770846292375
1667710013829724400,0.289724365234375,-8.89846606503427,-2.671137902356684,3.1389024213612076
1667710013839774500,0.2997744140625,-8.852073147171735,-2.7417870173364878,3.2083935984775422
1667710013849825300,0.3098251953125,-8.803727926197647,-2.812968047235906,3.279019917103648
1667710013859876400,0.31987646484375,-8.752067881587147,-2.885124644169211,3.353767407312989
1667710013869927400,0.329927490234375,-8.697097689515351,-2.957442276883125,3.4328426975935695
1667710013879977500,0.3399775390625,-8.640689573594928,-3.028728228461742,3.5122181398645043
