time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1667710010759221000,-2.780779052734375,252.85444259643555,-1,-1,35.95818761837958,284.26444244384766,-1,52.3311376,56.58848190307617,-83.9390419251369,-1
1667710013554201000,0.014201171875,252.85444259643555,-1,-1,35.95818761837958,284.26444244384766,-1,52.3311376,56.58848190307617,-83.9390419251369,-1
1667710013556000000,0.016,252.85444259643555,-1,-1,35.95819263386463,284.26444244384766,-1,52.3311376,56.58848190307617,-83.93905197000628,-1
1667710015206162400,1.666162353515625,248.210693359375,0.8799999952316284,26.760522366211756,35.958236195180525,279.6206932067871,208.4765625,15.869136318667884,4,-83.9386454132236,2.75
1667710016206163500,2.66616357421875,249.23382568359375,1.4600000381469727,24.976111539883828,35.958264316465666,280.64382553100586,208.4765625,12.059096949801436,3,-83.93858523115883,0.23999999463558197
1667710017000165000,3.4601650390625,249.173828125,1.1299999952316284,41.79878721090249,35.95834180716049,280.5838279724121,254.8828125,12.074109964441016,6,-83.93874012872944,1.6399999856948853
1667710018000166400,4.46016650390625,248.16717529296875,1.0099999904632568,55.4487085313087,35.95832106195014,279.57717514038086,245.390625,8.686916772933602,3,-83.93870349981258,0.949999988079071
1667710019000167400,5.46016748046875,248.108642578125,0.8999999761581421,28.573252864385847,35.958306812714746,279.5186424255371,256.2890625,7.087967950416767,4,-83.93870769076416,1.9700000286102295
1667710019999926800,6.4599267578125,248.82220458984375,0.7200000286102295,18.870885478565402,35.95828833061825,280.23220443725586,239.765625,5.373606077507191,4,-83.93873308793077,2.450000047683716
1667710020999928600,7.459928466796875,248.0980224609375,0.8199999928474426,16.42330426496426,35.95827223736416,279.5080223083496,247.8515625,4.605521236765631,4,-83.93876493916282,2.450000047683716
1667710021999928800,8.4599287109375,248.41729736328125,0.8799999952316284,19.875404814893763,35.958260083604564,279.82729721069336,246.796875,4.220098018752936,4,-83.9387968742139,2.8499999046325684
1667710022999931000,9.459930908203125,248.43011474609375,0.8299999833106995,17.753633869985983,35.958249061401894,279.84011459350586,249.2578125,4.254829164932925,4,-83.93883140765497,3.0299999713897705
1667710023999934700,10.459934814453124,248.4713134765625,0.8999999761581421,19.20075629472034,35.95823816492777,279.8813133239746,248.203125,4.515648862858694,6,-83.93886971295247,3.0199999809265137
1667710024999940900,11.45994091796875,248.95697021484375,0.8999999761581421,26.16172138922403,35.958228400010576,280.36697006225586,248.90625,4.360907643350637,6,-83.93890122890839,3.0199999809265137
1667710025999945500,12.459945556640625,249.95355224609375,1.0399999618530273,23.043709297261945,35.95821477941792,281.36355209350586,243.984375,4.240374200317324,4,-83.93893106848368,2.869999885559082
1667710026999950300,13.459950439453126,249.9535529119894,1.0399999618918336,23.043709297262037,35.95820343481348,281.3635527594015,243.98435821241577,4.494186833133795,4.002038644502014,-83.93895965793698,2.869999885558792
1667710027999955700,14.459955810546875,249.942871757783,0.7200000286663572,15.988740309211462,35.95818919621879,281.3528716051951,245.03904556440915,4.385728496556499,4.039773088806453,-83.93899343761666,2.8699998855587916
1667710028999962400,15.45996240234375,250.44213930238038,0.7200000286632733,16.63509647829535,35.95817692894117,281.8521391497925,243.98435868036626,4.341672989864647,4.058687501131733,-83.9390254133408,2.7899999618527604
1667710029999968000,16.459968017578124,251.67407323792577,0.7200000286932,13.4088540625189,35.95816443793897,283.0840730853379,247.49997901326483,4.32063047786368,4.067623649561086,-83.93906797874486,3.4900000095362214
1667710030999974000,17.459973876953125,252.4810800757259,0.709999978626468,11.931865781864962,35.95815324810826,283.891079923138,247.49997901329095,4.613149257650428,3.5416649981933834,-83.93910804420716,3.4900000095362214
1667710031999979000,18.45997900390625,252.74316503759474,0.7699999810040836,15.293688306439815,35.95814250883853,284.15316488500684,247.14841656702893,4.613149322295275,3.5416649139910854,-83.93914449779754,3.490000009536221
1667710032999984600,19.459984619140624,251.9536142265424,0.7099999786240687,13.402097297882376,35.95813454564456,283.3636140739545,248.55466665975587,4.613149378256428,3.541664841099616,-83.93917862187338,3.4400000572199594
1667710033999990000,20.459989990234376,252.39569198619574,0.7400000096255012,13.067791127635264,35.9581252516225,283.80569183360785,249.60935267038946,4.613149440981261,3.5416647593981994,-83.93921887685885,3.6600000858300867
1667710034999995100,21.4599951171875,253.22125338949263,0.7200000286908245,13.68003391690943,35.958114899704626,284.63125323690474,248.90622910992647,4.6131495049293605,3.5416646761034336,-83.939253808603,3.4400000572199594
1667710035999999000,22.4599990234375,253.042420363985,0.759999990538292,15.40515528614708,35.958102088783114,284.4524202113971,246.79685460017365,4.613149573167208,3.5416645872211054,-83.9392884291652,3.4100000858302018
1667710037000004400,23.46000439453125,252.71447844896466,0.7300000191498319,14.07952228995331,35.95808684309901,284.12447829637676,242.22654309220127,4.613149645540303,3.541664492952461,-83.93932110554074,3.3699998855586113
1667710038000008200,24.46000830078125,252.36450286302716,0.7099999786208239,14.16367192807522,35.95807393051746,283.77450271043926,242.9296679682458,4.613149714124725,3.5416644036187006,-83.93935425752883,3.3699998855586117
1667710039000012500,25.460012451171874,252.15246673114598,1.1299999952808468,21.146204198657077,35.95806189977454,283.5624665785581,244.33591772916105,4.613149782171249,3.5416643149855687,-83.93938919814526,3.369999885558612
1667710040000015600,26.460015625,252.61535729281604,0.8000000119856591,18.328628222621603,35.958054161152184,284.02535714022815,248.20310535869902,4.613149837185903,3.54166424332693,-83.93942074496005,3.2499999999995786
1667710041000019500,27.46001953125,252.18408252019435,0.8999999761908107,23.349066564485682,35.95805402136156,283.59408236760646,253.47654721193447,4.613149866055612,3.541664205723056,-83.9394407401471,2.4500000476835355
1667710042000024300,28.4600244140625,251.98846529703587,0.74000000961467,13.9129621506271,35.95804403559994,283.398465144448,253.1249786360737,4.613149926139469,3.5416641274615874,-83.9394838606962,3.4300000667567065
1667710043000027000,29.46002685546875,251.97937105689198,0.6999999881614943,12.841448903824764,35.95803057781539,283.3893709043041,249.25779162181342,4.61314999692692,3.5416640352582855,-83.93952083586656,3.4300000667567065
1667710044000031000,30.460031005859374,251.65033053141087,0.6999999881615304,14.279477785452821,35.958016075678835,283.060330378823,245.03904226005704,4.613150066015415,3.5416639452679295,-83.93955268981631,3.4300000667567065
1667710045000034000,31.460033935546875,251.8305670451373,0.730000019126529,16.89801948775282,35.95801053889808,283.2405668925494,248.20310801785683,4.613150113061652,3.5416638839884436,-83.9395777356717,2.8099999427792683
1667710046000036900,32.46003686523437,251.5888680703938,0.7099999786184515,13.901834064921895,35.95800109821509,282.9988679178059,249.96091719899533,4.613150171481256,3.5416638078947145,-83.93961549045493,3.3199999332423484
1667710047000040400,33.46004052734375,247.46155853942037,1.8665050531062097,26.775859269121906,35.95798286805132,278.8715583868325,244.01269832125132,4.954130664793515,3.046494114378264,-83.93965929017715,3.7982486199764876
1667710048000043500,34.46004345703125,247.6479083178565,1.613216074767219,26.038739074258476,35.95796685592401,279.0579081652686,243.69393103255123,4.954493223839172,3.045904451508708,-83.93969445300446,3.5729569364810136
1667710049000046600,35.460046630859374,247.483746830374,1.5784109834568123,27.46660281219317,35.95795555289701,278.8937466777861,245.45917947097504,4.953085035317414,3.0481938366356442,-83.93972677123344,3.371036604931879
1667710050000049000,36.460048828125,248.00739159341902,1.2115205788503918,18.006834288935394,35.95795743451131,279.4173914408311,251.04409025663182,4.905598061418025,3.1240430042815595,-83.93975547864241,3.423384845860565
1667710051000051500,37.46005151367188,247.85814144741744,1.1911982266303198,18.638325908222495,35.95794799601785,279.26814129482955,249.14840081561576,4.894981551839276,3.1406516266440625,-83.93977865206209,3.170742993128195
1667710052000053800,38.4600537109375,247.08323293738067,1.2103632600262126,17.290067750499656,35.95793233963809,278.4932327847928,251.6162501896815,4.8908441756506935,3.1470907648640383,-83.93982259310711,3.4708056092741026
1667710053000056800,39.46005688476563,247.51556535623968,1.2570691336438284,17.907756442143647,35.95791448100063,278.9255652036518,248.94008904387485,4.89149969663694,3.1460717967951024,-83.9398613748498,3.5456343305586024
1667710054000059100,40.46005908203125,247.0225021727383,1.2655552343325023,17.765713504695974,35.95790973426676,278.4325020201504,254.80796076958904,4.901582723682611,3.1303392524908515,-83.93990166058909,3.544623121222103
1667710055000062000,41.46006201171875,246.97559027839452,1.191738093715122,19.858783529052978,35.957889051522585,278.38559012580663,243.46236277856747,4.898840167542464,3.134629490970401,-83.93992177939417,3.206960189697538
1667710056000064000,42.46006396484375,247.07852375600487,1.217928436270984,19.33293023793276,35.95788863268456,278.488523603417,252.46770973491647,4.910766986837739,3.115911525344297,-83.93995853892879,3.2818349738699637
1667710057000065800,43.460065673828126,246.65788816288114,1.2512483469120428,19.03989875200781,35.95788516200722,278.06788801029325,253.63889763678057,4.8991046491506545,3.134216117222819,-83.93999008912006,3.2402401542630006
1667710058000068600,44.46006860351562,246.87324950564653,1.212221439215319,19.38581474577241,35.95786346687278,278.28324935305864,247.3283223908319,4.895212694054408,3.1402913420186698,-83.94002435105863,3.265135569926555
1667710059000071200,45.4600712890625,247.15544032212347,1.1234745421320822,17.95446497993017,35.957844617922625,278.5654401695356,243.56432761123847,4.900284909581455,3.1323704821934943,-83.94006215459765,3.6566519895836365
1667710060000073000,46.460072998046876,246.31763325445354,1.174284560303048,21.403945196517014,35.95783655587929,277.72763310186565,247.51801476932093,4.924152799485946,3.0947142420752765,-83.94009529092347,3.2703917038805534
1667710061000075300,47.4600751953125,246.33876042533666,1.2491756119400335,22.765320813900264,35.95782922602521,277.74876027274877,250.1978428550757,4.997863895297476,2.974204686444895,-83.94013293456075,3.2577469394776517
1667710062000078000,48.460078125,246.2930001085624,1.241630743060791,20.950467109727356,35.957811232669656,277.7029999559745,247.8826453390954,5.018543373704165,2.939176660059557,-83.94017161997616,3.490052564989953
1667710063000079600,49.46007958984375,246.27003564033657,1.218128747355381,20.48583082335814,35.957798692818635,277.6800354877487,246.79756258729412,5.009158292164593,2.955143014614949,-83.94020650052452,3.4448582080529495
1667710064000081700,50.46008154296875,246.0312711019069,1.2949017437511656,19.96616357081225,35.957789479681004,277.441270949319,255.5742425467418,5.0126047475904185,2.94929325046236,-83.9402478360997,3.5317395112903203
1667710065000083000,51.4600830078125,246.24484086874872,1.2408695693616203,20.48117970282102,35.957776261548425,277.65484071616083,252.67385782249664,5.017987562645485,2.9401254826833623,-83.94027018163648,3.169632671108512
1667710066000085800,52.460085693359375,246.64651582669467,1.2408181828771534,20.83515842343614,35.95776247447535,278.0565156741068,250.91971064103683,4.995141345992306,2.978774910319175,-83.94029539946271,3.016449668116888
1667710067000087300,53.46008740234375,245.47942459397018,1.264242380935477,19.503056358775023,35.95774674532408,276.8894244413823,246.46586593374147,4.977612579048717,3.007974409080771,-83.9403296154297,3.2794675587596114
1667710068000089600,54.460089599609375,245.68978040479124,1.2333104753512492,17.21528872772147,35.95772999401432,277.09978025220335,249.34837300085502,4.962103126146794,3.0334913216083295,-83.94036984325982,3.6045719140940187
1667710069000091100,55.460091064453124,245.95092996861786,1.2494611157042932,19.469327454515184,35.957717921639336,277.36092981602997,250.46479706900732,4.956620665456347,3.0424412256541484,-83.94039673847523,3.3364477493581
1667710070000093000,56.460093017578124,245.88965346757323,1.26067159176049,19.46021390628252,35.95771344234483,277.29965331498533,255.77513087858588,4.965384745545191,3.0281168011647033,-83.9404377316783,3.410307944558239
1667710071000095500,57.46009545898438,245.3932484863326,1.2368885510311598,19.015228868018543,35.957690176118845,276.8032483337447,251.81764993238414,4.967800802135159,3.0241514881192892,-83.94047224844147,3.5083074954611653
1667710072000096800,58.4600966796875,245.6990903392434,1.1346041143417924,18.140543211805664,35.957647727100166,277.1090901866555,242.5000515725988,4.917731594576281,3.1049078885685257,-83.94049587644896,3.4866136668688443
1667710073000099000,59.46009912109375,245.53748707752675,1.0538274883724985,18.897859567094322,35.9576333040465,276.94748692493886,238.15233071471465,4.930042306326473,3.0853233040671757,-83.94052418164122,3.4997694724743202
1667710074000100400,60.460100341796874,245.8531484156847,1.1793343490293957,17.68792687311028,35.957627933076004,277.2631482630968,245.7706714308693,4.922673903594765,3.097066139373828,-83.94055680984793,3.5838440583286197
