time,seconds_elapsed,z,y,x
1664520424820439600,0.547439453125,0.08131904155015945,-0.03458922728896141,-0.17737478017807007
1664520425817786600,1.54478662109375,-0.044515494257211685,-0.0016798300202935934,0.33321717381477356
1664520426815134000,2.542134033203125,-0.09529217332601547,-0.0841442123055458,-0.3575747013092041
