sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.0768;4.0454;9.283;-0.7277;3.8583;8.9864;-0.3668;0.2552;0.698;0.0093;0.0447;0.3115;23.6;-14.51;0.43;-71.79;37.02;-23.34;4.87;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;1 / 7;5004;2022-11-09 17:13:28:508
-0.5859;2.8938;6.0604;-0.0243;3.309;9.2315;-0.5138;-0.7744;-2.9001;-0.0661;0.0618;-0.2151;17.6;-19.28;3.84;-70.11;34.56;-19.72;-0.11;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;0 / 9;5505;2022-11-09 17:13:29:009
-1.3355;1.6322;7.6262;-0.9059;2.106;9.5349;-0.3472;-0.6226;-1.8278;0.6143;0.0569;0.4648;14.7;-18.58;8.83;-72.28;47.23;-12.4;5.43;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;0 / 9;6004;2022-11-09 17:13:29:508
-1.0026;2.6713;6.9846;-0.0136;2.0604;9.5877;-1.008;0.6021;-2.7477;0.0909;-0.0048;-0.1736;16.8;-24.71;12.43;-68.76;43.94;-11.81;-0.06;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;6504;2022-11-09 17:13:30:008
-0.0162;2.2881;11.6243;-1.1278;1.7416;9.5846;-0.0183;0.3424;2.9766;0.1252;0.3788;1.6676;13.5;-28.41;11.23;-71.4;57.77;-10.23;6.71;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;7004;2022-11-09 17:13:30:508
0.3834;1.0146;15.5985;0.0394;3.0191;9.3303;0.6431;-1.8817;6.564;-0.0654;-0.9364;0.692;18.9;-25.74;15.43;-76.46;37.02;-18.95;2.31;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;7505;2022-11-09 17:13:31:009
-0.3682;3.478;7.2096;-0.1118;3.2677;9.2455;-0.4407;-0.5559;-0.7831;0.5427;0.3519;0.678;37.3;-15.51;21.99;-77.27;20.16;-18.56;0.47;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;8004;2022-11-09 17:13:31:508
-0.6652;2.6737;7.2574;-0.2528;3.3416;9.2163;-0.2452;-0.694;-2.7963;-0.2873;0.4093;0.5106;42.8;-0.58;16.41;-79.97;3.84;-20.05;1.33;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;8504;2022-11-09 17:13:32:008
-0.6341;2.7718;11.1718;-0.4122;3.3602;9.2038;-0.1859;-0.6511;2.1103;-1.0219;-0.2504;0.2168;48.1;8.33;5.94;-76.48;351.78;-20.04;2.56;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;9005;2022-11-09 17:13:32:509
-2.0441;3.253;7.2359;-0.4102;3.3217;9.2179;-1.6385;-0.0388;-2.1601;-0.1626;0.2255;0.5876;54.3;6.0;3.75;-76.82;354.25;-19.93;2.21;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;9505;2022-11-09 17:13:33:009
-0.4807;2.5229;7.3173;-0.2682;3.4181;9.1878;-0.1832;-0.925;-1.9366;0.2349;0.3593;0.5992;48.8;6.84;-2.55;-77.76;348.09;-19.96;1.44;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;10004;2022-11-09 17:13:33:508
-0.0667;2.7909;9.9748;0.3127;3.5292;9.1443;-0.4918;-0.3632;0.3573;-0.7452;0.3263;0.6719;42.5;8.94;-10.59;-72.23;325.51;-22.19;-2.07;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;10504;2022-11-09 17:13:34:008
-0.8112;1.6059;10.6977;-0.2342;2.4486;9.4932;-0.2594;-0.9493;1.7258;-0.0573;0.6745;0.0696;31.0;19.78;-20.38;-69.77;266.48;-14.97;0.72;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;11004;2022-11-09 17:13:34:508
0.2949;2.135;11.9788;-0.013;2.8941;9.3699;0.3695;-1.2375;2.7885;-0.1876;-0.2852;0.6059;25.7;16.16;-22.42;-69.37;268.84;-17.39;0.75;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;11504;2022-11-09 17:13:35:008
-0.2725;2.2355;8.3707;-0.4824;3.1439;9.2765;0.2493;-0.9742;-0.9282;0.0486;0.0208;-0.286;12.6;13.59;-20.78;-71.23;286.62;-18.7;2.98;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;3 / 10;12004;2022-11-09 17:13:35:508
-0.7178;2.9803;6.8865;-0.6761;3.356;9.1897;-0.0421;-0.3953;-2.3706;-0.1271;0.4662;-0.1546;12.6;21.98;-16.29;-83.64;310.04;-20.2;3.31;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;12505;2022-11-09 17:13:36:009
-0.5955;3.9449;7.9756;-0.2443;3.2898;9.2352;-0.6202;0.5522;-0.2118;0.1594;0.1656;0.2125;12.6;31.16;-11.98;-103.07;309.75;-19.6;1.52;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;13004;2022-11-09 17:13:36:508
1.5135;3.7343;10.4369;0.5172;3.9257;8.9717;0.0619;1.1645;0.8005;-1.4394;1.0703;0.3713;12.6;32.48;-14.06;-123.3;312.49;-25.66;-5.1;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;13504;2022-11-09 17:13:37:008
0.8432;3.411;11.9501;0.0124;3.804;9.0388;0.8164;-0.3174;2.8562;-0.8175;-0.4098;-0.1571;12.6;34.52;-16.03;-136.74;320.89;-24.02;0.59;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;14005;2022-11-09 17:13:37:509
-2.5277;4.1844;7.3125;-0.4077;3.5938;9.1153;-1.3041;0.1956;-2.8748;-0.0218;0.1326;-0.5217;14.4;36.09;-8.59;-168.36;332.09;-21.5;2.56;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;14504;2022-11-09 17:13:38:008
-0.792;2.3985;7.4898;-1.1621;2.8441;9.3129;0.2843;-0.4011;-1.4119;0.2492;0.0483;0.149;17.5;36.26;-8.33;-187.67;345.4;-16.58;7.18;5.0;35.95843;-83.9245;701.38;NaN;0.0;207.25357;;2 / 10;15005;2022-11-09 17:13:38:509
-1.8526;1.6777;8.0429;-1.0558;2.7431;9.3558;-0.7053;-1.0415;-1.4149;0.5246;-0.2889;0.1166;14.9;35.59;-7.14;-188.33;343.51;-15.24;6.99;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;15512;2022-11-09 17:13:39:016
-0.8279;2.9321;6.9081;-1.331;3.0425;9.2272;0.6162;-0.0506;-2.4699;-0.2468;0.3391;-0.1216;19.3;29.23;-17.27;-189.22;355.41;-18.34;7.67;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;16005;2022-11-09 17:13:39:509
-1.2494;3.7247;7.643;-0.4783;2.0047;9.5876;-0.7171;1.6241;-1.8144;0.3096;0.2664;-0.275;16.0;15.6;-19.8;-195.66;343.21;-11.8;2.86;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;16505;2022-11-09 17:13:40:009
-2.269;-0.0963;14.1574;-2.0252;2.3183;9.311;-1.6253;-2.6142;6.9682;0.2866;0.526;2.3725;22.3;11.79;-25.33;-199.76;55.1;-13.0;11.76;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;17005;2022-11-09 17:13:40:509
-2.4296;5.1299;10.657;-1.1178;3.4135;9.1252;-1.425;1.8607;0.7673;0.1439;-0.86;0.2296;27.7;-9.04;-23.55;-215.49;34.31;-20.37;6.98;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;17505;2022-11-09 17:13:41:009
-1.2757;2.4679;9.3356;0.1062;3.0408;9.3227;-1.6725;-0.9705;0.11;-0.01;0.636;0.4843;62.5;-12.9;-21.37;-227.02;9.09;-17.91;-1.27;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;18005;2022-11-09 17:13:41:509
-0.7944;2.6785;8.6366;0.2482;3.0117;9.3294;-1.0503;-0.2728;-0.9019;-0.3384;0.1913;0.9498;78.8;-17.79;-41.66;-223.22;22.15;-18.55;-1.36;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;18506;2022-11-09 17:13:42:010
-1.625;0.1528;9.714;0.8399;3.5177;9.1154;-2.8106;-3.686;0.3793;0.0517;0.5254;1.3145;64.5;-29.1;-46.95;-211.74;16.03;-21.02;-5.26;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;19004;2022-11-09 17:13:42:508
0.9126;0.8806;12.3568;0.9505;2.1592;9.5186;0.0033;-1.3058;3.0337;0.3021;0.4949;0.5222;64.5;-34.18;-34.28;-212.64;39.46;-12.35;-6.26;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;19504;2022-11-09 17:13:43:008
0.6589;1.7806;8.2702;0.5875;2.9601;9.3308;-0.2521;-0.8457;-1.495;0.1103;0.3177;0.6541;57.7;-27.6;-31.44;-208.46;23.86;-17.57;-3.6;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;20005;2022-11-09 17:13:43:509
-0.4831;1.9053;7.9564;0.799;2.7074;9.3916;-1.2985;-0.8245;-1.4487;0.2685;-0.3414;-0.1015;57.7;-26.06;-25.86;-204.92;14.92;-16.03;-4.86;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;20505;2022-11-09 17:13:44:009
0.393;2.5421;6.8794;0.1407;2.0355;9.592;0.3057;0.5438;-2.4005;0.8991;-0.6212;-0.2108;49.0;-18.9;-21.9;-204.43;37.48;-11.98;-0.84;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;21005;2022-11-09 17:13:44:509
0.1585;2.1589;11.8205;0.355;2.6346;9.4395;-0.1472;-0.5088;2.292;-0.5745;-0.1899;0.1697;49.0;-19.86;-20.51;-199.07;20.53;-15.58;-2.15;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;21505;2022-11-09 17:13:45:009
2.5262;2.1685;12.9841;0.3043;2.7855;9.3978;1.0023;0.291;2.6701;-0.7689;-0.4721;0.138;34.7;-19.14;-16.11;-197.38;17.89;-17.24;-1.47;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;22004;2022-11-09 17:13:45:508
-0.5022;2.5158;6.6278;-0.3488;2.5912;9.4517;-0.2158;-0.0897;-2.7382;0.7988;-0.3878;0.2504;29.2;-14.63;-9.79;-199.95;27.47;-15.32;2.11;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;22505;2022-11-09 17:13:46:009
0.1609;1.9986;7.8583;0.3252;2.7123;9.4185;-0.2979;-0.8296;-0.8664;0.9788;-0.5051;-0.1204;23.0;-16.39;-8.78;-198.04;14.98;-14.68;-1.41;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;23004;2022-11-09 17:13:46:508
-0.6245;2.7168;7.43;-0.3681;2.2754;9.5319;-0.2506;0.3961;-2.1593;0.294;0.1925;0.1258;20.1;-16.93;-5.04;-199.18;30.96;-13.0;1.97;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;23505;2022-11-09 17:13:47:009
-0.9715;3.0712;7.6071;0.2242;2.0646;9.5842;-1.2158;0.7649;-1.4328;-0.1913;-0.2577;-0.2377;19.3;-21.67;-6.24;-197.79;25.8;-12.15;-1.34;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;24004;2022-11-09 17:13:47:508
1.5135;2.8029;9.3643;-0.6811;1.8953;9.5976;1.9069;1.0797;-1.2088;0.3078;-0.0128;1.4006;16.5;-22.44;-5.34;-200.81;51.83;-10.35;4.9;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;24504;2022-11-09 17:13:48:008
0.1705;2.0512;13.2021;0.1152;2.4406;9.4974;0.1529;-0.5487;3.8562;-0.2617;0.1045;-0.1284;14.1;-27.94;1.84;-201.51;26.04;-14.41;-0.69;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;25004;2022-11-09 17:13:48:508
0.5198;3.1884;11.7631;0.2694;3.275;9.2397;0.8589;-0.4329;3.4353;-0.2736;-0.3896;0.4006;14.1;-30.99;-3.41;-196.71;23.19;-20.08;-0.92;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;25505;2022-11-09 17:13:49:009
-0.5022;2.7072;9.216;-1.2591;2.5448;9.3867;0.8044;0.1513;-0.2508;-0.3621;0.3831;0.4984;17.6;-22.41;14.63;-198.49;36.66;-15.04;7.64;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;26005;2022-11-09 17:13:49:509
-0.6341;1.5389;10.2885;0.2917;2.4068;9.5022;-0.5109;-1.0414;0.4768;-0.1247;0.2817;0.0977;33.3;-21.06;31.52;-186.21;11.25;-14.21;-1.76;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;26504;2022-11-09 17:13:50:008
0.4289;1.8957;6.7929;0.1805;3.3474;9.2159;0.2771;-1.5375;-2.5295;0.3464;-0.0054;0.1264;43.0;-7.95;45.28;-186.47;2.19;-19.66;-1.22;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;27005;2022-11-09 17:13:50:509
-0.6245;1.6131;9.4911;-0.0028;3.0429;9.3226;-0.5031;-1.8358;0.6865;0.1351;0.8766;1.392;43.0;18.53;50.79;-180.66;348.7;-18.03;-0.59;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 12;27504;2022-11-09 17:13:51:008
-0.4184;1.4049;9.7403;0.5064;2.3215;9.5144;-1.0657;-0.8586;-0.3534;0.9788;-0.0842;-0.1125;49.4;36.32;31.56;-171.43;325.68;-11.76;-3.0;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 12;28004;2022-11-09 17:13:51:508
0.1466;2.8268;7.7172;-1.3903;2.3041;9.4302;1.9038;0.3035;-1.2223;0.1943;-0.207;0.8588;49.4;31.91;14.87;-164.89;352.7;-12.88;8.7;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 12;28504;2022-11-09 17:13:52:008
1.6283;-1.0516;18.9096;0.5172;2.2547;9.5299;1.2881;-3.2157;9.22;-0.1758;-1.5882;0.6627;40.3;23.21;-0.21;-167.25;331.04;-14.18;0.12;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 12;29004;2022-11-09 17:13:52:508
-0.1696;2.0489;9.6491;0.3348;2.1979;9.5513;-0.4966;-0.1657;0.0175;0.0436;0.1797;0.072;31.7;12.98;-11.31;-168.49;323.29;-12.88;-2.33;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 12;29505;2022-11-09 17:13:53:009
-1.0528;2.6354;8.2391;0.1292;2.233;9.5482;-0.8992;0.2179;-1.4083;-0.1277;0.1736;0.1575;13.0;9.68;-15.54;-169.95;331.96;-13.16;-0.78;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 12;30005;2022-11-09 17:13:53:509
0.9748;1.9675;12.8213;0.4546;1.9243;9.6052;0.679;0.1481;2.9037;-0.5266;0.603;0.1551;19.8;-1.86;-11.77;-172.5;344.4;-11.32;-2.71;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;30505;2022-11-09 17:13:54:009
1.1139;3.684;8.4185;1.6077;2.6238;9.3114;0.2894;0.7904;0.1907;0.3433;-0.2546;-0.4808;12.8;1.24;-7.56;-173.68;321.26;-15.52;-9.8;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;31005;2022-11-09 17:13:54:509
-0.0858;2.2881;11.0043;-0.1974;2.2348;9.5466;0.1472;0.0367;1.5347;-0.0337;0.2273;0.1068;16.2;8.53;-1.82;-176.68;352.09;-13.17;1.18;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 11;31505;2022-11-09 17:13:55:009
-0.2797;2.2738;5.8762;0.466;3.2311;9.2474;-0.711;-0.9186;-3.2017;0.3165;-0.0714;-0.3635;12.1;12.49;2.76;-177.21;340.62;-18.42;-2.78;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 11;32005;2022-11-09 17:13:55:509
-1.9986;2.281;7.7913;-1.6491;2.4268;9.3574;-0.2726;-0.1743;-1.5466;0.1819;-0.3634;0.367;17.1;18.99;4.29;-175.54;16.93;-13.9;10.72;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 11;32504;2022-11-09 17:13:56:008
-1.0576;1.8718;8.141;-0.6355;2.6366;9.4242;-0.4217;-0.729;-1.3627;0.5987;-0.5253;0.2302;12.4;16.22;0.17;-177.09;357.23;-14.81;4.46;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 11;33004;2022-11-09 17:13:56:508
0.216;2.9827;5.5696;-0.4348;2.8529;9.3724;0.5909;0.1036;-3.9223;0.2193;0.0239;0.0543;12.4;10.05;-4.33;-179.42;358.12;-16.4;2.71;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;33505;2022-11-09 17:13:57:009
-1.0624;3.3272;6.1083;-0.3904;2.3835;9.5046;-0.6935;0.9985;-3.4366;0.0062;-0.2412;0.1343;15.6;6.58;-8.53;-181.26;0.65;-13.71;2.34;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 11;34005;2022-11-09 17:13:57:509
0.7451;3.2076;7.6286;-1.1695;2.7632;9.3364;1.9673;0.394;-2.1601;0.9147;-0.0561;1.2638;17.8;5.38;-14.33;-183.36;31.52;-14.47;7.71;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;34504;2022-11-09 17:13:58:008
-0.2151;3.7989;9.8647;-0.3187;3.0266;9.3225;0.0799;0.8756;0.2061;-1.1029;0.0037;-0.3568;15.4;-5.51;-21.24;-184.26;18.5;-17.98;1.96;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 11;35005;2022-11-09 17:13:58:509
2.7583;0.2318;16.2616;0.3234;2.971;9.3402;2.3549;-2.7612;6.9218;-1.3453;0.5926;1.1257;22.5;-28.82;-26.34;-187.58;29.97;-20.11;-1.72;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;35504;2022-11-09 17:13:59:008
1.3723;2.9441;13.3505;0.2287;2.9262;9.3571;0.9959;0.5614;3.1683;-0.8481;-0.6761;0.8295;67.4;-47.49;-12.38;-197.1;42.16;-18.79;0.04;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;36005;2022-11-09 17:13:59:509
-1.4982;3.1406;11.8517;0.0935;2.5599;9.4662;-1.4742;0.5715;2.3595;-0.1371;-0.5668;0.386;67.4;-45.73;1.13;-200.34;41.75;-15.35;0.57;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;36505;2022-11-09 17:14:00:009
-0.9069;0.7992;10.2933;0.7178;2.0682;9.5592;-1.7023;-1.3184;0.7591;0.1003;0.4894;2.1716;77.2;-25.29;10.99;-199.69;10.81;-12.51;-4.17;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;37004;2022-11-09 17:14:00:508
-0.7872;1.1677;9.1442;0.3769;2.4011;9.5007;-1.144;-1.3226;-0.2483;0.1408;0.7123;0.2113;69.0;7.71;11.63;-197.29;345.19;-14.17;-2.27;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;37505;2022-11-09 17:14:01:009
-0.8686;3.1932;9.7714;-0.2701;3.142;9.2857;-0.6455;0.2244;1.0716;0.1115;-0.1984;-0.3599;47.7;19.35;6.11;-191.62;348.97;-18.28;1.82;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;38005;2022-11-09 17:14:01:509
-1.9053;3.186;8.6581;-1.4596;3.0024;9.2209;-0.5328;0.5296;-0.1556;0.3315;-0.0201;0.3414;47.7;24.99;4.52;-184.82;4.48;-17.16;9.14;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;38504;2022-11-09 17:14:02:008
-1.381;2.4464;6.137;-0.2092;3.1847;9.2728;-1.1097;-0.7699;-3.1831;-0.0137;0.0514;-0.3452;35.5;18.71;-0.75;-184.58;345.96;-18.95;1.29;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;1 / 10;39005;2022-11-09 17:14:02:509
-1.0863;1.946;6.7116;-0.9486;3.0666;9.2664;-0.1887;-1.1645;-2.238;0.0529;-0.0854;0.1545;22.3;16.39;-0.13;-186.94;3.05;-18.22;5.84;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 10;39505;2022-11-09 17:14:03:009
-0.2198;1.8117;6.3694;0.1232;2.8663;9.3776;-0.4087;-1.027;-2.9982;0.2317;-0.6089;-0.2163;17.0;9.88;2.19;-193.67;351.39;-16.26;0.44;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 10;40005;2022-11-09 17:14:03:509
0.9676;1.7016;5.3806;0.6096;2.8255;9.371;0.2929;-1.1343;-3.7314;-0.1527;0.0752;-0.1803;14.7;4.24;3.92;-199.01;343.72;-16.93;-4.03;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 10;40506;2022-11-09 17:14:04:010
-0.2629;1.4432;6.1298;0.5362;1.9397;9.5979;-0.8994;-0.4396;-2.8782;0.782;-0.4794;-0.1058;14.7;-0.45;8.87;-204.21;346.96;-11.41;-3.2;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;3 / 10;41005;2022-11-09 17:14:04:509
-0.2581;2.0632;6.0724;-0.1937;2.2142;9.5514;-0.0513;-0.2524;-3.4721;0.3389;0.5987;0.1361;14.7;-2.36;5.91;-207.38;2.77;-12.64;0.13;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 10;41504;2022-11-09 17:14:05:008
-0.5812;1.8622;6.082;-0.1388;2.0875;9.5809;-0.4876;-0.2617;-3.5532;0.7458;-0.273;0.1624;12.7;-4.03;6.6;-206.14;7.85;-12.29;0.83;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 10;42005;2022-11-09 17:14:05:509
1.0947;3.186;6.8312;0.3681;3.3086;9.2243;0.7228;-0.119;-2.4738;0.0853;0.1852;0.4849;15.1;-6.41;1.58;-206.17;358.22;-19.58;-2.28;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;2 / 10;42505;2022-11-09 17:14:06:009
