sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.7474;0.4352;15.6272;-1.746;1.8703;9.467;-0.953;1.9006;0.5416;-0.7927;0.2513;-0.2789;42.9;-10.48;-3.96;-47.57;64.91;-15.53;9.61;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;5012;2022-11-08 17:56:11:131
-1.4838;3.0592;13.2811;-1.3089;3.0959;9.2126;-0.378;0.4863;0.0569;-0.5746;-1.1988;-0.3362;42.9;-6.58;-3.28;-47.14;53.77;-18.89;11.09;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;5513;2022-11-08 17:56:11:632
-1.1847;2.7933;11.6842;-0.5874;2.3343;9.5066;-1.7078;0.6118;-1.3949;0.1645;0.0352;0.264;51.6;-12.62;-1.26;-46.52;62.87;-12.27;5.0;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;6013;2022-11-08 17:56:12:132
0.4122;2.2475;8.9548;-1.5692;2.5304;9.3437;1.8407;-0.3152;-1.5346;0.0085;0.4129;-0.3317;51.6;-8.7;-0.36;-49.39;51.61;-14.74;7.39;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;6512;2022-11-08 17:56:12:631
-1.9842;2.7909;9.9054;-0.4556;2.9153;9.3522;-1.6954;-0.2338;-2.2699;-0.1248;-0.4117;-0.371;51.6;-9.3;-8.57;-53.02;57.0;-18.25;3.37;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;7012;2022-11-08 17:56:13:131
-0.1983;2.0824;10.3484;-0.5403;2.2781;9.5231;0.5595;-0.7089;-0.8961;-0.2779;-0.0582;0.1012;51.6;-11.34;-13.72;-54.52;92.51;-13.85;4.54;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;7513;2022-11-08 17:56:13:632
-0.4735;2.6354;8.8591;-0.8781;3.6222;9.0708;-0.7071;-0.2117;-0.1259;0.0854;0.1395;0.3864;51.6;-12.21;-23.87;-56.08;92.84;-22.98;6.59;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;8012;2022-11-08 17:56:14:131
-0.2629;5.5657;10.7121;-0.2289;4.197;8.8602;-1.5014;0.7721;-0.4781;-0.0829;-0.3631;-0.0076;51.6;-13.8;-31.65;-56.66;108.79;-24.5;3.23;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;8512;2022-11-08 17:56:14:631
-1.7593;4.3711;8.7849;-1.5282;3.5338;9.0193;0.4899;-0.0158;-1.6222;0.2661;0.1511;-0.3348;51.6;-16.8;-33.51;-60.56;112.96;-21.07;8.48;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;9012;2022-11-08 17:56:15:131
-0.428;2.5995;6.5225;-0.9023;3.0794;9.2668;-0.3732;-0.1362;-2.6916;-0.1843;-0.223;-0.0384;51.6;-14.64;-39.68;-62.93;130.93;-18.36;6.1;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;9513;2022-11-08 17:56:15:632
-2.4775;2.7861;7.3866;-2.5151;2.2637;9.2044;1.2256;0.1479;-2.5137;0.2976;-0.1021;-0.0253;51.6;-12.21;-37.12;-68.57;125.67;-13.35;15.28;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;10013;2022-11-08 17:56:16:132
-2.0465;2.4583;7.8631;-1.1336;3.185;9.2055;-1.1707;-0.4755;-1.7006;0.4054;-0.2265;-0.2408;51.6;-14.33;-39.28;-70.56;127.62;-16.55;7.51;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;10513;2022-11-08 17:56:16:632
0.5127;2.822;6.5058;-1.1315;2.649;9.3741;1.4017;0.4701;-0.1521;0.2543;0.1271;0.6987;51.6;-19.63;-41.51;-69.24;129.14;-14.52;8.35;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;11013;2022-11-08 17:56:17:132
-2.0417;2.1565;8.6701;-0.9797;1.9488;9.561;0.3984;-0.6389;3.2535;0.0919;0.3702;-0.2175;45.8;-20.66;-32.93;-70.27;124.04;-11.46;5.85;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;11514;2022-11-08 17:56:17:633
-0.0185;2.2642;15.6751;-1.6715;2.1584;9.419;0.2676;-0.1102;2.3961;-1.143;0.7624;0.4097;51.6;-15.96;-31.8;-70.33;120.77;-12.71;10.06;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;12013;2022-11-08 17:56:18:132
-0.1313;1.3475;14.6312;-0.4545;1.9666;9.5967;-0.0066;1.5157;2.1725;-1.2551;-0.8645;-0.9706;44.8;-11.51;-27.84;-69.71;105.7;-17.71;8.09;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;12512;2022-11-08 17:56:18:631
-1.2685;0.9739;13.9896;-1.1451;1.3394;9.647;0.4182;0.9888;1.1379;-1.2704;-0.0044;-0.7935;44.8;-15.43;-27.15;-67.97;120.32;-13.08;3.44;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;13013;2022-11-08 17:56:19:132
-1.0409;1.946;13.4246;-0.724;2.4577;9.466;0.7031;-0.3667;2.2768;-0.3478;-0.2452;-0.5052;44.8;-8.03;-24.94;-66.56;111.99;-16.07;5.41;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;13513;2022-11-08 17:56:19:632
-0.9811;0.6123;14.7966;-1.2877;1.3734;9.6242;0.2711;1.7221;2.078;-1.8877;0.6328;-0.1837;44.8;-9.98;-25.42;-63.66;131.11;-8.05;7.62;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;14012;2022-11-08 17:56:20:131
-3.5764;1.826;13.0176;-2.2355;2.8235;9.1214;-0.6145;0.1961;3.7737;0.0871;-0.223;-0.0599;44.8;3.43;-15.81;-62.77;78.31;-16.73;13.77;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;14513;2022-11-08 17:56:20:632
0.0197;4.6008;11.3393;-1.3898;4.2442;8.7307;-0.5687;0.7043;2.4855;0.4349;0.8456;0.2772;40.6;-3.86;-26.66;-63.49;84.16;-24.81;8.65;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;15013;2022-11-08 17:56:21:132
-1.4623;4.0597;8.6462;-1.2592;3.3006;9.1483;-1.0776;-0.0937;1.4152;0.2363;-0.088;0.382;40.6;-9.71;-31.89;-63.92;118.47;-18.75;8.36;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;15513;2022-11-08 17:56:21:632
-1.4408;1.9986;11.0306;-0.6268;3.7319;9.0471;-1.6228;-0.2997;-1.7131;-0.7655;-0.3872;0.1823;40.6;-16.76;-35.44;-64.11;111.72;-22.37;3.96;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;16013;2022-11-08 17:56:22:132
-1.7833;4.261;8.8089;-0.7998;3.3863;9.1686;-0.9798;0.5075;-1.7352;-0.3467;0.1677;-0.1532;40.6;-21.88;-37.54;-61.89;115.36;-22.33;3.32;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;16512;2022-11-08 17:56:22:631
-0.9811;2.7455;8.2558;-1.4637;2.4057;9.3936;0.3879;-0.2073;-1.3178;-0.0541;0.1984;0.181;46.7;-17.36;-36.96;-61.65;129.94;-13.74;8.81;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;17012;2022-11-08 17:56:23:131
-1.7426;3.3535;6.6111;-1.2948;3.1677;9.1902;-0.4857;-0.673;1.7051;0.359;0.0116;-0.1445;46.7;-14.4;-39.92;-57.11;135.29;-17.67;7.47;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;17512;2022-11-08 17:56:23:631
-0.0547;3.4947;9.1131;-1.6353;2.4673;9.3493;1.4503;-0.2501;4.3058;-0.3774;0.7263;0.3845;46.7;-10.31;-44.29;-50.66;148.47;-14.57;9.92;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;18013;2022-11-08 17:56:24:132
-3.0138;2.4296;14.0686;-2.6924;2.2847;9.1489;-1.2095;-0.1925;2.661;-0.7056;-0.1523;0.3393;46.7;-5.44;-43.01;-46.52;147.91;-16.56;16.36;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;18513;2022-11-08 17:56:24:632
-0.0138;2.6856;12.9649;-1.5867;2.944;9.2188;0.115;1.1119;-0.1237;0.1874;-0.4302;-0.3305;46.7;-2.38;-39.92;-43.86;157.25;-17.29;11.44;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;19013;2022-11-08 17:56:25:132
-2.0369;3.3775;9.7235;-1.259;3.6076;9.0317;1.2266;0.4293;-1.1541;0.2944;-0.3228;-0.3806;46.7;-0.36;-42.66;-38.94;168.2;-21.58;7.94;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;19513;2022-11-08 17:56:25:632
-1.3714;2.4296;6.4627;-1.245;3.6346;9.0228;-1.2855;-0.3556;-1.0207;0.2158;-0.3774;0.2421;46.7;1.35;-44.91;-35.91;172.16;-21.75;7.86;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;20013;2022-11-08 17:56:26:132
0.2638;2.5995;10.3196;-0.2577;2.2694;9.537;2.0168;-0.2596;2.2249;-0.1516;0.3997;0.2825;46.7;-2.91;-40.95;-36.96;172.85;-14.68;1.24;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;20512;2022-11-08 17:56:26:631
-2.822;4.2562;13.0199;-1.6116;3.6315;8.9658;0.0767;-0.286;3.9867;-0.1594;0.3189;0.2035;46.7;-6.3;-36.43;-38.44;148.32;-21.78;9.64;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;21013;2022-11-08 17:56:27:132
-1.9005;3.8539;9.0745;-0.8541;2.8712;9.3379;-1.115;1.2723;-1.5323;-0.522;-0.2721;-0.1369;46.7;-5.46;-36.32;-39.82;156.9;-18.8;5.98;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;21513;2022-11-08 17:56:27:632
-1.3307;2.2618;8.9213;-1.714;1.9544;9.4558;0.7714;0.5823;-1.3656;-0.3574;0.3725;-0.1903;51.9;-3.13;-31.09;-43.93;153.71;-11.5;10.27;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;22012;2022-11-08 17:56:28:131
-0.5668;3.2004;7.4276;-0.1524;3.5598;9.1364;-1.9084;0.4024;2.1975;0.2303;-0.2679;0.1503;46.7;2.79;-33.82;-46.63;188.63;-21.28;0.96;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;22513;2022-11-08 17:56:28:632
-0.9571;3.8707;7.6717;-0.4996;3.5558;9.1256;-0.4777;-0.0281;-1.8139;0.0544;-0.1444;-0.0177;46.7;4.56;-39.11;-48.96;185.37;-21.09;3.79;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;23012;2022-11-08 17:56:29:131
-0.5835;2.6952;8.3204;-1.3059;3.0283;9.2355;-0.2656;-0.2148;-1.6073;-0.0847;-0.72;0.7674;46.7;5.72;-41.81;-47.57;171.95;-17.85;11.35;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;23512;2022-11-08 17:56:29:631
-1.3451;3.6218;10.4034;-1.6919;4.0195;8.7836;0.4502;-1.3158;-0.153;0.9192;-0.2247;0.1011;46.7;2.96;-38.62;-47.18;160.53;-21.05;12.14;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;24013;2022-11-08 17:56:30:132
-1.4719;3.0497;7.765;-0.9137;2.8795;9.3297;0.0665;-0.3531;-0.5373;-0.0132;-0.0699;-0.2505;42.3;2.33;-41.93;-43.89;175.73;-17.08;5.25;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;24513;2022-11-08 17:56:30:632
-0.5548;2.9536;9.1008;-1.222;2.9531;9.2713;0.5409;-0.1425;2.0789;-0.2008;0.7704;0.15;50.0;-0.96;-38.06;-43.05;166.85;-16.72;6.2;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;25013;2022-11-08 17:56:31:132
-1.6442;3.0568;12.1702;-1.2469;3.0316;9.2425;-0.5774;1.5206;1.2352;-0.6764;-0.2349;-0.5891;50.0;-4.43;-35.16;-43.48;151.39;-20.63;7.78;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;25512;2022-11-08 17:56:31:631
-1.1895;0.3084;9.9174;-1.4079;1.6651;9.5612;-0.0402;0.3363;0.3414;-0.2104;0.2747;0.0202;50.0;-8.49;-26.87;-46.91;138.89;-12.14;8.32;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;26013;2022-11-08 17:56:32:132
-1.127;0.8112;9.9963;-1.569;0.3252;9.6749;0.2047;0.211;-0.3371;0.0712;0.1514;0.4505;40.4;-6.73;-17.38;-48.56;137.35;-1.74;8.69;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;26512;2022-11-08 17:56:32:631
-1.4503;1.6944;9.0003;-1.2265;1.7511;9.5708;-0.2983;-0.8932;0.6247;-0.069;0.0815;0.1006;40.4;-11.36;-19.87;-48.04;125.81;-9.07;7.66;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;27012;2022-11-08 17:56:33:131
-0.7681;2.281;13.6164;-0.9361;2.3905;9.4647;-1.0229;0.6567;2.276;-0.185;0.2093;0.3922;45.2;-18.08;-26.68;-46.07;124.56;-14.11;5.65;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;27513;2022-11-08 17:56:33:632
-0.883;2.2068;9.3093;-1.6977;2.7532;9.2579;1.0698;-0.027;-2.7472;-0.1823;-0.0513;-0.0947;45.2;-20.03;-24.79;-48.26;111.33;-17.2;9.88;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;28013;2022-11-08 17:56:34:132
-0.7346;2.8962;6.5752;-0.3894;3.0308;9.3184;-2.1814;-1.198;-2.3035;0.2314;-0.4331;0.3373;39.0;-27.88;-25.69;-48.17;110.24;-16.88;4.08;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;28513;2022-11-08 17:56:34:632
0.7834;2.913;6.6015;-0.5989;3.3745;9.1883;0.3758;-0.2003;-1.3542;0.2523;0.0817;0.3095;39.0;-35.14;-21.07;-45.73;97.07;-20.13;3.73;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;29013;2022-11-08 17:56:35:132
-1.0504;3.775;9.5653;-0.8288;2.6431;9.4073;-0.9307;0.7367;2.8544;0.1482;-0.1302;-0.2142;33.4;-34.37;-10.5;-48.3;85.69;-16.28;5.45;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;29513;2022-11-08 17:56:35:632
-0.5548;2.4033;14.126;-0.23;2.3475;9.5187;0.98;0.0713;3.7198;-0.5341;0.2261;0.2044;28.7;-39.37;-1.26;-46.5;74.01;-15.88;1.06;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;30012;2022-11-08 17:56:36:131
-0.4376;3.9808;9.137;-0.28;3.2129;9.2612;0.7441;-0.8897;-0.9846;0.0437;-0.585;-0.429;19.9;-30.67;9.08;-48.69;54.78;-18.28;2.63;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;30512;2022-11-08 17:56:36:631
-1.2182;3.5309;5.1553;-0.3258;2.7175;9.417;-0.4106;-1.4311;-0.4523;0.537;-0.0935;0.0662;17.4;-27.86;9.56;-49.97;52.03;-16.09;1.98;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;31012;2022-11-08 17:56:37:131
-1.1414;1.5963;6.5728;-1.482;2.1179;9.4598;1.0588;-0.2584;-3.5538;0.1248;-0.1287;-0.3505;15.6;-20.21;9.51;-50.01;57.18;-10.95;10.34;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 2;31513;2022-11-08 17:56:37:632
-1.6777;1.5676;7.4731;-1.3027;1.981;9.5157;-1.1416;1.1926;-0.9104;0.4155;-0.3958;-0.3092;13.0;-10.5;7.74;-51.47;46.48;-10.53;8.8;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 0;32012;2022-11-08 17:56:38:131
0.8886;0.6625;13.5395;-1.3125;2.0207;9.506;1.866;-2.2513;4.5177;0.895;-0.0545;0.8632;15.8;-15.49;2.53;-50.38;63.85;-9.23;7.69;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 0;32513;2022-11-08 17:56:38:632
-2.3315;2.7981;11.8828;-1.4405;2.2623;9.4328;1.1878;0.1124;2.4865;-0.2615;-0.0449;-0.7336;41.0;-9.6;-0.83;-50.46;59.96;-13.34;8.68;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 0;33012;2022-11-08 17:56:39:131
0.3571;2.0919;12.8859;-0.4194;2.6143;9.4425;-1.608;0.924;-1.6832;-0.235;-0.2311;0.3065;48.3;-12.86;-5.83;-48.97;64.87;-15.46;2.54;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 0;33513;2022-11-08 17:56:39:632
-0.2653;1.9029;9.9915;-1.5099;2.3562;9.3989;1.5544;-0.6944;-0.4314;-0.0634;0.3517;0.1326;67.7;-11.94;-7.29;-48.41;81.86;-12.56;10.59;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;34013;2022-11-08 17:56:40:132
-1.0026;0.4687;8.6222;-1.2246;1.1155;9.6657;0.697;-0.2507;-1.0725;-0.1248;0.8868;-1.1694;67.7;-14.16;-8.4;-47.16;95.41;-7.88;3.82;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;34512;2022-11-08 17:56:40:631
-3.5596;3.0209;8.0357;-2.6611;1.3412;9.3429;1.9574;-1.095;3.7769;-0.2308;1.3181;0.1055;50.4;-12.47;-9.3;-47.06;97.43;-7.86;15.9;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;35013;2022-11-08 17:56:41:132
-5.8795;2.2259;9.4002;-4.8759;2.4125;8.1594;-1.8437;-0.506;3.3622;0.6583;0.149;0.1515;39.0;-4.61;-8.85;-47.77;92.66;-11.05;29.53;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;35512;2022-11-08 17:56:41:631
-6.5976;3.344;8.639;-5.4705;2.673;7.6876;-1.0855;0.6581;0.4097;0.323;0.0816;0.2146;19.2;-0.77;-12.08;-48.39;93.03;-15.13;35.32;2.0;35.958927;-83.92469;;NaN;;129.03226;;0 / 1;36012;2022-11-08 17:56:42:131
