sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3843;4.4303;8.5047;1.1143;2.7962;9.3333;-0.9572;1.6722;-1.5013;-0.0089;1.3077;1.9552;60.0;-17.64;-34.65;-19.01;150.98;-17.49;-8.65;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 6;28506;2022-11-11 14:50:27:701
-1.2096;1.098;8.0821;2.0494;2.6521;9.2161;-1.6145;-3.9608;3.1855;0.5369;0.512;0.5676;68.7;-24.69;-19.29;-15.79;122.45;-14.22;-12.95;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 6;29005;2022-11-11 14:50:28:200
1.2712;2.9079;12.4101;2.1023;2.9142;9.1246;-0.436;0.1829;1.5539;0.3929;-0.0447;0.3895;68.7;-24.94;-12.58;-23.98;101.31;-17.29;-12.97;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 6;29505;2022-11-11 14:50:28:700
2.2678;2.38;10.1851;2.8225;2.2708;9.113;-0.6405;0.177;0.7703;0.2272;0.2673;1.4032;57.9;-13.97;-13.82;-17.62;137.13;-13.21;-16.98;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 6;30006;2022-11-11 14:50:29:201
1.9678;2.5633;7.421;2.4653;2.3036;9.2079;-0.4523;0.2685;-1.6874;0.052;0.1132;0.3267;65.2;-3.09;0.81;-15.51;345.64;-13.47;-14.91;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;2 / 6;30505;2022-11-11 14:50:29:700
1.9804;3.585;6.6805;2.7904;2.2737;9.1222;0.3574;0.4695;-0.6611;0.1799;-0.0683;0.21;75.3;3.62;2.89;-11.01;306.02;-13.77;-17.13;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;2 / 6;31005;2022-11-11 14:50:30:200
1.7934;4.0914;6.3841;2.2597;2.5257;9.2025;-0.596;0.9072;-0.1343;-0.1886;-0.0948;-0.4324;65.0;7.26;2.81;-6.17;295.75;-14.92;-13.8;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;31506;2022-11-11 14:50:30:701
1.1719;2.461;6.7122;2.2352;3.1245;9.0229;-0.4763;-1.1258;-2.4327;0.3812;0.4484;-0.1792;42.1;6.58;1.09;-2.79;279.37;-17.08;-15.76;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;32009;2022-11-11 14:50:31:204
1.8392;2.3916;8.8666;1.6685;2.7588;9.2615;1.0529;-0.4853;-1.0973;0.5527;0.3076;-0.5359;25.5;0.71;3.54;-0.79;343.84;-13.41;-11.54;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;32506;2022-11-11 14:50:31:701
1.3875;1.8526;8.776;2.0549;2.6691;9.21;-0.3614;-0.9405;-0.3335;0.4135;-0.0063;-0.0803;18.5;0.21;4.33;0.26;0.0;-13.75;-12.19;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;33006;2022-11-11 14:50:32:201
2.0414;1.8147;9.5994;2.0438;2.4103;9.2835;0.2675;-0.9179;0.594;-0.8332;-0.4559;-0.265;14.7;5.51;13.33;-2.29;333.77;-14.23;-12.42;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;33505;2022-11-11 14:50:32:700
1.4189;2.3584;9.5647;2.1307;1.2345;9.4925;-0.59;0.8242;1.1739;-0.1938;0.1752;-0.036;12.3;-2.79;23.21;-12.24;0.28;-7.69;-13.48;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;34006;2022-11-11 14:50:33:201
4.0711;1.6289;9.7696;2.8902;1.5998;9.2335;1.464;-0.3226;1.0794;-0.1783;-0.4542;-0.264;13.8;-21.09;18.9;-14.42;36.17;-9.19;-16.99;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;34505;2022-11-11 14:50:33:700
1.8117;1.6908;7.5589;3.1513;1.773;9.1157;-3.1728;2.1073;1.1713;0.4034;-0.0011;-0.2743;13.6;-27.43;14.78;-8.55;53.25;-8.51;-17.15;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;35005;2022-11-11 14:50:34:200
2.0234;2.4598;5.5253;2.4246;2.9481;9.0333;-0.7336;0.7196;-2.4495;0.6757;0.2297;0.9994;15.7;-26.32;10.03;-7.46;59.73;-17.5;-15.02;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;35506;2022-11-11 14:50:34:701
1.8114;2.3644;7.6944;3.0291;2.5703;8.966;-1.1035;-0.2392;-1.4218;-0.0392;0.2172;0.3378;29.3;-12.83;13.11;-11.87;26.29;-15.67;-19.41;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;36005;2022-11-11 14:50:35:200
2.0351;2.8965;10.2401;2.024;3.6113;8.89;-0.0434;-0.6212;1.0781;0.7474;1.1113;1.1362;34.3;5.03;17.78;-17.33;337.77;-19.28;-14.15;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;36505;2022-11-11 14:50:35:700
2.927;3.9969;9.2282;2.4104;2.8653;9.0637;0.1438;0.7496;0.2163;0.3533;0.2069;0.8388;34.3;13.46;6.45;-20.21;300.39;-16.42;-14.46;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;37005;2022-11-11 14:50:36:200
2.1996;3.6829;8.9222;2.4233;2.7254;9.1033;-0.9637;0.641;-0.2439;0.0782;0.4344;1.358;31.1;12.99;-3.07;-18.11;273.4;-16.14;-14.91;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;37505;2022-11-11 14:50:36:700
2.1505;1.5407;9.8474;2.4564;2.6389;9.1199;-0.3863;-0.8663;-0.9565;-0.4087;0.3534;0.6527;39.2;18.92;-3.88;-12.08;264.51;-15.61;-15.07;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;38005;2022-11-11 14:50:37:200
1.1327;2.8113;8.1329;2.1088;2.7575;9.1717;-0.9779;0.0258;-1.0602;0.2114;0.7323;1.6028;45.2;32.85;3.19;-13.29;276.98;-16.48;-13.36;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;38506;2022-11-11 14:50:37:701
0.5067;3.6673;9.8692;1.2208;3.5028;9.078;1.2308;-1.3595;2.9486;0.2319;0.4026;-0.2766;31.9;43.5;-5.51;-8.46;262.75;-19.87;-10.49;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;39005;2022-11-11 14:50:38:200
0.7137;2.6145;12.6829;1.1463;1.6072;9.6059;0.1505;0.7992;3.818;-0.3217;-0.0169;-0.2866;29.1;56.14;0.21;-12.86;271.03;-9.43;-6.81;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;2 / 2;39505;2022-11-11 14:50:38:700
0.2737;2.528;7.506;-0.155;2.2073;9.5538;-0.261;0.2693;1.7229;-0.1135;-0.6886;0.0504;17.8;55.71;6.41;-17.18;280.05;-13.01;0.93;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;2 / 2;40005;2022-11-11 14:50:39:200
1.765;3.05;8.0255;1.0434;2.708;9.3674;0.6986;0.388;-1.2391;0.2577;-0.1044;-0.4896;18.2;44.61;1.91;-18.28;276.35;-13.35;-5.07;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;40506;2022-11-11 14:50:39:701
1.1812;3.1893;8.8675;1.2468;3.1909;9.1888;-0.9025;-0.8465;-0.0569;0.6134;-0.1949;-0.2646;21.7;32.18;-0.58;-16.89;274.52;-16.21;-6.91;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;41005;2022-11-11 14:50:40:200
1.6385;2.6584;10.7169;1.3466;3.6419;9.0052;-0.5996;-0.9099;1.9535;0.5634;-0.6791;-0.4022;19.1;34.46;-0.11;-9.9;272.94;-21.8;-8.5;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;41506;2022-11-11 14:50:40:701
0.5677;3.7406;10.5248;1.2913;3.6103;9.026;-0.1732;-0.7475;-0.3556;0.3661;0.0139;0.2982;16.8;41.31;10.76;-10.35;285.41;-21.0;-8.7;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;42005;2022-11-11 14:50:41:200
1.3917;3.1744;10.0394;0.3746;2.847;9.3768;1.3932;0.5308;0.8905;0.1129;0.2495;-0.3948;14.9;46.16;23.61;-11.51;298.19;-18.49;-5.47;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;42505;2022-11-11 14:50:41:700
0.1358;3.7026;9.7654;0.5122;3.8257;9.0151;0.182;-0.3796;0.8171;-0.5274;-0.2576;-0.342;12.8;53.33;27.3;-6.39;296.01;-24.98;-2.65;5.0;35.958435;-83.92475;656.94;NaN;0.0;210.30008;;0 / 2;43005;2022-11-11 14:50:42:200
