sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5166;2.9731;9.46;-1.0137;3.3448;9.1627;-0.1223;0.4568;0.2736;0.2698;-0.0636;0.0559;58.3;21.64;-8.72;-45.71;295.34;-19.94;6.31;5.0;35.95827;-83.92467;;NaN;;278.04544;;3 / 5;4;2022-11-11 15:56:25:314
-1.9412;1.9244;8.5406;-0.8954;2.9686;9.3036;-0.0609;-0.6213;0.0895;-0.1564;0.4051;0.5194;58.3;15.32;-12.08;-45.06;259.96;-12.31;5.63;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;504;2022-11-11 15:56:25:814
-0.9858;2.9225;7.5233;-0.9568;3.2053;9.2185;-0.6493;0.1328;-1.4812;-0.2265;0.3449;0.4114;67.9;11.1;-23.23;-40.33;219.17;-19.08;5.93;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;1004;2022-11-11 15:56:26:314
-1.491;2.7933;7.1521;-1.04;3.0831;9.2511;-0.322;0.5543;-2.8286;-0.2923;0.0847;1.0024;61.0;4.37;-28.31;-40.05;177.97;-18.32;6.41;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;1503;2022-11-11 15:56:26:813
-1.9986;2.9082;7.346;-0.3473;2.9979;9.3307;-0.8691;-0.5986;-0.5041;0.1271;0.5152;0.6027;41.9;1.39;-44.76;-62.42;176.87;-17.8;2.13;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;2004;2022-11-11 15:56:27:314
-1.1222;2.1326;7.7267;-1.1272;2.7386;9.3488;-0.2402;-0.9304;-0.6545;-0.0977;0.1826;0.3108;29.6;3.34;-39.43;-67.44;163.7;-16.11;7.3;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;2504;2022-11-11 15:56:27:814
0.0508;1.7064;8.2391;-0.3104;2.9475;9.3481;-0.1879;-1.3539;3.2295;0.0133;0.0241;-0.0502;17.4;10.59;-36.43;-69.52;213.31;-17.49;1.9;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;3004;2022-11-11 15:56:28:314
-2.1398;1.6872;12.9769;-0.8649;2.1662;9.5252;-0.5487;-1.0219;4.0632;-0.4355;0.4074;0.3281;22.2;19.07;-36.41;-66.98;212.76;-12.76;5.19;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;3504;2022-11-11 15:56:28:814
-1.0169;2.068;7.4731;-0.7952;2.7068;9.3921;0.1997;-0.1165;1.4712;-0.1834;0.2986;-0.4541;22.2;19.5;-36.06;-61.37;220.42;-16.02;4.84;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;4004;2022-11-11 15:56:29:314
0.1274;2.5086;7.8392;-0.6711;2.944;9.3302;0.6535;-0.666;-0.199;-0.2947;0.6284;0.7223;24.9;13.65;-32.91;-62.04;214.6;-16.69;4.27;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 0;4503;2022-11-11 15:56:29:813
