sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1959;0.9882;10.4441;0.6688;1.8725;9.603;-0.4887;-1.4162;0.2347;-0.1713;0.0079;0.5492;60.8;17.1;4.29;-35.25;299.63;-11.87;-3.54;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;14506;2022-11-11 15:51:51:209
-1.1438;0.7729;8.4879;-0.4292;0.6152;9.7779;-0.7389;0.2982;-1.2256;0.2104;-0.0416;0.7583;47.5;28.73;18.45;-34.2;306.28;-3.6;2.51;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;15005;2022-11-11 15:51:51:708
-2.7622;1.4503;7.5162;-1.4857;1.8626;9.5128;-0.8326;-0.2069;1.1315;-0.3703;1.0807;-0.2162;13.5;44.72;16.13;-31.88;299.3;-12.18;5.78;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;15506;2022-11-11 15:51:52:209
-1.3331;2.3551;8.5119;-1.1931;2.1883;9.4846;-0.2001;-0.3132;2.76;-0.8907;1.2314;0.5483;12.1;53.12;19.41;-31.2;298.87;-12.89;7.17;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;16005;2022-11-11 15:51:52:708
-1.9819;1.9507;10.3149;-1.0766;1.8901;9.5624;-0.4393;-1.2933;3.2785;-0.5365;-0.5388;-1.4408;15.9;55.22;19.91;-28.76;298.04;-12.83;6.65;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;16506;2022-11-11 15:51:53:209
-1.0744;-0.0221;13.7695;-0.1627;1.8243;9.6341;1.1166;0.5797;3.3029;-1.2249;0.5916;-0.0285;15.3;49.91;26.46;-29.81;302.3;-10.72;0.97;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;17005;2022-11-11 15:51:53:708
-1.5341;2.4272;7.346;-0.2626;2.3039;9.5286;2.0551;-0.6077;5.1312;-0.6962;-0.0821;-0.9688;19.8;45.75;15.92;-23.21;296.23;-16.43;1.89;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;17505;2022-11-11 15:51:54:208
0.1346;2.1182;10.5087;-0.2515;2.1522;9.5643;0.1968;0.4396;4.0112;-0.3777;1.1895;0.5656;19.8;37.28;17.29;-21.07;300.43;-12.68;1.51;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;18005;2022-11-11 15:51:54:708
-2.487;1.582;8.9381;-2.0451;1.3551;9.4948;0.2922;-0.8127;1.6985;-0.2617;0.8369;-0.4747;15.8;35.72;19.22;-18.81;303.9;-9.43;6.75;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;18507;2022-11-11 15:51:55:210
-1.558;1.4049;10.1399;-1.2281;1.4166;9.6258;-0.1034;-0.9627;5.0247;-0.5279;0.9786;0.4096;15.8;39.19;29.63;-20.19;312.62;-8.31;7.27;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;19005;2022-11-11 15:51:55:708
-2.8149;0.373;16.561;-1.2057;0.8836;9.6921;-0.173;-0.4101;5.6771;-0.978;0.6103;-0.8478;11.2;46.14;37.16;-17.44;312.0;-9.3;5.05;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;19507;2022-11-11 15:51:56:210
-0.5883;1.8455;10.4034;-0.7884;1.8315;9.6018;0.4181;-0.0056;4.4447;-0.786;0.7976;0.6681;12.7;53.18;37.03;-12.62;307.4;-10.76;4.69;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;20006;2022-11-11 15:51:56:709
-1.5485;2.5636;10.2117;-0.3621;2.193;9.5514;-0.1427;-0.1293;3.2535;-0.3845;-1.2484;-0.378;13.5;47.83;18.96;-4.61;292.76;-12.92;2.17;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;20505;2022-11-11 15:51:57:208
0.2495;0.8662;12.3233;0.2148;2.6959;9.4264;-0.7561;-2.0543;1.8134;-1.0688;0.3974;1.9253;26.7;25.22;11.33;-10.37;297.57;-15.96;-1.31;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;21006;2022-11-11 15:51:57:709
-1.6226;3.0066;8.4664;0.6181;2.5894;9.4384;-2.6424;0.0989;-2.9825;-0.2129;1.3212;1.4869;35.3;12.79;18.53;-22.59;326.82;-16.39;-7.31;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;21505;2022-11-11 15:51:58:208
-0.4615;0.5572;12.0242;0.3824;2.0044;9.592;-0.0078;0.7783;2.0637;-0.1399;0.2082;-0.2246;31.3;18.9;10.35;-27.81;307.37;-11.79;-2.28;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;22005;2022-11-11 15:51:58:708
-1.3451;4.2538;9.5773;0.3319;2.9091;9.3594;-0.362;0.482;0.2366;0.3102;0.356;1.1914;31.3;10.11;-7.63;-31.5;278.89;-17.26;-2.03;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;22506;2022-11-11 15:51:59:209
0.7475;2.7024;9.97;0.698;3.131;9.2672;-0.3487;-1.3984;-1.3305;-0.2304;0.8672;0.5788;38.2;-22.72;-30.11;-34.12;129.92;-18.62;-4.31;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;23005;2022-11-11 15:51:59:708
-1.06;2.1446;6.5752;-0.9339;3.0709;9.2665;0.1396;-1.8914;-0.851;0.1561;-0.1713;0.3405;38.2;-26.14;-34.59;-40.84;125.55;-17.7;6.75;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;23506;2022-11-11 15:52:00:209
-1.4384;2.6091;10.8512;-1.2281;3.3609;9.1305;0.5208;0.9751;0.6434;0.0177;-0.2066;0.0916;27.6;-12.99;-30.38;-45.86;124.67;-20.04;7.66;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;24005;2022-11-11 15:52:00:708
-1.0696;2.5373;7.2861;-0.4793;2.1691;9.5517;0.1575;-1.214;-0.4739;-0.1116;-0.1596;-0.5383;12.0;-13.35;-23.85;-49.71;128.91;-12.78;2.87;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;24506;2022-11-11 15:52:01:209
-0.3562;2.554;5.8786;-1.2325;1.7747;9.5656;1.5981;-0.25;-1.0231;0.3803;0.3553;0.3627;10.4;-13.05;-18.64;-54.47;115.15;-10.43;7.34;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;25005;2022-11-11 15:52:01:708
-1.3499;3.1478;8.1003;-1.2683;1.6009;9.5916;-0.67;0.6703;-0.6278;-0.1303;0.7119;0.0092;11.8;-8.17;-8.87;-60.19;85.25;-9.7;4.93;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;25506;2022-11-11 15:52:02:209
-1.5891;2.6617;8.9046;-2.4807;1.7761;9.32;0.1611;-1.1632;2.5473;-0.3496;0.1723;0.3815;11.8;-2.04;-2.64;-62.87;66.24;-10.43;14.9;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;26005;2022-11-11 15:52:02:708
-2.633;1.2829;15.2827;-1.2964;2.8094;9.3057;-2.465;-0.9772;6.4771;-0.2217;-1.7133;-0.4197;11.8;7.58;4.18;-63.32;2.0;-16.65;7.93;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;26506;2022-11-11 15:52:03:209
1.4919;1.4743;13.5491;-0.682;3.7432;9.0385;-0.4919;0.395;1.6009;-0.2992;-0.2857;0.0834;15.2;5.03;7.33;-59.34;0.15;-22.76;4.92;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;27005;2022-11-11 15:52:03:708
-0.5357;3.3583;9.9461;-1.0177;3.8266;8.9717;0.6698;-1.2946;-0.9375;0.5012;-0.1096;0.189;15.2;11.16;12.0;-52.33;351.59;-21.48;7.07;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;27506;2022-11-11 15:52:04:209
-1.9029;4.5386;8.4329;-0.6091;3.4453;9.1613;-0.7579;0.0537;-1.0808;0.2411;-0.1944;-0.1965;16.2;15.24;13.89;-41.31;336.25;-20.57;3.8;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;28006;2022-11-11 15:52:04:709
-0.7394;3.5285;6.2255;-1.0056;4.1567;8.825;0.6582;-0.9931;-1.2032;0.4132;0.5959;1.1362;18.4;12.26;12.92;-37.16;344.52;-25.08;6.5;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;28505;2022-11-11 15:52:05:208
