sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.8495;1.7327;5.936;-0.4961;2.3967;9.4963;-0.492;-0.7097;-3.1919;0.4131;0.2114;-0.1784;17.7;-53.32;34.74;39.88;64.71;-13.48;2.57;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;15010;2022-11-09 16:55:33:412
-0.1648;1.716;8.397;0.3805;2.191;9.5512;-0.5477;-0.5166;-0.9738;0.6947;0.212;-0.763;18.6;-54.26;30.41;37.93;68.33;-11.76;-2.87;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;15510;2022-11-09 16:55:33:912
-0.5381;1.7136;7.6071;-0.8677;2.3199;9.4887;0.6245;-0.7489;-1.7297;0.5184;0.1302;-0.1009;18.6;-50.57;26.1;33.83;70.53;-12.74;4.96;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;16010;2022-11-09 16:55:34:412
-1.1414;3.0568;5.6438;-0.7645;3.4437;9.1502;-0.5128;-0.2888;-3.3494;0.4243;-0.5943;-0.6341;18.6;-47.31;22.46;25.35;76.83;-20.56;4.78;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;16510;2022-11-09 16:55:34:912
-1.0696;0.9978;8.8687;-1.7507;1.5124;9.5299;0.7201;-0.5201;-0.778;0.129;0.1931;-1.3049;22.3;-49.76;16.46;23.78;76.6;-9.01;9.81;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;17010;2022-11-09 16:55:35:412
-0.9332;0.7322;9.7187;-0.8317;1.2169;9.6952;-0.0577;-0.1708;-1.0196;-0.397;-0.3176;-1.4491;18.9;-62.46;-2.18;28.82;96.0;-7.13;4.9;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;17510;2022-11-09 16:55:35:912
-0.0667;1.4288;9.3452;-0.1487;0.5122;9.7921;0.3342;0.8367;-0.6849;0.0504;-0.0561;-1.4253;15.1;-50.38;-18.08;30.36;111.57;-2.99;0.87;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;18010;2022-11-09 16:55:36:412
0.0317;0.7992;7.8823;-0.2233;1.1718;9.7338;-0.2641;-0.0827;-2.7773;-0.1396;-0.2693;-0.22;10.9;-11.72;-21.96;-22.09;146.52;-7.16;1.72;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;18510;2022-11-09 16:55:36:912
0.9054;1.6537;8.9931;0.0311;1.7991;9.6402;0.9588;-0.2295;-0.6775;0.3782;0.5602;0.2369;12.3;-7.42;-24.0;-22.84;160.32;-10.57;-0.18;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;19010;2022-11-09 16:55:37:412
-0.0209;2.9994;8.8113;0.1463;1.7955;9.6398;-0.2197;1.0961;-0.8809;-0.0654;0.0685;-0.11;14.1;-13.14;-26.06;-26.91;148.55;-10.55;-0.87;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;19510;2022-11-09 16:55:37:912
1.4297;3.1478;9.4481;0.3198;1.3773;9.7042;1.1384;1.7011;-0.1027;0.6255;-0.3133;0.2272;11.0;-3.28;-27.66;-28.56;174.36;-7.01;-1.2;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;20010;2022-11-09 16:55:38:412
0.4074;2.8986;6.6924;0.084;1.7008;9.6577;0.4361;1.1131;-3.0772;0.099;-0.0525;0.4746;11.0;-5.7;-28.74;-33.21;165.95;-9.99;-0.5;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;20510;2022-11-09 16:55:38:912
0.556;1.8766;8.196;-0.3259;1.3055;9.7139;0.9568;0.6131;-1.6965;0.7053;-1.1081;0.1716;6.2;6.49;-22.56;-34.71;190.81;-6.39;3.89;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;21010;2022-11-09 16:55:39:412
-1.0744;1.692;9.3763;0.6756;1.4462;9.6759;-2.0628;-0.0553;1.1619;0.4429;0.2976;0.3108;5.1;0.43;-20.16;-35.06;191.12;-8.17;-4.78;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;21510;2022-11-09 16:55:39:912
0.5489;1.3211;13.25;-0.2102;0.7593;9.775;1.139;0.181;4.1705;-0.4686;1.9164;0.1838;7.9;10.09;-9.26;-38.72;244.96;-5.58;-1.65;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;22011;2022-11-09 16:55:40:413
-1.3666;3.3009;11.2005;-0.4403;2.1699;9.5534;-0.9249;1.1197;1.5838;0.1763;0.2982;-0.3391;7.9;26.61;-17.19;-39.79;253.46;-12.78;2.64;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;22510;2022-11-09 16:55:40:912
-0.3179;2.6737;9.2877;0.3597;1.4595;9.6908;-0.4893;1.12;-0.1606;-0.4717;-0.904;-1.917;9.5;30.99;-14.57;-33.32;252.98;-9.09;-1.23;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;23010;2022-11-09 16:55:41:412
-0.0954;1.6155;9.6467;-0.2217;0.5305;9.7898;0.2515;0.9933;-0.402;-0.5721;-0.342;-1.6879;15.4;34.09;18.09;-35.21;300.95;-3.1;1.3;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;23510;2022-11-09 16:55:41:912
-0.2414;0.0042;7.9854;-0.6412;1.2088;9.7107;0.4074;-1.1805;-1.7661;0.7826;-0.6077;-0.2933;15.2;25.73;23.04;-33.43;318.74;-7.08;3.78;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;24010;2022-11-09 16:55:42:412
-0.3634;1.5437;5.6366;0.1189;1.9969;9.6005;-0.6942;-0.2818;-3.8681;0.0118;-0.1722;-1.3153;7.3;12.49;22.18;-34.74;336.4;-11.69;-0.81;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;24511;2022-11-09 16:55:42:913
0.204;2.444;5.7541;0.2131;2.2768;9.5363;0.0738;0.2319;-4.0525;0.0436;-0.1447;-0.0569;7.3;7.63;29.94;-31.63;346.79;-13.1;-1.0;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;25010;2022-11-09 16:55:43:412
0.3523;0.9476;8.519;1.3484;2.184;9.4648;-0.964;-1.2433;-0.9778;0.2648;-0.0714;-0.2792;6.5;2.98;29.55;-28.67;348.77;-12.87;-8.11;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;25510;2022-11-09 16:55:43:912
0.4002;2.1781;5.9934;0.3395;1.2015;9.7268;-0.0683;0.985;-4.0481;0.7065;-0.0677;0.4465;6.5;0.28;36.24;-21.45;359.0;-5.69;-1.8;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;26010;2022-11-09 16:55:44:412
-0.7657;2.0847;7.3795;0.4374;1.2785;9.7131;-1.247;0.8723;-2.39;0.1813;0.2133;-0.0202;9.8;-5.4;36.71;-26.96;4.81;-6.73;-3.46;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;26510;2022-11-09 16:55:44:912
1.8009;3.2985;9.3236;0.0901;1.4273;9.7018;1.4819;1.7695;-1.072;0.6255;0.2976;0.5491;16.2;-5.34;34.43;-30.75;6.66;-7.3;-1.11;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;27010;2022-11-09 16:55:45:412
1.4656;1.625;15.2106;0.8339;0.7523;9.7421;0.6292;0.7459;5.7453;-0.4256;0.6916;0.1477;28.7;-6.54;31.71;-28.89;6.41;-5.22;-6.09;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;27510;2022-11-09 16:55:45:912
2.6243;2.7598;12.1917;0.2978;1.2718;9.7193;2.0816;1.4628;1.5576;0.6728;0.2072;0.1245;56.1;-9.32;32.81;-26.76;12.7;-6.23;-1.99;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;28010;2022-11-09 16:55:46:412
-0.9667;1.8598;12.8237;0.2941;2.5293;9.4703;-1.4585;-1.1322;4.8032;0.658;0.3244;-0.7771;56.1;-23.94;21.88;-29.94;38.41;-14.78;-1.73;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;28510;2022-11-09 16:55:46:912
0.4265;-0.1442;10.5278;-0.3942;0.6184;9.7792;0.4866;-1.0687;1.5664;0.843;-0.16;-1.5212;44.9;-41.94;16.76;-32.93;67.13;-2.61;2.88;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;29010;2022-11-09 16:55:47:412
0.5608;1.1844;9.8145;-1.3126;0.7844;9.6867;1.8899;0.4153;0.0884;0.2966;1.6316;-0.7655;19.4;-45.66;-3.24;-36.68;90.7;-4.19;5.12;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;29510;2022-11-09 16:55:47:912
-1.5365;0.0066;9.9365;-0.6338;-0.2186;9.7837;-0.789;0.1715;-0.1009;-0.0686;-0.0543;-1.3123;37.2;-39.79;-9.79;-34.2;103.94;0.93;4.06;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;30010;2022-11-09 16:55:48:412
-5.4987;-1.1091;21.2079;-1.417;-0.0338;9.7037;-3.6794;-1.4046;11.4931;-1.3565;0.005;-0.8974;37.2;-31.33;-19.31;-28.24;116.31;-4.14;9.01;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;30510;2022-11-09 16:55:48:912
0.0317;2.0752;13.5658;0.473;0.6135;9.776;-1.6603;0.0385;6.152;-0.0275;0.8308;1.1972;33.9;-38.55;-15.83;-29.61;110.44;-3.59;-2.77;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;31010;2022-11-09 16:55:49:412
1.8224;1.3307;17.1021;-0.0052;1.4285;9.7021;1.6503;-1.0615;9.6146;-2.5653;-1.1117;-0.7972;19.4;-31.76;-26.34;-32.16;118.95;-13.27;1.49;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;31510;2022-11-09 16:55:49:912
6.0E-4;0.7872;17.5905;-0.6898;1.7752;9.6199;0.5803;-0.2602;5.7648;-1.5335;-0.7372;-0.4411;18.1;-27.15;-32.42;-41.85;129.0;-10.43;4.1;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;32010;2022-11-09 16:55:50:412
-2.6761;3.1023;9.0242;-1.4296;1.7464;9.5434;-1.286;1.375;-0.5847;-0.7571;0.4197;0.0848;16.1;-20.53;-35.85;-47.12;134.97;-10.26;8.52;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;32510;2022-11-09 16:55:50:912
-0.4663;-1.643;13.3289;-0.7594;2.1822;9.5306;-1.3227;-1.7057;-0.1505;-2.3734;-0.7366;0.3206;9.5;-19.56;-39.54;-43.5;140.42;-14.34;4.93;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;33010;2022-11-09 16:55:51:412
-2.3243;0.1238;9.6251;-0.9098;1.6043;9.6317;-1.6705;-1.1437;-0.4711;-1.6045;-0.8918;-0.3678;9.5;-12.17;-35.49;-38.06;150.37;-10.75;5.63;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;33510;2022-11-09 16:55:51:912
-0.3251;3.5788;5.3207;-0.5851;3.443;9.1637;1.0169;-1.4455;-3.4051;1.3128;-0.1575;-1.118;13.2;-5.14;-34.87;-28.82;164.54;-18.54;3.29;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;34011;2022-11-09 16:55:52:413
-1.8072;2.8675;8.9836;-0.0935;1.6358;9.6688;-1.7545;1.2513;-0.8067;-0.3409;-0.7726;-1.7588;11.8;19.03;-8.72;-36.88;262.41;-9.93;1.6;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;34510;2022-11-09 16:55:52:912
1.3986;1.7016;8.0405;0.1228;0.3745;9.7987;1.4652;1.2161;-2.0106;-0.9016;-0.2443;-2.3006;30.0;16.69;18.43;-41.02;319.82;-3.74;-0.58;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;35010;2022-11-09 16:55:53:412
1.1785;-0.4292;9.1226;0.3542;0.7359;9.7726;0.8622;-1.2223;-0.8752;0.2305;0.1949;-1.0;22.6;0.9;36.06;-34.52;356.63;-4.3;-2.08;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;35511;2022-11-09 16:55:53:913
-0.8997;2.0369;5.0189;-0.1969;1.7832;9.6411;-0.508;0.0439;-4.5767;0.4542;-0.1007;-1.1559;12.1;-13.99;35.27;-39.75;19.84;-9.25;1.1;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;36010;2022-11-09 16:55:54:412
0.149;1.826;5.936;-0.5943;2.3365;9.5057;0.3495;-0.3183;-4.0995;0.3657;-0.0158;0.6969;12.4;-18.88;30.06;-41.25;29.76;-12.79;3.9;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;36510;2022-11-09 16:55:54:912
-1.1055;1.6202;7.0469;-0.483;1.9462;9.5995;-0.7179;-0.2632;-2.4904;0.7807;-0.6328;0.1386;12.4;-15.26;29.46;-39.36;25.2;-11.45;2.88;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;37010;2022-11-09 16:55:55:412
0.2303;2.2164;5.881;-0.5676;1.4194;9.6868;0.7621;0.716;-4.0344;0.4579;0.6317;0.2333;12.4;-13.03;29.53;-40.84;23.13;-7.3;2.67;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;37510;2022-11-09 16:55:55:912
-1.5987;1.7351;9.1226;0.1228;1.0715;9.7472;-1.6885;0.7465;-0.9274;0.4754;-0.342;-0.267;10.9;-8.61;26.42;-41.96;15.55;-6.27;-0.72;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;38010;2022-11-09 16:55:56:412
0.9915;3.2674;5.7371;-0.1206;1.6283;9.6698;1.4049;1.49;-3.214;0.4965;-0.1025;0.2589;17.3;-3.97;20.55;-37.59;9.4;-9.56;0.71;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;38510;2022-11-09 16:55:56:912
0.4959;2.3695;6.92;0.2537;1.3827;9.7054;0.0418;1.2655;-2.6448;0.5289;1.9115;0.2082;22.6;-7.71;16.65;-33.49;18.35;-8.11;-1.5;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;39010;2022-11-09 16:55:57:412
-0.2127;2.8364;6.7116;-0.5158;0.4253;9.7838;0.8523;2.5972;-1.5123;0.7633;0.2298;0.094;45.9;-9.39;18.49;-29.87;28.45;-1.08;2.02;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 0;39510;2022-11-09 16:55:57:912
2.8567;-0.4651;15.0024;0.378;2.1057;9.5705;2.1044;-2.3997;4.5028;0.3177;0.2438;-0.1827;43.3;-15.51;14.64;-26.79;35.61;-12.28;-2.69;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;40010;2022-11-09 16:55:58:412
1.4417;-3.8025;15.3018;-0.612;1.056;9.7304;2.0251;-4.8108;4.3876;0.4673;-0.4452;-1.8162;31.0;-19.26;16.16;-26.38;47.96;-6.18;3.6;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;40510;2022-11-09 16:55:58:912
0.3954;0.4783;12.4119;0.1098;-0.0415;9.8059;0.2427;-0.0502;2.3462;-0.0082;0.4332;-1.0349;38.2;-27.02;8.76;-22.97;71.33;-0.01;-0.88;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;41010;2022-11-09 16:55:59:412
-0.3179;2.1996;8.3779;1.2746;0.7698;9.693;-1.5769;1.4081;-1.424;-0.0786;0.275;-1.0759;28.2;-22.41;-1.33;-19.82;87.95;-4.21;-7.97;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;41510;2022-11-09 16:55:59:912
-0.5381;2.1924;7.5999;-0.8426;1.0142;9.7176;0.4455;1.0477;-3.2441;-0.6524;-0.4709;-0.7887;18.4;-14.53;-5.68;-18.43;104.44;-5.94;4.96;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;42010;2022-11-09 16:56:00:412
-0.6269;1.1749;7.0062;0.0029;2.5159;9.4784;-0.4079;-1.6884;-2.1762;0.7003;0.479;-0.347;33.2;-15.13;-7.22;-11.77;103.81;-14.87;-0.02;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;42511;2022-11-09 16:56:00:913
-2.5229;3.6338;7.7842;-0.2491;2.3351;9.5213;-1.2904;0.623;-2.7191;-0.0224;0.0037;-0.9011;41.8;-9.19;-6.41;-15.64;102.66;-13.64;1.42;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;43011;2022-11-09 16:56:01:413
-0.5022;2.6474;8.2463;-0.6825;2.1021;9.5544;0.5506;0.8324;-1.8534;-0.1926;0.2475;0.0091;33.4;-9.19;-11.83;-23.04;123.18;-12.38;4.09;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;43510;2022-11-09 16:56:01:912
0.1681;0.8949;8.1936;-0.3281;1.5281;9.6813;0.3646;-0.539;-1.7188;0.2136;-0.634;-0.2255;29.9;-5.25;-11.1;-28.09;136.18;-8.58;3.03;5.0;35.958385;-83.92487;;NaN;;177.66664;;0 / 1;44010;2022-11-09 16:56:02:412
