sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1959;1.0744;7.3436;-0.3948;2.2515;9.5365;-0.5521;-1.2205;-1.1687;0.4374;0.2822;0.7932;176.9;-41.23;-36.34;-66.51;114.64;-13.27;2.37;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;6004;2022-11-11 15:55:41:344
-0.8566;3.1334;7.6095;-0.7142;2.6795;9.4064;-1.2518;0.2518;1.3073;0.2404;-0.048;1.0262;176.9;-31.26;-25.54;-43.03;112.19;-15.86;4.34;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;6504;2022-11-11 15:55:41:844
-0.7011;1.9244;7.9756;-1.467;1.7408;9.5388;0.822;-0.1152;-1.5412;-0.126;0.671;-0.2358;176.9;-25.82;-15.96;-37.22;107.7;-10.76;4.63;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;7004;2022-11-11 15:55:42:344
-0.7968;1.2443;7.978;-1.5066;1.6822;9.5431;0.0817;0.4361;-2.4066;-0.1537;-0.1726;0.5325;82.5;-19.84;-9.73;-33.49;102.02;-9.05;7.5;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;7504;2022-11-11 15:55:42:844
-2.2618;3.9688;11.7033;-1.1506;2.2458;9.4765;0.5468;0.5581;-0.1697;-0.0189;-0.1715;-0.5874;43.1;-17.72;-3.19;-29.53;81.0;-13.24;6.92;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;8004;2022-11-11 15:55:43:344
1.48;0.4161;14.9402;-0.361;2.0183;9.5899;-0.35;0.3799;2.0269;-0.7813;-1.35;-0.7042;28.1;-16.56;1.35;-29.87;68.83;-11.88;2.16;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;8504;2022-11-11 15:55:43:844
-1.9819;0.4472;11.6483;-1.1106;1.09;9.6824;0.1702;-1.5173;4.7842;-0.1855;0.6841;0.686;22.6;-21.86;4.01;-25.82;74.57;-6.18;4.3;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;9004;2022-11-11 15:55:44:344
-2.8029;2.3551;7.1809;-1.1876;1.6631;9.5913;-0.7878;-1.1203;2.9408;0.2603;0.1192;-0.2499;20.2;-24.51;3.43;-28.11;74.97;-9.88;5.12;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;9503;2022-11-11 15:55:44:843
0.1394;2.0249;6.7451;-1.3664;1.9585;9.5114;-0.0593;-0.5547;1.7594;0.0941;0.9151;1.4452;20.2;-29.04;-1.8;-26.81;85.51;-11.52;8.17;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;10004;2022-11-11 15:55:45:344
-1.6298;5.0294;7.4276;-0.3862;2.4261;9.494;-1.2905;2.7576;-1.5813;-0.1781;0.0745;0.6292;20.2;-30.54;4.18;-25.37;73.06;-14.32;2.33;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;1 / 2;10504;2022-11-11 15:55:45:844
0.07;1.9053;7.9902;-0.1393;2.0936;9.5796;0.4068;0.2374;-2.3802;-0.4626;0.1615;1.0437;31.0;-27.3;18.83;-15.88;50.86;-13.61;0.78;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;1 / 2;11004;2022-11-11 15:55:46:344
-1.369;-0.0867;11.1718;0.2645;1.6258;9.6673;-0.7763;-1.3482;2.3255;-0.2466;-0.5123;0.6983;49.4;-3.02;38.27;-10.09;4.03;-8.46;-1.42;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 2;11504;2022-11-11 15:55:46:844
-1.4312;5.2403;9.9317;-0.2975;2.6727;9.4307;-1.376;1.4738;-1.8199;-0.9674;-0.0581;0.1008;58.0;21.45;35.53;-7.26;330.51;-15.82;1.81;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 2;12004;2022-11-11 15:55:47:344
-2.942;1.5197;9.8599;-1.402;2.6419;9.3395;-0.8263;-1.2969;1.1875;0.2151;-0.2362;0.6807;52.7;23.78;25.35;1.09;316.04;-15.63;8.54;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 3;12504;2022-11-11 15:55:47:844
1.2215;0.3849;12.8907;-0.433;3.4629;9.1647;-1.7801;-1.2309;1.441;0.2733;0.4363;1.5335;47.4;21.92;8.46;4.76;285.33;-20.68;2.7;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 3;13004;2022-11-11 15:55:48:344
-1.3977;3.6625;9.9389;-0.4261;2.6581;9.4299;-0.5321;0.2816;0.3368;0.2823;0.3703;0.6531;38.7;14.7;-6.64;5.31;242.5;-14.83;2.14;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 3;13504;2022-11-11 15:55:48:844
0.58;1.2658;8.6007;-0.3797;3.2934;9.2293;0.8596;-2.3256;-0.4156;0.4645;0.1543;-0.0899;38.7;3.0;-16.24;4.09;190.93;-19.62;2.36;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 3;14004;2022-11-11 15:55:49:344
0.848;2.9225;8.2989;-0.7192;2.1147;9.5489;0.4095;0.4007;0.4794;0.4144;0.3578;0.8815;34.3;-1.41;-15.47;-0.06;176.11;-12.45;4.31;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 4;14504;2022-11-11 15:55:49:844
0.4074;3.0449;6.8264;-1.524;3.2763;9.1167;-0.5162;-0.0487;1.8297;0.0521;-0.089;0.4702;27.3;-0.04;-12.64;-2.76;177.49;-19.52;9.49;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 4;15004;2022-11-11 15:55:50:344
-0.1217;1.8598;11.7512;-1.2187;1.681;9.5843;-0.2625;0.7469;1.5032;-0.7225;0.8878;1.0305;24.3;3.81;-6.52;-3.73;210.47;-9.95;5.3;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;15503;2022-11-11 15:55:50:843
-2.3985;4.1414;7.1258;-1.083;3.4565;9.1132;-1.059;-0.2197;1.5306;0.2923;0.097;-0.2537;21.4;11.16;-0.19;-4.29;280.08;-20.64;6.78;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;16004;2022-11-11 15:55:51:344
-0.8351;3.8324;8.2965;-1.0772;2.5795;9.3998;-0.1248;0.9866;1.5867;-0.9443;-0.0528;0.6053;21.4;13.76;1.18;-4.93;281.4;-15.25;6.54;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;16503;2022-11-11 15:55:51:843
-1.8814;3.9162;6.6254;-1.0034;2.9677;9.2928;-0.2041;0.0099;4.2316;-0.4613;1.0021;0.1029;24.4;9.3;-3.69;-5.55;258.33;-17.62;6.16;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;17004;2022-11-11 15:55:52:344
-0.7968;3.4349;9.0266;-1.5054;2.8531;9.2609;-1.1914;0.2237;3.1925;-0.1415;0.8541;1.1669;24.4;5.33;-9.08;-7.07;211.99;-16.94;7.89;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;17505;2022-11-11 15:55:52:845
-1.6418;4.4907;8.5648;-0.8214;4.0464;8.8951;-0.2433;-0.1579;1.7345;-0.1167;0.1678;0.0475;26.9;-2.19;-15.62;-9.66;164.56;-24.37;5.28;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;18004;2022-11-11 15:55:53:344
0.4241;5.8723;10.8894;-0.1225;4.188;8.8665;0.6028;1.4493;1.0873;-0.5317;0.3015;-0.0925;31.0;-8.38;-19.93;-9.13;150.38;-25.28;0.79;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;18504;2022-11-11 15:55:53:844
0.0437;3.5309;8.3133;-0.6991;3.5378;9.1195;0.1741;0.1743;-1.5328;0.0412;0.5447;1.0109;36.6;-15.86;-22.5;-14.57;132.31;-21.15;4.38;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;0 / 5;19004;2022-11-11 15:55:54:344
-2.1398;4.1151;10.3412;-0.7515;3.4013;9.1671;-1.8806;0.2297;0.3397;-0.0415;-0.0254;0.9551;36.6;-29.36;-20.59;-20.72;114.14;-19.32;6.03;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;19504;2022-11-11 15:55:54:844
-1.2039;3.5189;8.7371;-0.0971;3.5742;9.1316;-1.2889;-0.0054;-2.1003;-0.6034;0.1883;0.7102;80.7;-47.16;-19.44;-25.13;100.51;-21.37;0.61;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;20004;2022-11-11 15:55:55:344
-1.5772;1.582;8.4449;-0.2534;4.0334;8.9352;-1.855;-2.008;-0.6426;-0.1012;0.6557;1.5362;91.6;-51.36;-9.09;-28.99;86.55;-24.29;1.62;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;20504;2022-11-11 15:55:55:844
1.5039;0.5166;13.3792;0.0068;3.0346;9.3253;-1.7468;0.8336;1.7721;-0.4474;-0.3129;1.3697;119.0;-31.82;4.48;-32.61;66.32;-18.03;-0.04;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;21004;2022-11-11 15:55:56:344
-0.8471;2.9707;5.8283;-0.9208;3.1163;9.2526;0.8069;-0.5762;-1.5662;0.7292;-0.0444;0.8077;142.4;-3.84;6.13;-26.59;25.26;-18.53;5.68;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;21505;2022-11-11 15:55:56:845
-0.5022;2.7407;8.4281;-0.2419;3.6211;9.1104;-0.6318;-0.4597;-1.6871;0.0241;-0.4026;-0.6512;162.6;12.24;1.05;-18.17;303.73;-21.67;1.52;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;22004;2022-11-11 15:55:57:344
-1.0026;2.9659;6.9918;-0.5815;3.6601;9.0794;0.0996;-0.6743;-3.1247;0.2062;0.0738;-0.2375;143.6;13.28;-0.13;-13.97;293.77;-21.04;3.69;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;22504;2022-11-11 15:55:57:844
-1.9723;4.4453;9.1825;-0.6127;3.7123;9.0562;0.7252;-1.5964;-1.8216;-0.0835;0.0292;-1.2044;67.6;11.93;-1.09;-13.76;292.95;-22.24;3.87;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;23005;2022-11-11 15:55:58:345
-0.4711;2.5229;7.334;-0.9722;3.6495;9.0502;0.5665;-0.9188;-2.575;0.2153;0.4192;0.5061;47.3;8.63;0.92;-18.73;320.24;-21.85;6.13;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;23504;2022-11-11 15:55:58:844
-0.7848;4.5482;9.1032;-0.4204;4.1272;8.8859;-0.1588;-0.2801;-0.7072;0.2703;-0.0791;-0.4319;32.0;3.81;0.3;-25.97;345.89;-24.89;2.71;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;24005;2022-11-11 15:55:59:345
-0.2653;2.5086;9.8599;-0.6715;2.8887;9.3474;0.0077;-0.1196;-0.0637;0.1171;0.2592;0.4143;28.6;-0.39;1.63;-32.36;10.74;-16.09;3.66;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;24504;2022-11-11 15:55:59:844
-1.235;4.1031;9.149;-0.2874;3.368;9.2057;-0.3564;-0.5698;-0.8851;0.0824;-0.0819;-0.614;19.7;-5.77;0.28;-38.18;28.96;-20.09;1.79;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;25004;2022-11-11 15:56:00:344
-0.1576;2.7191;9.4792;-0.6388;3.5625;9.1143;0.4425;-0.9546;-1.2965;0.2973;0.1749;0.5619;22.0;-8.36;-1.78;-38.98;41.58;-21.3;4.01;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;25504;2022-11-11 15:56:00:844
-1.1486;3.9497;9.1609;0.1883;3.9969;8.9532;-1.2434;-0.3093;-0.8889;0.3426;0.1978;0.4245;17.4;-11.27;-1.5;-38.91;35.06;-22.95;-1.33;5.0;35.95827;-83.924446;815.31;NaN;0.0;70.47888;;3 / 5;26004;2022-11-11 15:56:01:344
