time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667776754752219000,19.539218994140626,-0.993571727451782,0.6401605675516289,-0.2886645139706143,-1.8620572105004225,-0.6426967679403063,0.30628117568299723,-1.5456269870781323
1667776754762270000,19.54927001953125,0.013092054625880357,0.6276926046283549,-0.28186598058497014,-0.8303241485520614,-0.6621686149624025,0.29679359615430484,-1.5176623302257064
1667776754772322300,19.559322265625,0.29355436036654775,0.6144827898084956,-0.2808412640674088,-0.5362474633203154,-0.6784013849348253,0.2886358601541672,-1.479700798670953
1667776754782373000,19.569373046875,0.4306204247476291,0.5991958558742797,-0.28592528784208276,-0.4017621617574072,-0.6915329818055416,0.28459284989375233,-1.440104552088135
1667776754792424000,19.579423828125,0.523823868535534,0.5810226474325021,-0.2961540048052234,-0.3249804912026963,-0.7028872916521414,0.2839979290004176,-1.3973804857750096
1667776754802475000,19.58947509765625,0.5814273002454917,0.561607196406567,-0.307109693118785,-0.28743425607679374,-0.713641813574302,0.28459877056305305,-1.3530132009114166
1667776754812526000,19.599526123046875,0.5964376523962682,0.5449044769991348,-0.31225023303584554,-0.2813342362177636,-0.7246344683846978,0.28369682817517905,-1.3127168839457457
1667776754822578200,19.609578125,0.5783071446632913,0.5323467236747536,-0.31010095089335915,-0.2939583628466565,-0.7358673588289615,0.2809689736080124,-1.2790068853906502
1667776754832629000,19.61962890625,0.5473342530395853,0.522021174359153,-0.3050132195523064,-0.3157732551463323,-0.7460866557151703,0.27895425684160824,-1.2504154443602784
1667776754842680000,19.62968017578125,0.5217404154400214,0.5115602055501622,-0.30261898897781137,-0.34255904868258563,-0.753547421640519,0.280880994699541,-1.2254834512897252
1667776754852731000,19.63973095703125,0.5057499635641259,0.4996081440012106,-0.30479778186121265,-0.37504463718949477,-0.7580318628595184,0.28788502202640354,-1.2024698636594255
1667776754862783000,19.649782958984375,0.49091310965023743,0.4866700340185691,-0.30908292924999464,-0.41622949865631775,-0.7604645483017807,0.29885419632285615,-1.1808568700861637
1667776754872834000,19.659833984375,0.4688033342892158,0.47591393065166576,-0.31209455527872393,-0.4652948899078874,-0.7609281270104111,0.31159457639699184,-1.164944766512365
1667776754882884900,19.669884765625,0.43766733415099435,0.47060213568456744,-0.31281318956575327,-0.5190737163870248,-0.7585221951909685,0.32453893359671254,-1.1604042026136103
1667776754892936000,19.67993603515625,0.4051493498254576,0.47057072305111647,-0.31338693898887504,-0.5720912755518288,-0.7528480297024184,0.33700377869739956,-1.1674727528209154
1667776754902987000,19.689987060546876,0.3827522592967458,0.47433296445259515,-0.31570942041046113,-0.612967488142961,-0.7449357897390493,0.3469961779214233,-1.1831335747447742
1667776754913038800,19.700038818359374,0.3784191234013928,0.4814149126800017,-0.3201981012312678,-0.6313879823274181,-0.7358141176456463,0.3525483485255644,-1.2061064148644318
1667776754923090000,19.71008984375,0.39393233975903236,0.4916903726069447,-0.3268405513682267,-0.6263545576522728,-0.7252744633629706,0.35410847741273116,-1.2366632193217428
1667776754933141000,19.72014111328125,0.4334452653487546,0.5045091085461448,-0.33505056953019574,-0.5933177465515217,-0.7137505458592692,0.35181225834603064,-1.2728354282701821
1667776754943192000,19.730192138671875,0.5060024099146669,0.518952760489603,-0.34401002977234885,-0.5220446693728552,-0.7021318036971159,0.34547936450562416,-1.3110034643958608
1667776754953244000,19.740243896484376,0.6181897306533032,0.5344294535416699,-0.35285968239715465,-0.4067657101995373,-0.6904905134835347,0.33630041920132864,-1.3483952643625965
1667776754963295000,19.750294921875,0.7724744222985697,0.5504728615445933,-0.3606741069754276,-0.2467630899311786,-0.6785924028938373,0.32619948095204465,-1.382886388293942
1667776754973346000,19.760345947265623,0.9625018033167726,0.5667933876347344,-0.3658805332940371,-0.04833245474131163,-0.6667596706604689,0.3167148262133255,-1.4130862681291019
1667776754983397000,19.770397216796876,1.1708618206398063,0.5835436147206546,-0.3657985883298463,0.17603530169363865,-0.6565798941895441,0.3075242429645519,-1.4385627861353512
1667776754993449000,19.780448974609374,1.3975888312409217,0.601531288766119,-0.3585385991565825,0.4337355764238719,-0.6496527742147716,0.2959080070552954,-1.4590406029275889
1667776755003500000,19.7905,1.682232341700812,0.6206631894140836,-0.34685300160658855,0.7614731294719882,-0.6447369641074571,0.28068595102350474,-1.4711813548947639
1667776755013551000,19.800551025390625,2.0165569587057486,0.6394234238490893,-0.33525896788778303,1.1380265024260594,-0.6389698955332134,0.2654365952336497,-1.4720103753875606
1667776755023602000,19.810601806640626,2.337205328254495,0.6569969811365076,-0.3258325039609021,1.4922844682754433,-0.6309589034065134,0.2531382384345315,-1.4615405447318732
