time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1667776285820080000,-0.692919921875,241.38484954833984,-1,-1,35.94898377530126,272.79484939575195,-1,60.22300079216354,21.15813636779785,-83.9343574172221,-1
1667776292244567800,5.73156787109375,241.8381061553955,-1,-1,35.9490147567154,273.2481060028076,-1,75,20.963483810424805,-83.93439824066908,-1
1667776293448121000,6.93512109375,242.01129341125488,-1,-1,35.94903834918305,273.421293258667,-1,75,18.115352630615234,-83.9344155558708,-1
1667776299865373200,13.352373291015626,241.49117469787598,-1,-1,35.94903971303074,272.9011745452881,-1,87.25984751268514,20.14341163635254,-83.93448902040188,-1
1667776301066513200,14.55351318359375,241.26998329162598,-1,-1,35.94903866443197,272.6799831390381,-1,87.68616519708479,17.724557876586914,-83.93454395594104,-1
1667776307468857000,20.955857177734377,241.44482231140137,-1,-1,35.94901832878768,272.8548221588135,-1,75,20.030073165893555,-83.93450143226805,-1
1667776313990638000,27.47763818359375,241.55335998535156,-1,-1,35.948984726110126,272.9633598327637,-1,75,20.704723358154297,-83.93448684372687,-1
1667776320411478000,33.89847802734375,242.03116989135742,-1,-1,35.949029050634216,273.44116973876953,-1,75,20.841806411743164,-83.93440181888604,-1
1667776321614959000,35.101958984375,242.21677780151367,-1,-1,35.94904992159805,273.6267776489258,-1,75,18.05832862854004,-83.93436614186014,-1
1667776328035400000,41.52239990234375,242.13758850097656,-1,-1,35.94906495179258,273.5475883483887,-1,75,20.129478454589844,-83.93435331441043,-1
1667776329323409200,42.8104091796875,242.31243705749512,-1,-1,35.94907809728162,273.7224369049072,-1,75,17.78398895263672,-83.93441113334956,-1
1667776335741138000,49.22813793945313,241.9874382019043,-1,-1,35.94906456915955,273.3974380493164,-1,75,20.05374526977539,-83.93433972377724,-1
1667776336941683000,50.42868286132813,241.84769821166992,-1,-1,35.949056818875064,273.25769805908203,-1,75,17.68085289001465,-83.9343150109783,-1
1667776343359379000,56.84637890625,241.9310646057129,-1,-1,35.94906528337787,273.341064453125,-1,75,20.025741577148438,-83.93429301072757,-1
1667776344665814800,58.152814697265626,242.13351821899414,-1,-1,35.94906828063817,273.54351806640625,-1,75,17.748559951782227,-83.93429165659876,-1
1667776351081704200,64.5687041015625,242.32275390625,-1,-1,35.94908157956737,273.7327537536621,-1,75,20.043230056762695,-83.93438822121072,-1
1667776352283398100,65.77039819335937,242.40423583984375,-1,-1,35.94908598979163,273.81423568725586,-1,75,17.676658630371094,-83.93443436871759,-1
1667776365010786000,78.4977861328125,242.3847999572754,-1,-1,35.94903135965676,273.7947998046875,-1,75,22.369577407836914,-83.93435969701652,-1
1667776366231442000,79.71844189453125,242.37872695922852,-1,-1,35.94901580374848,273.7887268066406,-1,75,18.765789031982422,-83.93433708140402,-1
1667776366380818000,79.86781787109375,242.4049243927002,-1,-1,35.94904001803586,273.8149242401123,-1,75,16.062894821166992,-83.9343458271029,-1
1667776378426063000,91.91306298828125,242.37915992736816,-1,-1,35.94903384969347,273.7891597747803,-1,68.4636990628,21.91059684753418,-83.93440481628919,-1
1667776385507936000,98.99493603515624,242.15962028503418,-1,-1,35.94904666202741,273.5696201324463,-1,75,21.405073165893555,-83.93446289271914,-1
1667776391991400000,105.47839990234375,241.9849624633789,-1,-1,35.949054303160494,273.394962310791,-1,75,21.051790237426758,-83.93447417459139,-1
1667776398410180000,111.89718017578124,242.14015007019043,-1,-1,35.9490638346356,273.55014991760254,-1,75,20.933061599731445,-83.93440502264971,-1
1667776399609779700,113.09677978515624,242.19965934753418,-1,-1,35.949066650304836,273.6096591949463,-1,75,18.09830665588379,-83.93437348969408,-1
1667776410418931000,123.90593090820313,242.356538772583,-1,-1,35.949070234897505,273.7665386199951,-1,75,21.862722396850586,-83.93430687241522,-1
1667776416828473000,130.31547314453124,241.98074531555176,-1,-1,35.9490210479125,273.39074516296387,-1,75,21.14303207397461,-83.93437452276666,-1
1667776428422278000,141.90927783203125,242.28186416625977,-1,-1,35.949050894237594,273.6918640136719,-1,75,22.63317108154297,-83.93456674113936,-1
1667776450500097000,163.98709692382812,242.2818145751953,-1,-1,35.94907586807321,274.1545104980469,-1,186.16585015080528,22.63317108154297,-83.93466237276385,-1
1667776453458969000,166.94596899414063,242.28179931640625,-1,-1,35.949090432487,274.1545104980469,-1,187.93313392244266,22.63317108154297,-83.93458798381789,-1
1667776459469396200,172.95639624023437,242.28179931640625,-1,-1,35.94910325132332,274.1545104980469,-1,195.44895325191968,22.63317108154297,-83.93453555068919,-1
1667776459875026000,173.36202587890625,242.31337356567383,-1,-1,35.949039083359594,273.72337341308594,-1,75,18.352224349975586,-83.93432823887363,-1
1667776471426014000,184.91301391601561,241.73269081115723,-1,-1,35.94904337535045,273.14269065856934,-1,75,22.13808822631836,-83.93448002370462,-1
1667776477936454100,191.4234541015625,241.82196044921875,-1,-1,35.94898975688044,273.23196029663086,-1,75,21.252870559692383,-83.93443690230406,-1
1667776484353906200,197.84090625,242.136323928833,-1,-1,35.94903037443883,273.5463237762451,-1,75,20.98570442199707,-83.93435512453632,-1
1667776491183337000,204.6703369140625,241.69732475280762,-1,-1,35.94903930221214,273.1073246002197,-1,75,21.078414916992188,-83.93447259255883,-1
1667776492421597000,205.90859692382813,241.53170585632324,-1,-1,35.94904111914796,272.94170570373535,-1,75,18.19338607788086,-83.93451120882827,-1
1667776498854912000,212.341912109375,241.7049903869629,-1,-1,35.94901238000618,273.114990234375,-1,75,20.17222785949707,-83.9343907269542,-1
1667776500053129000,213.54012890625,241.77841567993164,-1,-1,35.949002749222934,273.18841552734375,-1,75,17.736196517944336,-83.93434402287006,-1
1667776510420140000,223.90714013671874,241.5861110687256,-1,-1,35.949026151431454,272.9961109161377,-1,75,21.64957618713379,-83.93444601442904,-1
1667776522424021000,235.91102099609375,241.46844863891602,-1,-1,35.9490148860418,272.8784484863281,-1,75,22.824451446533203,-83.93450018458562,-1
1667776528842829800,242.32982983398438,241.34999084472656,-1,-1,35.9490185823216,272.7599906921387,-1,88.62867799177052,21.396312713623047,-83.93451476857052,-1
1667776530043280100,243.53028002929688,241.30735778808594,-1,-1,35.94902415256783,272.71735763549805,-1,89.14894004268237,18.31378936767578,-83.9345091188407,-1
1667776536465241900,249.95224194335938,241.50964164733887,-1,-1,35.949046285502476,272.919641494751,-1,75,20.199445724487305,-83.9344602333338,-1
1667776544117996000,257.60499609375,241.8957862854004,-1,-1,35.94905841615596,273.3057861328125,-1,75,21.200183868408203,-83.93445259310748,-1
1667776547033496800,260.5204968261719,241.74361610412598,-1,-1,35.94905093131252,273.1536159515381,-1,75,19.30466079711914,-83.93448667233808,-1
