sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5692;1.7183;8.4114;0.438;1.5322;9.6763;-1.0529;-0.1342;-1.7984;-0.32;0.5069;0.3751;86.3;0.56;16.29;-46.93;351.55;-10.52;-3.18;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;14005;2022-11-11 15:57:21:433
1.9181;2.2762;8.7586;0.0505;2.7229;9.4209;1.3825;-0.6453;2.3445;0.8465;0.1339;-0.4328;101.9;-1.46;13.39;-43.8;0.5;-13.15;-1.05;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;14505;2022-11-11 15:57:21:933
-1.3187;2.3312;10.9205;-0.0365;2.9099;9.3649;-0.4959;0.1474;1.0682;-0.0525;-0.1939;-0.3702;101.9;0.96;8.08;-22.48;356.31;-17.26;0.22;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;15005;2022-11-11 15:57:22:433
-0.6078;3.399;8.6175;-0.2057;2.2542;9.5418;-0.3376;0.6819;-1.0244;-0.1223;0.0892;-0.1071;113.6;9.47;5.25;-25.74;321.66;-13.47;0.75;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;15505;2022-11-11 15:57:22:933
1.322;1.4527;8.1338;-1.0923;3.0038;9.2712;2.0292;-2.0442;0.0661;0.5705;0.2191;-1.47;133.9;18.36;1.01;-26.42;304.04;-17.67;8.16;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;16005;2022-11-11 15:57:23:433
0.2136;3.4229;11.1646;0.2149;2.177;9.5595;-0.1866;0.922;0.5462;0.2948;-0.0165;-1.2576;133.9;22.84;10.86;-30.56;304.77;-11.6;-2.3;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;16505;2022-11-11 15:57:23:933
0.8408;2.6665;9.3571;0.4614;2.0034;9.5887;0.0918;0.5032;-0.3296;-0.7949;-0.4346;-0.1132;86.7;24.53;17.14;-33.02;311.05;-11.79;-2.75;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;17005;2022-11-11 15:57:24:433
1.6307;0.6649;8.0429;-0.5049;3.0704;9.2999;1.949;-2.0747;-0.0386;-0.22;-0.7937;-1.9407;64.3;22.33;20.89;-26.23;325.94;-19.48;4.99;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;17505;2022-11-11 15:57:24:933
0.2877;3.0903;14.4637;0.4084;3.1407;9.2812;-0.4826;-0.6628;2.3612;0.2461;0.1616;-0.9318;67.1;13.93;20.74;-28.13;328.55;-15.05;-5.5;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;18005;2022-11-11 15:57:25:433
-1.139;2.2714;8.7969;-0.0734;3.1965;9.2708;-0.8067;-0.6578;-0.0786;-0.0031;-0.0331;0.0819;47.8;19.91;11.38;-30.84;316.46;-19.14;0.72;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;18505;2022-11-11 15:57:25:933
0.2877;1.9723;8.2511;-0.5465;3.0849;9.2928;0.8698;-1.5351;0.4095;0.0525;-0.1445;-0.2174;47.8;21.96;3.24;-32.12;303.52;-18.33;3.37;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;19005;2022-11-11 15:57:26:433
-1.9699;2.001;10.2981;-0.2711;2.6904;9.4265;-0.7583;0.1981;0.9394;-0.2432;-0.1184;-0.1087;38.4;17.87;2.31;-33.64;303.37;-15.91;1.28;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;19505;2022-11-11 15:57:26:933
-0.1911;2.9779;11.2723;-0.8707;1.7452;9.6108;0.094;0.8556;1.341;0.2139;-0.3076;0.338;27.3;12.11;3.69;-34.73;322.23;-10.45;6.24;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;20005;2022-11-11 15:57:27:433
0.0293;2.9154;9.3165;0.4988;2.4138;9.4918;-0.4602;0.4358;-0.5583;-0.0383;-0.2571;-0.5931;27.3;-0.53;6.6;-35.59;356.43;-14.44;-3.15;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;20505;2022-11-11 15:57:27:933
-0.4591;2.214;8.8831;-0.6034;1.5255;9.6685;-0.2995;0.1102;-1.0624;-0.0018;0.3965;0.6381;19.4;-9.84;9.88;-37.41;38.35;-8.95;3.57;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;21005;2022-11-11 15:57:28:433
0.2016;1.369;9.8192;-0.8939;2.2005;9.5147;1.9898;-0.4728;-2.3358;0.034;0.4877;-0.4408;17.1;-10.74;16.5;-36.39;27.62;-13.16;3.0;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;21504;2022-11-11 15:57:28:932
-1.9268;1.57;8.9572;-0.417;2.4893;9.4763;-1.284;0.5316;0.9425;-0.0741;0.1451;0.4915;24.1;-11.74;15.0;-34.67;30.19;-14.7;2.52;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;22005;2022-11-11 15:57:29:433
-1.5676;2.5134;15.1196;-0.6705;2.5856;9.4359;-0.3425;0.5962;2.5229;0.2068;0.0382;0.1306;24.1;-7.65;15.28;-35.49;26.03;-13.26;4.9;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;22505;2022-11-11 15:57:29:933
-0.4519;3.0305;8.7395;-0.6233;3.1305;9.2727;0.1773;-0.0482;-1.5433;-0.0233;-0.0152;-0.2776;24.3;-5.21;9.96;-38.04;19.34;-18.62;3.85;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;23005;2022-11-11 15:57:30:433
-1.7545;2.4416;7.6071;-1.2529;3.1041;9.2177;-0.4193;-1.3758;-0.5076;0.2335;0.2184;0.0426;24.3;1.41;11.68;-39.23;9.01;-17.75;6.89;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;23505;2022-11-11 15:57:30:933
-1.4121;3.6266;10.7575;-1.2053;3.1327;9.2143;-0.8238;0.9479;0.1484;0.0864;-0.0203;0.166;21.7;7.91;12.62;-42.39;354.53;-18.63;7.45;5.0;35.95827;-83.92467;;NaN;;278.04544;;0 / 3;24005;2022-11-11 15:57:31:433
