sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
3.1654;1.0002;8.7682;3.8399;0.1683;9.022;-1.1068;2.1321;0.0346;0.1657;-1.0647;-0.1473;22.0;52.24;70.07;-39.53;317.89;-0.98;-23.06;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;5005;2022-11-09 17:16:37:997
9.0407;-9.1388;0.3553;8.4211;-4.516;2.2049;0.9867;-4.3571;-1.6537;-1.0755;-2.8545;2.1013;22.0;8.42;53.91;-51.3;311.57;27.42;-75.33;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;5506;2022-11-09 17:16:38:498
5.4924;-6.2372;-1.5769;5.3229;-8.0849;-1.572;0.3286;1.9953;0.1907;-0.3858;0.5278;0.2718;9.8;15.0;70.33;-50.23;324.87;55.34;-105.57;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;6006;2022-11-09 17:16:38:998
4.8437;-6.2157;-0.5521;5.997;-7.7585;0.1088;-1.3076;1.5051;-0.358;0.5302;-0.3225;-1.3086;9.8;-5.94;3.98;-48.36;266.43;52.29;-88.96;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;6506;2022-11-09 17:16:39:498
6.6559;-6.2109;0.906;6.3434;-7.4723;-0.31;0.1978;1.2991;1.139;-1.4425;2.4503;-0.1693;13.1;3.28;5.81;-38.62;282.12;50.18;-94.15;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;7006;2022-11-09 17:16:39:998
9.1986;-7.9083;-0.5186;3.4987;-9.1613;0.0065;5.6309;1.1373;-0.1609;0.8953;-0.1887;1.2399;17.5;24.43;13.54;0.56;2.0;69.1;-89.89;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;7506;2022-11-09 17:16:40:498
4.6857;-6.3544;0.0057;8.1434;-5.464;0.0174;-3.2918;-0.9325;0.0048;-0.3041;0.2139;-0.9108;9.3;3.75;17.48;-21.64;306.28;35.35;-89.89;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;8005;2022-11-09 17:16:40:997
6.0383;-4.8006;-1.4976;6.3714;-7.4495;0.2832;-0.6087;2.4925;-1.8937;-1.1316;1.1644;0.3188;14.2;-16.86;17.33;-7.07;251.55;49.43;-87.45;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;8505;2022-11-09 17:16:41:497
2.2319;-9.7851;-1.8903;5.7295;-7.895;1.0056;-2.8232;-2.1187;-2.7958;-1.6369;2.6146;-0.9866;7.0;-25.24;14.83;1.44;155.75;54.95;-80.42;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;9005;2022-11-09 17:16:41:997
8.3557;-10.5081;-2.3118;3.342;-9.2055;-0.5096;5.0098;-1.7375;-1.8852;0.3183;0.1204;-0.0208;8.3;-24.13;15.75;-1.57;201.22;69.79;-100.45;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;9505;2022-11-09 17:16:42:497
4.9418;-7.0247;-0.5593;7.182;-6.6755;-0.1679;-2.48;-0.2728;-0.6848;-0.2854;0.3648;0.6071;7.7;-42.07;2.36;4.74;172.15;42.2;-91.78;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;10006;2022-11-09 17:16:42:998
4.9801;-6.7184;0.4367;6.6564;-7.2015;0.0252;-1.7104;0.9309;0.4116;0.0405;-0.2375;-0.6561;9.2;-35.06;8.94;6.3;163.02;48.46;-89.72;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;10506;2022-11-09 17:16:43:498
6.0072;-6.1582;-0.3293;6.4784;-7.3603;-0.1625;-0.2726;1.1603;0.0318;0.3819;-0.422;0.2211;6.5;-30.06;14.72;9.64;144.13;48.64;-91.44;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;11006;2022-11-09 17:16:43:998
6.2037;-7.3768;0.9036;6.1314;-7.6438;-0.3843;0.2352;0.0231;1.1418;0.0162;-0.4788;-0.8644;6.9;-24.07;25.73;9.47;110.66;51.21;-93.59;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;11506;2022-11-09 17:16:44:498
7.8844;-9.6392;-1.9932;7.5605;-6.2443;-0.1373;0.5669;-3.4868;-1.7728;-0.1633;-0.2204;0.7445;6.8;-31.93;25.58;8.63;92.91;39.55;-91.04;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;12005;2022-11-09 17:16:44:997
7.9992;-8.0231;-1.1363;6.0825;-7.6873;-0.2809;1.9313;-0.3979;-0.8372;-0.6362;0.6561;0.1636;8.3;-24.6;28.84;19.33;97.22;51.62;-92.64;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;12505;2022-11-09 17:16:45:497
5.2292;-7.791;0.7528;7.1799;-6.672;0.3214;-2.1452;-0.7407;0.3222;-0.0318;-0.1642;-0.5242;7.0;-22.33;39.58;33.09;65.65;42.87;-87.44;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;13006;2022-11-09 17:16:45:998
4.3863;-5.3752;0.1229;6.6249;-7.23;-0.09;-2.2002;1.7788;0.2145;-0.1371;0.1992;0.4067;5.7;-16.2;47.34;41.81;64.94;47.5;-90.78;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;13506;2022-11-09 17:16:46:498
5.6483;-6.5243;0.6042;6.2259;-7.5759;-0.1176;-0.6182;1.2088;0.5795;1.0318;-1.4025;-0.4881;9.7;-1.61;58.82;54.73;57.82;51.36;-90.92;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;14006;2022-11-09 17:16:46:998
7.0415;-7.36;0.0966;6.7431;-7.1051;-0.4668;0.2104;-0.4498;0.6983;-0.6082;0.9658;0.7336;9.8;3.75;59.63;27.66;33.36;46.43;-93.96;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;14505;2022-11-09 17:16:47:497
7.8772;-7.7336;-1.366;6.1311;-7.6132;-0.7871;1.8452;-0.2239;-0.6021;0.0916;0.6549;0.7305;10.4;3.04;42.84;30.0;48.46;49.74;-98.48;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;15006;2022-11-09 17:16:47:998
4.439;-5.5478;-0.1738;7.4761;-6.3446;-0.1567;-2.9832;0.8153;0.054;0.2772;-0.108;-0.0966;9.3;-24.73;23.03;24.28;87.85;40.49;-91.41;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;15506;2022-11-09 17:16:48:498
5.6291;-6.3855;-2.173;5.9916;-7.7605;-0.2142;-0.1777;1.2199;-1.9198;-0.6636;0.9719;-0.6121;17.9;-31.28;14.04;36.15;117.09;53.0;-92.69;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;16005;2022-11-09 17:16:48:997
7.9992;-7.1518;-0.7316;4.9639;-8.4567;-0.1219;3.5696;1.6253;-0.3424;-0.4169;1.248;-0.9261;14.5;-49.52;3.47;35.27;142.92;60.91;-92.42;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;16506;2022-11-09 17:16:49:498
7.1898;-8.6551;-0.7555;7.5587;-6.2476;-0.0563;-0.3297;-2.3886;-0.5928;-0.4749;0.2462;0.3053;9.1;-55.05;-17.01;24.9;153.0;39.57;-90.43;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;17006;2022-11-09 17:16:49:998
7.0606;-6.1989;0.0105;5.8199;-7.8886;-0.2627;0.824;1.5837;0.2943;0.281;-0.4251;1.0414;14.2;-62.93;-14.08;5.78;176.95;53.55;-92.58;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;17506;2022-11-09 17:16:50:498
4.4007;-7.5299;0.3721;6.0264;-7.7359;0.0932;-1.5295;0.0737;0.2332;-0.5328;0.4778;-0.1241;9.8;-73.03;-11.02;-5.38;183.44;52.08;-89.11;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;18006;2022-11-09 17:16:50:998
5.61;-6.9123;-1.6845;5.8642;-7.8592;-0.1191;-0.5905;1.0964;-2.0841;-0.2312;-0.0146;-0.1577;12.1;-72.04;-7.97;5.76;175.85;53.27;-91.16;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;18505;2022-11-09 17:16:51:497
4.7695;-8.9163;0.1181;5.6912;-7.9863;6.0E-4;-0.2158;-1.1427;0.2259;-0.3689;0.3354;-1.0838;6.9;-55.05;6.73;13.82;161.02;54.53;-89.99;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;19006;2022-11-09 17:16:51:998
5.0234;-7.6902;0.5372;6.6606;-7.1711;-0.6188;1.1532;-3.7581;-1.2266;-2.3902;1.3922;0.1777;8.4;-44.66;13.61;0.43;190.17;46.99;-95.31;5.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;19506;2022-11-09 17:16:52:498
9.0359;-8.9498;0.2788;5.6687;-7.8775;-1.4076;3.0906;-0.3947;1.859;0.0174;0.2676;-0.0783;8.4;-34.69;29.01;-0.94;224.78;53.63;-104.61;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;20005;2022-11-09 17:16:52:997
7.2571;-9.4143;-0.2264;8.0483;-5.6015;-0.1355;-1.2846;-3.2407;0.0992;0.4691;-0.5369;0.3573;9.9;-63.56;-1.95;-10.59;197.59;34.83;-90.96;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;20505;2022-11-09 17:16:53:497
5.2388;-5.6865;-0.4011;6.7097;-7.1069;-0.8022;-1.3019;1.1677;0.4239;-0.3789;0.2163;0.2009;8.7;-61.59;9.99;-3.04;195.43;46.44;-96.82;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;21005;2022-11-09 17:16:53:997
4.4509;-5.7535;0.2572;6.8335;-7.0337;0.0122;-2.2942;1.5221;0.1876;0.2455;0.2218;-0.4863;11.3;-74.18;59.19;-4.71;202.13;45.83;-89.9;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;21506;2022-11-09 17:16:54:498
6.2157;-6.5964;-0.8058;6.1215;-7.6327;-0.6624;0.2271;1.0434;-0.1744;-0.3465;-0.6114;-0.0166;9.8;-68.33;63.68;-4.91;223.07;50.95;-95.2;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;22006;2022-11-09 17:16:54:998
6.7735;-7.5132;-0.3939;6.151;-7.6216;-0.497;0.6632;0.1066;0.0816;0.2317;-0.5998;-0.7142;8.2;-62.53;66.26;-5.57;231.71;51.94;-94.28;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;22506;2022-11-09 17:16:55:498
9.3446;-10.386;-0.545;6.083;-7.6918;-0.0703;2.8075;-3.0799;-0.1987;0.2666;-0.5839;1.3181;9.1;-49.95;63.3;-7.24;292.26;49.47;-90.26;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;23005;2022-11-09 17:16:55:997
4.8508;-6.1774;-0.9422;7.0989;-6.7523;-0.428;-2.2176;0.4592;-0.5367;-0.1315;0.264;0.3457;9.1;-37.73;73.52;-22.67;318.9;43.12;-93.67;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;23506;2022-11-09 17:16:56:498
5.653;-6.7161;-0.7292;5.7094;-7.9657;-0.3474;0.3265;0.9776;-0.041;0.4442;-0.1557;-0.4185;10.7;-16.43;67.61;-23.83;318.19;54.32;-93.48;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;24005;2022-11-09 17:16:56:997
6.6727;-7.0247;0.6233;6.298;-7.5126;-0.2586;-0.1254;0.5588;1.1528;-0.8992;1.7465;0.6273;13.1;-5.76;55.52;-29.17;318.68;49.13;-93.14;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;24505;2022-11-09 17:16:57:497
9.9359;-9.5626;-2.0124;4.8197;-8.5406;-0.0143;5.2284;-0.8162;-1.9194;-0.4729;0.917;-0.3226;13.1;-11.23;39.58;-22.12;293.47;61.35;-90.11;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;25006;2022-11-09 17:16:57:998
4.9896;-6.7137;-0.0948;7.7311;-6.0332;-0.006;-2.3773;-0.6215;-0.4582;-0.8661;0.9799;-0.3617;9.0;-44.06;18.32;-2.57;193.26;37.97;-90.04;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;25505;2022-11-09 17:16:58:497
4.7504;-6.3784;-0.0039;6.6008;-7.2413;-0.4047;-1.861;0.8792;0.0921;-0.8705;0.7985;-0.3476;12.7;-45.37;19.09;-1.57;192.47;48.18;-93.29;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;26006;2022-11-09 17:16:58:998
4.4031;-8.5499;-0.8058;5.6321;-8.0271;0.1233;-1.287;-0.6095;-1.1633;-1.4356;2.6384;-0.3147;7.0;-47.61;26.66;-7.91;196.2;54.94;-88.75;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;26505;2022-11-09 17:16:59:497
10.3956;-12.1768;-3.0634;4.5998;-8.632;-0.7076;5.7118;-2.8597;-1.124;-0.3315;0.3947;-0.3422;5.7;-47.16;32.7;-0.11;195.82;61.67;-98.75;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;27006;2022-11-09 17:16:59:998
6.8022;-7.3528;-1.6654;6.3217;-7.4776;-0.5404;0.8671;-0.1542;-0.7899;-0.0374;-0.2748;0.3689;5.7;-45.75;37.13;-0.43;199.59;49.69;-94.89;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;27506;2022-11-09 17:17:00:498
6.0981;-8.1763;0.099;7.6635;-6.1168;-0.1599;-1.6493;-1.3156;0.1532;-0.0019;0.0807;-0.6427;5.7;-61.63;34.26;9.64;147.88;39.73;-91.34;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;28005;2022-11-09 17:17:00:997
5.5908;-4.9493;-0.6598;5.5783;-8.026;-0.7971;0.039;2.9078;0.1865;-0.0904;-0.2528;0.9443;4.9;-63.86;41.01;30.77;145.84;54.93;-98.13;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;28505;2022-11-09 17:17:01:497
5.9617;-6.0338;0.4152;6.9701;-6.8787;-0.5216;-0.9086;0.7923;0.945;0.4405;-0.2039;-1.2145;7.7;-50.27;54.98;27.26;89.65;46.47;-94.74;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;29005;2022-11-09 17:17:01:997
8.1787;-7.051;-0.7053;6.9347;-6.9283;-0.2808;1.2211;-0.0281;-0.3857;-0.6405;0.9652;0.9858;6.5;-54.54;48.39;17.72;100.34;42.87;-92.77;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;29506;2022-11-09 17:17:02:498
7.1731;-7.1061;-0.0589;4.972;-8.4355;-0.5407;2.5196;1.2055;0.5967;0.7327;-0.3047;-0.9237;4.5;-47.98;48.08;21.43;139.73;59.34;-96.21;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;30006;2022-11-09 17:17:02:998
7.2811;-10.0391;-0.3293;8.1434;-5.461;-0.1825;-0.9341;-4.818;-0.1769;-0.286;-0.5295;1.1422;5.7;-56.79;43.91;10.07;52.95;31.69;-90.08;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;30506;2022-11-09 17:17:03:498
8.8705;-7.8006;-0.2551;4.6218;-8.5663;-1.195;4.2531;0.731;0.8643;0.0243;0.1907;0.3628;6.1;-51.04;49.61;13.28;180.48;60.87;-104.5;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;31006;2022-11-09 17:17:03:998
6.431;-9.067;0.4319;8.3779;-5.0855;-0.344;-2.0568;-3.6266;0.5336;0.1016;-0.2174;-1.0838;7.6;-35.38;20.31;34.84;93.04;31.24;-92.35;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;31506;2022-11-09 17:17:04:498
5.167;-5.1861;-0.4274;6.2074;-7.5609;-0.6875;-1.0319;2.3023;0.2088;-0.744;0.7807;1.0231;5.7;-36.81;29.59;41.27;106.85;48.93;-95.88;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;32005;2022-11-09 17:17:04:997
5.2053;-5.9641;0.1086;6.6973;-7.1602;-0.2197;-1.4084;1.143;0.3402;0.2349;-0.3371;-1.0759;6.9;-41.46;33.43;45.24;103.08;48.77;-91.82;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;32505;2022-11-09 17:17:05:497
6.4143;-6.4238;-0.8034;6.6171;-7.2188;-0.5232;0.3726;0.3847;0.0588;-0.3377;0.898;0.2143;6.9;-30.41;37.67;52.28;89.2;47.4;-94.52;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;33006;2022-11-09 17:17:05:998
6.1869;-8.6958;-0.4131;5.6833;-7.9903;-0.1586;0.5958;-0.8064;-0.272;-0.7029;1.9909;-0.5401;9.8;-32.19;41.42;52.56;96.45;55.37;-93.65;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;33506;2022-11-09 17:17:06:498
6.7137;-7.0463;0.5348;5.1174;-8.3501;-0.5081;1.8404;1.2266;0.9738;-0.1259;0.1699;1.0518;13.5;-28.13;43.43;46.95;94.39;56.67;-95.45;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;34006;2022-11-09 17:17:06:998
5.4159;-6.242;-1.0382;6.1919;-7.5955;-0.3732;-0.5396;1.1403;-0.8235;-0.316;0.3153;0.0543;9.0;-19.39;38.72;21.06;65.57;50.76;-93.45;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;34506;2022-11-09 17:17:07:498
4.5661;-6.5387;-0.6742;7.1492;-6.7123;-0.0689;-2.4908;0.0839;-0.5882;0.4317;-0.7525;-0.5175;9.0;-56.42;10.37;-9.56;197.94;44.12;-90.29;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;35005;2022-11-09 17:17:07:997
6.4358;-7.6687;-1.1028;5.5658;-8.0652;-0.3802;0.9347;0.3765;-0.6534;-0.0405;1.3849;-0.1742;17.6;-59.25;9.24;-13.89;205.14;55.32;-95.63;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;35505;2022-11-09 17:17:08:497
10.4937;-11.3533;0.2237;4.0498;-8.9251;-0.3361;6.7056;-1.3031;0.0922;-0.7371;1.5834;-0.873;9.2;-61.63;14.96;-25.76;212.86;65.52;-94.74;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;36006;2022-11-09 17:17:08:998
4.5996;-10.7166;1.0759;9.1534;-3.5157;0.1613;-4.4021;-7.3905;0.6612;-0.9134;2.1845;-0.5346;6.5;-54.97;-17.49;-29.08;218.08;21.01;-88.99;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;36505;2022-11-09 17:17:09:497
9.8091;-9.5363;2.1365;3.4966;-8.8487;-2.376;6.3527;-0.7106;4.5275;-0.9496;0.6781;2.7054;11.1;-56.08;17.53;-69.99;266.46;61.42;-118.37;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;37005;2022-11-09 17:17:09:997
4.8652;-8.9378;-0.1738;8.4351;-4.997;0.2211;-3.3004;-3.7615;-0.5588;-0.6991;1.5162;-1.9488;11.3;-43.27;10.99;-38.36;250.65;30.63;-88.5;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;37505;2022-11-09 17:17:10:497
5.4613;-5.9115;-0.8656;6.7648;-7.0793;-0.5402;-1.3209;0.9748;-0.3333;-0.5857;0.6427;1.3181;7.7;-47.32;17.53;-34.69;245.26;44.04;-94.44;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;38006;2022-11-09 17:17:10:998
5.7535;-6.8596;0.9706;6.1703;-7.6222;-0.0182;-0.5242;0.7915;1.0222;0.7913;-1.1252;-1.1999;9.1;-40.56;27.62;-35.48;245.69;53.11;-90.2;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;38505;2022-11-09 17:17:11:497
4.8604;-7.2595;0.8438;6.8041;-7.0492;-0.4279;-1.9527;-0.0103;1.3112;-0.3296;0.6635;1.2314;6.2;-45.79;17.46;-40.03;247.44;43.94;-93.71;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;39007;2022-11-09 17:17:11:999
9.553;-10.3023;-0.2623;5.0112;-8.3987;-0.7218;3.7835;-0.3332;0.5233;-0.0031;0.4949;-0.5957;10.5;-48.94;20.31;-44.01;242.92;58.92;-98.2;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;39505;2022-11-09 17:17:12:497
5.5932;-10.9558;0.1062;7.5592;-6.2432;-0.2273;-1.7359;-5.1744;0.4206;-0.3284;0.5034;0.466;13.6;-39.17;17.89;-40.59;257.57;38.62;-92.07;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;40005;2022-11-09 17:17:12:997
8.9593;-7.9442;-0.2671;4.2013;-8.8386;-0.632;4.7308;0.9342;0.1971;-0.4169;-0.1911;0.2675;9.7;-28.61;34.33;-37.28;261.44;64.33;-98.55;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;40505;2022-11-09 17:17:13:497
5.6794;-8.8875;0.6449;7.6286;-6.1504;-0.3839;-1.6526;-2.9966;1.0221;-0.2649;0.11;-0.4509;9.7;-38.08;8.79;-29.06;242.01;39.56;-92.73;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;41006;2022-11-09 17:17:13:998
5.1622;-5.9234;-0.856;5.596;-8.041;-0.4443;-0.416;2.0629;-0.3174;0.3962;-0.3951;1.1385;15.8;-38.89;19.33;-31.65;241.59;55.08;-94.54;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;41506;2022-11-09 17:17:14:498
5.3441;-5.9833;-0.2384;6.9114;-6.9565;0.1016;-1.4682;0.9874;-0.302;0.294;-0.59;-0.515;11.5;-27.53;33.17;-22.18;276.66;45.95;-88.83;0.0;35.958347;-83.92447;738.44;NaN;0.0;52.66798;;0 / 0;42006;2022-11-09 17:17:14:998
