sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.3643;2.0536;11.5262;0.025;2.8961;9.3692;0.7679;-0.2305;0.4563;0.1031;0.773;-0.2188;47.6;-14.19;18.28;-13.84;32.35;-16.9;-1.75;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;10504;2022-11-11 15:54:40:474
1.978;2.3934;8.1218;0.6129;2.9089;9.3452;2.0637;-1.0398;-1.1655;0.0192;-0.7544;-0.4836;39.9;-23.62;2.1;-5.46;81.47;-17.19;-1.53;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;11004;2022-11-11 15:54:40:974
-0.2653;0.7872;8.2534;0.9412;1.6233;9.6255;-3.1082;-1.22;-3.2115;-0.4808;0.5686;1.2267;26.5;-18.17;-11.98;-7.93;120.83;-9.53;-5.59;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;11504;2022-11-11 15:54:41:474
1.049;2.4559;6.5632;-0.2737;2.6378;9.4413;0.7636;-1.4627;1.2589;0.9345;-0.1608;-0.1209;32.7;-30.58;-1.09;-13.78;85.34;-15.6;1.66;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;12004;2022-11-11 15:54:41:974
-1.1557;0.7944;11.7583;0.9805;1.8317;9.584;-1.7077;0.2223;2.3104;-0.0583;0.5186;-0.092;32.7;-30.66;13.05;-14.49;61.62;-9.61;-6.73;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;12504;2022-11-11 15:54:42:474
-1.1342;3.7989;12.9123;-0.8486;3.3416;9.1806;0.0899;1.2383;1.9876;0.6343;0.4984;-0.1183;28.2;-22.42;16.44;-19.97;48.69;-18.21;5.08;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;13004;2022-11-11 15:54:42:974
-0.8399;3.8994;9.8049;-0.1184;3.4134;9.1927;-0.1943;0.453;-0.7573;-0.2943;-0.5131;-0.286;25.5;-14.49;3.71;-25.82;48.38;-20.37;0.74;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;13503;2022-11-11 15:54:43:473
-1.4767;3.131;8.0596;-1.0451;2.5699;9.4061;-0.119;-0.2401;-1.7032;0.1211;0.3733;0.3919;37.1;-7.95;2.94;-29.92;47.07;-15.19;6.34;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;14004;2022-11-11 15:54:43:974
0.4935;0.3203;8.2702;-0.8566;1.7733;9.6069;0.8712;-1.8612;-0.5245;-0.0968;-0.3274;-0.1019;46.9;-9.41;5.66;-30.97;48.27;-11.19;7.61;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;14504;2022-11-11 15:54:44:474
-0.5668;-0.2925;8.0644;0.6514;0.8761;9.7457;-1.6418;-1.7798;0.5497;-0.1862;-0.1917;0.4032;52.9;-12.09;8.42;-30.13;43.67;-5.16;-3.33;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;15004;2022-11-11 15:54:44:974
-0.1481;3.4971;16.0367;-0.9566;1.0808;9.6999;0.6724;2.1017;-0.5087;-0.2723;0.3953;-0.0231;60.9;-17.38;14.83;-31.5;47.73;-6.33;5.63;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;15504;2022-11-11 15:54:45:474
0.4385;2.8723;8.0788;-1.0004;4.0478;8.8761;1.9224;-1.4024;-1.3534;0.2612;-0.4844;-1.2098;82.4;-19.09;13.95;-33.51;41.31;-24.38;6.43;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;16004;2022-11-11 15:54:45:974
-2.7622;3.0305;8.9357;-2.0851;3.9508;8.7301;-0.5367;-1.6247;0.1533;-0.1108;-0.7757;-1.4453;82.4;-12.79;-7.2;-39.99;69.85;-23.76;13.43;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;16504;2022-11-11 15:54:46:474
-0.2533;4.3519;9.4265;-2.7004;4.3075;8.3859;1.7051;0.9959;1.762;0.9251;0.4218;-0.4438;208.7;1.67;-14.66;-44.4;69.09;-23.73;14.91;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;17004;2022-11-11 15:54:46:974
-0.2246;4.2586;9.0266;-0.5145;3.417;9.1777;-0.5002;0.9263;-0.2639;-0.0583;-0.5206;-0.0454;311.4;12.17;-20.47;-47.16;256.98;-20.39;3.21;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;17504;2022-11-11 15:54:47:474
0.982;2.2857;8.9309;0.2116;3.3208;9.2248;1.5087;-0.9072;-2.2618;-0.3972;-0.3893;-1.1468;264.0;14.06;-21.02;-47.57;256.52;-19.79;-1.31;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;18004;2022-11-11 15:54:47:974
3.6467;0.617;10.7216;0.6481;3.1681;9.2582;1.3735;-2.1335;-0.561;-0.1325;0.3457;-0.9318;109.6;19.84;-16.69;-46.12;265.76;-18.85;-4.0;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;18504;2022-11-11 15:54:48:474
-0.8303;3.0855;9.8145;0.2752;3.1438;9.285;-1.0397;-0.6231;1.3011;0.3324;-0.4171;-0.2595;114.1;26.12;-14.59;-42.54;268.57;-18.77;-2.16;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;19004;2022-11-11 15:54:48:974
-0.1648;3.6553;10.5206;-0.2433;2.5609;9.4632;-0.1142;1.3831;-0.2686;-0.2093;0.4032;0.5613;131.3;14.18;-16.11;-40.2;249.27;-15.14;1.47;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;19504;2022-11-11 15:54:49:474
-0.1528;2.6139;8.9572;-0.0905;2.8657;9.3782;-0.0433;0.0217;-1.3495;-0.0695;0.0476;-0.325;39.2;6.0;-5.02;-35.44;313.97;-16.99;0.55;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;20004;2022-11-11 15:54:49:974
-0.9069;2.257;8.0189;-0.2825;2.5364;9.4688;-0.9021;-0.4567;-1.2744;-0.1608;0.181;0.4515;44.6;4.54;9.04;-31.61;346.62;-14.99;1.71;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;20504;2022-11-11 15:54:50:474
1.2526;0.8471;8.962;-0.0281;2.4199;9.5033;-0.0885;-1.0939;1.4678;0.236;-0.3688;-0.3864;32.0;14.78;15.21;-30.17;326.33;-13.51;1.08;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;21004;2022-11-11 15:54:50:974
-0.8423;2.348;10.8368;-0.3446;2.1413;9.5638;0.4196;0.2729;0.8877;0.2022;0.2534;-0.3026;32.0;25.76;15.9;-31.22;312.24;-12.61;2.06;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;21504;2022-11-11 15:54:51:474
-1.6609;1.4838;9.2853;-1.139;1.4459;9.6324;-0.5048;-0.1113;-0.6667;-0.1307;0.3691;0.5979;40.6;38.42;12.47;-28.2;295.76;-8.48;6.74;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;22004;2022-11-11 15:54:51:974
-0.05;1.704;8.3874;-0.7031;1.2945;9.6954;1.3644;-0.7125;-0.1883;-0.0099;-0.2289;-0.3661;50.3;42.88;-0.71;-27.88;274.35;-7.59;4.15;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;22508;2022-11-11 15:54:52:478
-0.8375;-0.5943;10.9923;-0.1987;1.2223;9.7281;-1.8424;0.5114;2.5478;-0.4649;-0.8039;0.1938;58.8;49.48;2.87;-30.53;279.76;-8.36;4.34;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;5 / 9;23004;2022-11-11 15:54:52:974
-0.6221;2.901;10.9277;-0.6938;1.6092;9.6488;-0.3851;1.1434;-0.5347;-0.2391;-0.0999;0.084;70.0;55.58;3.26;-34.48;279.75;-9.44;4.11;5.0;35.958447;-83.92468;728.1;NaN;0.0;197.65216;;3 / 11;23504;2022-11-11 15:54:53:474
-0.3323;2.6713;7.2718;-0.58;3.0818;9.2917;0.0319;-0.5117;-2.2719;-0.125;-1.0743;-0.3132;88.7;60.26;1.74;-29.7;282.14;-18.32;3.57;5.0;35.958397;-83.92448;821.43;NaN;0.0;61.3819;;3 / 11;24005;2022-11-11 15:54:53:975
-0.8351;1.7806;8.8448;-1.0797;3.2823;9.1778;-0.2349;-1.5734;0.1747;0.4868;0.5457;0.1953;69.5;61.09;8.06;-37.86;291.89;-19.55;6.71;5.0;35.958397;-83.92448;821.43;NaN;0.0;61.3819;;3 / 11;24504;2022-11-11 15:54:54:474
-2.0489;2.9321;12.0625;-1.5825;2.6471;9.3091;-0.2232;0.6938;1.1624;0.3018;0.3584;0.0568;77.6;63.71;8.34;-33.69;288.9;-15.66;9.65;5.0;35.958397;-83.92448;821.43;NaN;0.0;61.3819;;3 / 11;25003;2022-11-11 15:54:54:973
-1.5245;3.2363;8.7945;-1.8448;3.7861;8.8562;0.6879;-0.6414;-0.8754;0.3085;-0.0137;-0.2798;118.8;59.76;10.13;-29.31;295.25;-22.71;11.77;5.0;35.958397;-83.92448;821.43;NaN;0.0;61.3819;;3 / 11;25504;2022-11-11 15:54:55:474
