sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.7378;2.2211;9.8504;-1.1671;1.6268;9.6001;-0.5864;-0.2031;-0.2152;-0.3367;-0.1184;-1.1642;98.4;54.11;18.13;-36.81;297.87;-11.11;6.91;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;17005;2022-11-11 15:51:27:055
0.3476;0.3706;7.4898;-0.3557;1.1217;9.7358;1.1679;-1.5711;-1.1388;0.3665;-0.2731;-0.5833;69.0;48.26;20.08;-33.06;296.8;-5.54;3.02;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;17506;2022-11-11 15:51:27:556
-0.2294;1.3451;10.0442;0.0546;2.4866;9.486;-0.1243;0.0044;1.57;0.5446;0.2671;0.3248;48.3;44.83;17.7;-45.6;302.66;-14.69;-0.33;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;18005;2022-11-11 15:51:28:055
-0.4878;3.3057;10.9445;-0.0586;2.2804;9.5377;-0.3358;0.6337;0.2125;0.1037;-0.1636;0.1888;43.8;49.24;2.98;-47.25;285.68;-12.78;1.04;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;18506;2022-11-11 15:51:28:556
-0.1385;2.6186;8.7156;-0.3808;2.0262;9.5875;0.1009;0.3725;-1.6356;-0.1065;-0.3434;-0.3291;33.3;35.53;-6.06;-47.57;278.24;-12.36;3.16;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;19006;2022-11-11 15:51:29:056
-1.2182;2.6282;7.0421;0.4532;3.5907;9.1144;-1.2929;-1.2116;1.3948;-0.0195;0.6297;0.6559;25.3;28.65;-9.0;-49.67;286.41;-19.86;0.05;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;19505;2022-11-11 15:51:29:555
0.8647;3.5453;10.6522;-0.3318;3.3373;9.2154;-0.1826;0.2203;1.5585;0.1304;-0.2551;0.2259;20.5;11.49;-15.64;-49.76;282.83;-19.9;2.06;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;20005;2022-11-11 15:51:30:055
0.5656;3.8827;8.9381;-0.0593;3.2433;9.2546;0.5722;0.7204;-1.0198;-0.0924;0.0531;-0.2507;20.8;0.98;-7.89;-48.75;355.47;-19.31;0.37;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;20506;2022-11-11 15:51:30:556
-1.168;2.8651;7.8679;-0.4623;3.141;9.2785;-0.8166;-0.5714;-0.7926;-0.0628;0.327;0.5677;19.5;-2.34;1.71;-48.04;13.03;-18.85;2.41;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;21005;2022-11-11 15:51:31:055
0.082;2.08;8.6701;-0.5298;2.4197;9.4887;0.4767;-0.9988;-0.3702;0.0231;-0.188;-0.2659;24.2;7.31;9.58;-47.32;349.54;-15.1;3.57;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;21505;2022-11-11 15:51:31:555
-1.6681;2.1039;11.6507;-0.5254;3.0351;9.3103;-0.1004;0.4916;1.9671;0.184;-0.1462;-0.1548;24.2;16.5;11.18;-48.13;330.86;-18.03;3.23;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;22005;2022-11-11 15:51:32:055
-1.8383;3.5955;9.271;-0.7123;2.8774;9.3479;-0.3725;0.2128;-0.935;-0.0605;0.0067;0.2998;24.2;26.79;8.23;-50.68;315.15;-17.06;4.36;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;22506;2022-11-11 15:51:32:556
-0.6843;2.9297;8.3515;-0.4557;3.2592;9.238;-0.1328;-0.5506;-1.1387;0.089;0.438;1.0919;24.2;23.1;2.08;-51.64;312.82;-18.91;2.64;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 2;23005;2022-11-11 15:51:33:055
-1.7258;1.7518;9.9197;-0.6492;3.6842;9.0651;-0.6114;-0.8165;1.5494;-0.1953;0.7139;1.8892;22.3;23.31;-7.42;-52.99;306.41;-22.88;3.35;5.0;35.95869;-83.923744;818.55;NaN;0.0;228.22653;;0 / 3;23505;2022-11-11 15:51:33:555
