sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1026;1.4503;13.6044;0.534;1.0728;9.7332;-0.6623;0.7798;2.2288;-0.1176;0.5479;0.571;44.1;-30.26;19.54;-36.21;49.63;-4.93;-4.2;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;5506;2022-11-11 15:58:04:774
1.8272;2.0895;8.7491;0.5608;1.4876;9.6769;1.0591;0.1008;-2.3592;-0.3915;-0.3803;-0.3665;35.4;-27.0;24.02;-34.8;40.43;-8.72;-3.32;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;6006;2022-11-11 15:58:05:274
-0.1289;1.5389;7.1737;1.0527;1.1492;9.682;-1.1652;-0.6734;-2.8325;0.1774;0.0497;0.4426;28.2;-30.88;27.53;-35.4;39.95;-6.73;-6.21;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;6506;2022-11-11 15:58:05:774
1.535;1.2084;7.8775;0.5705;1.5513;9.6664;0.1077;0.0873;-1.5997;4.0E-4;-0.1246;-0.3878;24.3;-27.24;29.79;-36.84;34.75;-9.1;-3.38;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;7006;2022-11-11 15:58:06:274
-0.0571;0.1143;8.2439;0.9729;1.4362;9.652;-1.2752;-1.4555;1.2398;0.264;0.0411;0.3009;24.3;-27.79;25.43;-39.28;37.92;-7.61;-6.21;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;7506;2022-11-11 15:58:06:774
0.2925;2.0847;12.2851;0.2119;1.7582;9.6454;-0.8392;0.8719;3.2202;0.2841;-0.4819;-0.1725;24.3;-19.99;26.16;-43.01;29.73;-10.33;-1.26;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;8006;2022-11-11 15:58:07:274
-0.1624;2.1972;8.0692;0.3671;1.8353;9.6264;-0.1195;-0.3032;-1.9447;-0.1903;0.122;-0.5953;28.3;-16.09;24.77;-45.64;23.16;-10.79;-2.18;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;8506;2022-11-11 15:58:07:774
0.5345;1.0313;8.0237;-1.3782;3.6453;8.9991;2.3228;-4.3588;0.6594;0.58;-0.2415;-0.5637;28.3;-15.77;16.28;-45.17;36.58;-21.82;8.71;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;4 / 6;9006;2022-11-11 15:58:08:274
-0.239;3.2004;16.8888;0.3336;1.8307;9.6285;-0.0368;1.8284;0.7445;-0.1946;0.4066;-1.458;34.3;-14.02;-1.12;-42.68;60.3;-10.76;-1.98;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;9506;2022-11-11 15:58:08:774
0.58;2.1517;7.6382;1.1811;2.7985;9.3244;-0.4048;-0.6463;-1.1967;-0.1956;-0.335;-0.4854;41.1;-10.07;-14.85;-30.6;131.02;-16.58;-7.22;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;10006;2022-11-11 15:58:09:274
0.0939;1.194;6.9177;1.5779;2.7015;9.2942;-2.2208;-1.9899;-1.4862;0.3493;0.2697;0.2543;52.6;-4.2;-17.62;-28.46;183.63;-15.92;-9.36;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;10506;2022-11-11 15:58:09:774
1.6549;0.1454;9.8695;1.4161;1.9323;9.5095;1.2014;0.8053;1.2987;-0.4372;-0.001;-0.9432;59.0;-6.02;-20.92;-25.78;172.19;-11.36;-8.47;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;11006;2022-11-11 15:58:10:274
0.3906;3.1597;11.8445;1.2895;2.3319;9.4377;-0.148;0.2441;-2.4553;-0.3241;0.239;-1.5499;59.0;1.95;-19.59;-25.82;202.37;-13.76;-7.78;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;11506;2022-11-11 15:58:10:774
0.3284;2.1709;8.9716;-0.3669;1.8184;9.6296;0.4609;1.1758;-0.8346;-0.4461;0.1743;0.068;45.1;20.59;-15.0;-25.07;243.57;-10.69;2.18;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;12006;2022-11-11 15:58:11:274
0.2112;0.5453;8.6055;-0.2855;2.9081;9.3612;-0.0075;-2.0389;-0.8159;0.2962;-0.4184;-0.593;17.6;19.48;-11.06;-18.64;254.5;-16.21;2.5;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;12506;2022-11-11 15:58:11:774
-0.9236;-0.2973;13.2117;0.4862;2.0139;9.5853;-0.9285;0.8174;5.4258;-0.6011;-0.5319;0.2459;17.6;16.69;-6.41;-19.74;263.82;-11.85;-2.9;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;13006;2022-11-11 15:58:12:274
-0.4735;3.2435;11.0091;-0.2005;2.1886;9.5572;0.0526;0.0177;-0.7901;0.1645;0.2544;0.6782;19.7;9.04;-6.92;-21.99;257.63;-12.9;1.2;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;13506;2022-11-11 15:58:12:774
0.393;3.7223;7.7243;-0.5765;3.0185;9.3127;1.0597;-0.0954;-2.6301;-0.3467;-0.1904;-0.3003;17.6;-0.32;-8.89;-19.07;154.14;-19.42;3.19;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;14006;2022-11-11 15:58:13:274
-0.8901;1.4551;9.8097;-0.5611;1.7437;9.6341;-0.3937;-0.5439;-0.7831;-0.3753;0.0098;0.1658;15.6;0.47;-6.04;-20.89;141.13;-11.95;3.37;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;14505;2022-11-11 15:58:13:773
-0.6006;1.3953;9.5055;-0.6268;1.8486;9.6104;-0.6514;0.3465;2.0275;0.3523;0.0341;-0.1858;24.3;-3.3;-4.18;-25.24;80.93;-10.87;3.73;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;15006;2022-11-11 15:58:14:274
-3.1023;-0.3763;13.1064;-0.3383;1.0288;9.7467;-1.2068;-0.1987;2.6115;-0.1953;-0.1062;-0.2327;39.5;-10.42;-4.93;-27.32;101.27;-6.02;1.99;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;15506;2022-11-11 15:58:14:774
0.9054;0.993;13.7815;-0.5487;1.0075;9.7393;0.755;0.5196;2.6468;-0.1351;0.1707;0.4118;84.2;-22.5;-2.85;-28.52;90.11;-6.21;4.52;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;16006;2022-11-11 15:58:15:274
-0.227;1.9819;9.6395;-0.0415;1.9532;9.6101;-0.3266;-0.2393;-0.1031;0.2375;-0.5671;-0.2356;95.1;-26.29;4.03;-26.44;72.3;-10.65;1.93;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;16507;2022-11-11 15:58:15:775
-0.0404;0.7968;7.5377;0.3028;1.0307;9.7476;-0.2076;-0.2654;-2.3781;-0.0212;0.4752;0.5607;130.7;-23.85;11.89;-22.95;58.2;-6.03;-1.78;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;0 / 6;17006;2022-11-11 15:58:16:274
0.2997;0.2844;8.0668;-0.2641;1.2461;9.7236;0.3942;-0.8809;0.8513;0.2766;-0.4804;-0.731;152.5;-14.59;12.38;-27.6;45.64;-7.3;1.56;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;1 / 7;17506;2022-11-11 15:58:16:774
-0.7155;1.436;11.7464;-0.1582;1.6979;9.6573;0.0881;0.4211;1.6626;0.0724;0.1141;-0.3894;172.0;-0.66;9.49;-31.31;6.05;-9.97;0.94;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;1 / 7;18006;2022-11-11 15:58:17:274
-2.1829;2.4224;8.3444;-1.5942;1.7673;9.5134;0.2062;-0.2551;-0.0457;0.0953;0.4325;-0.2124;150.7;21.47;8.81;-35.18;315.57;-9.85;9.32;5.0;35.958298;-83.92443;814.97;NaN;0.0;229.85567;;1 / 7;18506;2022-11-11 15:58:17:774
