sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
10.2787;-4.9834;-1.6822;8.5766;-4.7365;-0.4219;0.3051;-0.2187;-1.7612;0.1683;0.0515;-0.1707;0.0;-48.92;3.9;16.18;146.51;28.88;-92.82;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;5003;2022-10-28 13:48:16:521
7.2805;-4.9609;-1.9579;7.6584;-6.0482;-0.9688;-0.3417;1.1713;-0.9446;0.5829;-0.0074;0.4301;0.0;-54.41;-8.98;1.61;188.43;36.51;-98.29;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;5504;2022-10-28 13:48:17:022
6.8477;-4.2703;-1.762;9.0242;-3.8384;0.0174;-3.0046;1.1912;-0.9284;0.7744;0.0735;-0.1687;0.0;-53.53;-17.87;-16.01;202.86;23.04;-89.89;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;6003;2022-10-28 13:48:17:521
5.6198;-4.1441;2.0103;8.5515;-4.4932;1.6889;-2.8973;0.7686;0.7142;-0.0175;-0.0095;0.2044;0.0;-46.48;-33.26;-28.86;201.26;26.54;-79.65;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;6504;2022-10-28 13:48:18:022
6.7068;-2.6444;2.4305;9.0113;-3.5936;1.4326;-1.0866;0.8209;1.4761;0.7864;0.6546;-0.1816;0.0;-41.59;-36.0;-26.79;201.77;21.5;-80.97;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;7004;2022-10-28 13:48:18:522
10.5102;-4.5105;1.5837;8.8858;-3.9221;1.3527;1.6312;-0.5443;0.2621;0.3339;0.2725;0.6481;0.0;-34.86;-37.67;-24.94;202.67;21.6;-83.02;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;7503;2022-10-28 13:48:19:021
9.3503;-6.5647;-3.2303;8.5672;-4.6664;-0.9994;-1.7822;-3.2135;-1.4967;-0.3305;-0.065;-0.8208;0.0;-39.88;-35.87;-16.63;203.44;28.41;-96.65;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;8004;2022-10-28 13:48:19:522
7.0621;-1.6499;1.8072;9.1505;-3.5147;-0.2924;-2.57;1.2414;2.4433;-1.8485;0.0014;-0.1804;0.0;-37.78;-35.74;-14.46;195.76;21.91;-89.17;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;8504;2022-10-28 13:48:20:022
6.8234;-2.9336;2.6423;8.809;-4.1692;-1.0904;-2.7584;-4.0126;1.1903;-1.7169;1.5104;0.2183;0.0;-39.82;-12.04;-20.53;224.03;25.16;-97.06;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;9004;2022-10-28 13:48:20:522
10.2108;-6.8707;-1.5625;8.6899;-3.3741;-3.045;1.4287;-3.549;1.6321;-0.761;0.2159;0.1804;0.0;-42.75;4.01;-11.23;249.68;20.54;-109.57;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;9504;2022-10-28 13:48:21:022
9.6003;-2.4024;-4.8963;9.0388;-3.2103;-2.0405;0.5905;0.762;-1.5114;-1.0513;0.8486;0.2262;0.0;-42.66;8.42;4.37;221.14;19.43;-103.09;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;10004;2022-10-28 13:48:21:522
9.3517;-1.7521;-4.4833;7.5833;-5.1042;-3.5513;4.2471;2.1867;4.0807;-0.6841;-3.0149;0.8959;0.0;-38.46;13.28;1.58;201.54;29.8;-97.52;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;10504;2022-10-28 13:48:22:022
6.725;-3.6027;4.3149;8.8693;-3.9274;1.4427;0.0981;1.4629;6.0958;0.1453;0.1275;-0.0762;0.0;-30.94;20.03;15.38;70.42;23.61;-80.76;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;11004;2022-10-28 13:48:22:522
13.2036;-3.8225;-2.2292;9.1763;-3.3416;-0.8945;1.846;-0.6114;-1.2521;0.8486;-0.1477;0.3462;0.0;-30.69;16.73;3.66;358.91;17.7;-97.58;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;11504;2022-10-28 13:48:23:022
8.1658;-4.5449;-2.7039;8.6134;-4.6696;-0.4187;-0.6107;0.5489;-2.1348;0.4512;-0.3683;0.0305;0.0;-25.95;23.06;-3.94;322.28;28.12;-95.3;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;12003;2022-10-28 13:48:23:521
6.9697;-2.0856;1.4955;9.1444;-3.4741;-0.6934;-2.1186;0.8934;2.3361;-0.1691;-1.8106;-0.3121;0.0;-26.1;24.47;-6.43;336.95;21.88;-88.53;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;12504;2022-10-28 13:48:24:022
7.6669;-4.1617;0.4068;8.9845;-3.9221;-0.2592;3.0207;-1.3826;-0.3618;-0.1144;0.916;0.6144;0.0;-28.14;23.49;-9.15;315.54;23.57;-91.65;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;13004;2022-10-28 13:48:24:522
8.1132;-6.5076;2.7108;7.9612;-4.9184;2.9322;-0.1401;-0.0374;-3.9354;0.3828;2.5529;0.3015;0.0;-20.76;27.53;-18.68;316.26;30.1;-69.78;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;13504;2022-10-28 13:48:25:022
8.292;-3.8498;0.041;8.9286;-3.3776;2.2455;-1.7209;0.5445;-3.8347;0.1088;2.0361;-0.3883;0.0;-16.48;30.41;-20.85;317.18;22.12;-85.14;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;14003;2022-10-28 13:48:25:521
6.6942;-4.7121;3.5557;8.5572;-4.5933;1.359;-1.577;-0.2589;2.6415;-0.8344;-1.2059;0.0867;0.0;-13.59;33.84;-24.84;315.79;26.93;-75.82;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;14504;2022-10-28 13:48:26:022
11.2394;-6.2046;3.7104;8.5045;-4.1456;2.5802;1.0674;-0.288;0.4424;-0.1365;-0.1045;-0.7059;0.0;-8.92;40.63;-27.04;322.44;25.01;-73.12;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;15003;2022-10-28 13:48:26:521
8.639;-2.9728;-0.5907;9.3114;-3.0595;0.3292;-0.8925;0.4581;-1.0185;-0.1558;0.4633;-0.2302;0.0;-8.27;43.09;-33.75;318.42;18.18;-87.98;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;15505;2022-10-28 13:48:27:023
7.3893;-4.334;1.5057;8.6749;-4.342;1.4362;-1.432;0.3567;0.9207;-0.5049;-0.5708;0.1248;0.0;-3.43;46.09;-37.37;316.16;25.29;-77.85;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;16004;2022-10-28 13:48:27:522
9.2521;-2.869;1.8335;8.9559;-3.8379;1.11;0.8249;0.5138;0.9828;-0.6169;-0.3406;-0.2257;0.0;7.41;49.97;-37.99;320.01;23.6;-80.45;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;16505;2022-10-28 13:48:28:023
10.1189;-2.8938;1.5446;9.0634;-2.7744;2.5155;-0.1507;0.415;-0.915;0.1348;0.23;-0.1818;0.0;-3.47;51.66;-30.02;329.01;16.43;-74.49;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;17003;2022-10-28 13:48:28:521
6.4537;-3.8934;4.3445;8.7478;-3.876;2.1504;-2.6795;-1.5989;3.383;-1.5419;-1.6849;-0.7223;0.0;-11.4;49.93;-15.15;343.49;23.28;-76.19;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;17504;2022-10-28 13:48:29:022
8.6106;-3.2725;4.1605;9.2701;-3.1992;-0.0033;-0.3594;-0.05;3.0447;-1.3505;1.881;0.2225;0.0;-19.39;49.89;11.76;15.18;17.65;-91.99;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;18004;2022-10-28 13:48:29:522
10.2691;-3.1612;-5.2959;8.8675;-3.2056;-2.695;1.13;0.1933;-2.7363;-1.0416;0.4461;-0.0105;0.0;-18.28;43.54;31.76;38.88;19.88;-104.77;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;18504;2022-10-28 13:48:30:022
7.4791;-3.1848;-3.0682;8.5089;-3.82;-3.0292;-1.0715;1.1717;-2.1672;1.0132;-0.5104;-0.4817;0.0;-17.23;27.3;45.84;71.46;22.93;-109.6;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;19004;2022-10-28 13:48:30:522
7.2251;-3.7696;-0.9452;8.6539;-3.3112;-3.2119;-1.2658;-0.629;2.1801;-1.773;0.5955;0.4222;0.0;-10.14;25.78;48.94;69.88;19.73;-110.36;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;19504;2022-10-28 13:48:31:022
7.1701;-7.2015;-0.542;8.7816;-4.2829;-0.8433;-0.6459;-2.6163;-0.2473;-0.1267;1.1628;0.8843;0.0;-14.49;15.99;48.83;84.34;22.29;-107.21;2.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;20004;2022-10-28 13:48:31:522
9.0138;-6.5115;-1.7803;8.1959;-5.3128;-0.8785;0.6221;-1.217;-0.6352;0.4106;-0.1784;-0.4483;0.0;-22.18;18.69;37.26;88.26;34.07;-96.83;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;20504;2022-10-28 13:48:32:022
8.2609;-2.2962;-1.8335;9.2362;-3.2226;-0.6908;-0.825;1.0857;-0.1746;-1.1099;0.1042;-0.1505;0.0;-25.41;19.46;23.53;67.45;19.18;-94.28;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;21004;2022-10-28 13:48:32:522
6.4609;-3.4965;3.6102;8.6183;-4.3864;1.6296;-2.0749;0.0371;2.6056;-0.6207;-0.9286;-0.0445;0.0;-29.91;11.18;16.65;94.96;26.57;-79.29;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;21504;2022-10-28 13:48:33:022
8.8289;-2.6554;2.1165;9.0145;-3.859;0.1303;1.7344;-0.3064;2.104;-0.4495;-0.8232;-0.178;0.0;-35.61;11.48;13.58;105.3;23.17;-89.17;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;22004;2022-10-28 13:48:33:522
12.757;-4.6756;-0.0296;9.2192;-3.3251;0.3462;3.6011;-1.5107;-0.5178;1.0128;0.4064;0.2986;0.0;-39.64;7.8;17.55;107.5;18.73;-91.27;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;22504;2022-10-28 13:48:34:022
8.476;-6.8542;4.3304;8.0142;-4.6788;3.1705;0.0911;-1.1101;-2.2129;0.5965;2.1574;0.1592;0.0;-42.75;15.39;10.03;99.36;28.5;-68.42;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;23004;2022-10-28 13:48:34:522
8.0489;-3.9547;-0.3485;9.2287;-3.0004;1.4139;-1.3896;0.1303;-1.6998;0.0721;0.783;-0.2794;0.0;-43.89;15.3;5.63;86.75;18.44;-83.41;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;23504;2022-10-28 13:48:35:022
7.0837;-4.806;-0.2722;8.8152;-4.0463;1.4455;-2.3483;0.7295;1.2708;0.3303;-1.1179;0.3344;0.0;-43.12;12.98;0.45;129.16;24.37;-80.69;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;24004;2022-10-28 13:48:35:522
8.0542;-2.6692;0.6269;9.2016;-3.3898;-0.105;-1.0228;0.6982;0.7166;0.23;0.261;-0.2203;0.0;-42.0;13.24;-2.64;236.34;20.94;-91.71;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;24504;2022-10-28 13:48:36:022
12.693;-2.8128;-0.6072;9.2173;-3.3321;0.3302;4.6986;-1.8591;-1.8522;-1.2657;-1.0397;0.395;0.0;-41.85;1.82;-7.18;203.78;19.86;-87.95;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;25004;2022-10-28 13:48:36:522
7.9893;-3.3179;-3.4337;8.7753;-3.8365;-2.1084;-0.7403;0.2015;1.3582;-2.1847;-0.3729;0.2994;0.0;-44.4;-6.39;-11.91;217.57;23.67;-96.99;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;25504;2022-10-28 13:48:37:022
6.947;-3.2079;0.175;9.1133;-2.8401;-2.2477;-1.3844;-0.2377;2.6133;-1.2411;0.5111;0.1741;0.0;-45.19;-23.36;-13.44;214.72;16.83;-103.86;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;26004;2022-10-28 13:48:37:522
7.3256;-8.3833;0.1899;9.0375;-3.7636;-0.5743;-1.6751;-4.8705;0.8557;-0.8007;2.649;0.8582;0.0;-31.72;-27.36;-13.22;207.29;20.16;-99.86;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;26504;2022-10-28 13:48:38:022
11.549;-7.2694;-4.7886;8.7313;-3.3745;-2.9235;1.0698;-1.8008;-3.874;-0.0291;-0.1183;-0.2806;0.0;-12.62;4.31;4.5;140.3;21.3;-106.54;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;27004;2022-10-28 13:48:38:522
7.9047;-3.3876;-4.681;8.9968;-3.0919;-2.3807;-0.9881;0.3458;-2.1797;-1.1923;0.2627;0.4425;0.0;-3.22;8.53;19.69;71.83;18.03;-104.53;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;27504;2022-10-28 13:48:39:022
6.8734;-4.0917;4.1728;8.4751;-4.4003;2.2319;-2.8392;0.8284;2.816;-1.4207;1.2654;-0.5625;0.0;-4.09;7.78;22.01;70.42;26.66;-75.25;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;28004;2022-10-28 13:48:39:522
8.8654;-6.8806;1.4913;9.0206;-3.5906;1.3809;-3.2073;-1.2772;-3.2444;0.1913;2.982;-1.9386;0.0;2.23;19.71;14.16;33.94;21.48;-81.3;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;28504;2022-10-28 13:48:40:022
12.472;-3.7576;0.5207;9.4548;-2.5738;0.3898;1.8967;-0.3089;-0.5496;-1.5335;-0.4717;0.2901;0.0;13.05;25.76;15.39;25.51;13.53;-84.44;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;29004;2022-10-28 13:48:40:522
9.8513;-4.8658;-0.539;8.8495;-4.0081;1.3388;0.7389;-0.1772;-2.2707;-0.1481;0.5713;-0.0225;0.0;11.21;31.11;26.79;36.94;23.91;-83.48;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;29504;2022-10-28 13:48:41:022
8.4485;-2.2071;-0.3434;9.456;-2.5729;0.3682;-1.9857;0.7715;0.5478;0.1321;-0.2773;-0.2967;0.0;0.36;29.4;27.23;43.67;15.21;-87.77;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;30004;2022-10-28 13:48:41:522
7.3977;-3.0221;3.1002;8.9698;-3.5465;1.771;-1.4101;-0.3418;3.2028;-0.6373;-0.1381;0.1504;0.0;-7.67;24.99;23.38;47.52;21.2;-78.83;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;30504;2022-10-28 13:48:42:022
9.2025;-2.0046;1.7465;9.2061;-3.3718;0.2219;0.5516;1.9902;1.653;-0.2991;-0.5342;-0.386;0.0;-9.26;21.94;15.43;41.22;21.5;-89.44;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;31004;2022-10-28 13:48:42:522
13.6256;-3.2154;0.4983;9.3315;-2.9428;0.658;3.5397;-0.7631;-0.4099;0.5177;0.1188;0.4164;0.0;-10.29;17.31;11.78;42.47;16.36;-86.89;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;31504;2022-10-28 13:48:43:022
8.6058;-4.5592;0.2183;8.6217;-4.2653;1.9089;0.5081;0.6615;-3.2083;0.6775;1.6391;0.4389;0.0;-8.59;20.4;10.59;39.81;25.78;-77.52;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;32005;2022-10-28 13:48:43:523
7.6511;-2.0324;0.8459;9.4025;-2.7748;0.2525;-1.3852;0.5484;0.9139;0.0082;-0.2764;-0.338;0.0;-10.35;24.04;10.8;29.06;16.44;-88.46;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;32503;2022-10-28 13:48:44:021
7.1145;-2.8878;3.2925;9.1277;-3.3959;1.1505;-1.7414;0.6844;3.13;-0.082;0.1569;0.2674;0.0;-9.98;29.63;14.12;30.72;19.42;-82.14;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;33004;2022-10-28 13:48:44:522
11.9393;-4.7291;0.9697;9.1355;-3.5434;0.3965;3.2606;-1.8413;-0.1206;-0.7442;-0.7719;-0.4047;0.0;-7.95;38.04;16.61;28.42;22.34;-83.84;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;33504;2022-10-28 13:48:45:022
10.579;-2.1275;-0.9389;9.4492;-2.5759;0.4973;1.3701;0.8106;-0.9328;-0.2915;0.201;0.0178;0.0;-10.14;43.14;23.98;32.0;15.23;-86.99;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;34003;2022-10-28 13:48:45:521
7.4656;-3.0464;-3.5797;8.8738;-4.1744;0.0068;-1.1559;1.0387;-1.7279;1.0902;1.8398;0.4002;0.0;-6.86;46.69;26.23;33.32;25.19;-89.96;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;34504;2022-10-28 13:48:46:022
8.2534;-2.6498;0.1161;9.1851;-3.3492;-0.767;-0.4804;0.6364;1.4346;-0.5239;-0.4637;-0.2122;0.0;-9.19;45.83;21.43;27.63;21.12;-92.47;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;35003;2022-10-28 13:48:46:521
8.0985;-4.7336;-0.0257;9.2905;-3.1011;-0.4902;2.8201;-0.3757;-0.815;0.3706;0.0722;0.4139;0.0;-15.96;36.62;19.86;32.01;16.95;-93.47;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;35504;2022-10-28 13:48:47:022
7.995;-3.1122;-3.5686;8.9161;-3.7664;-1.5773;-0.9679;0.4922;-1.9971;-0.6171;0.3722;0.1134;0.0;-19.48;34.56;10.86;17.14;22.59;-100.03;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;36004;2022-10-28 13:48:47:522
8.1269;-2.7987;-1.2523;8.8746;-3.0773;-2.818;-0.6226;-0.2981;2.8847;-1.7338;0.0738;0.1565;0.0;-20.87;26.38;12.69;19.36;18.29;-107.62;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;36504;2022-10-28 13:48:48:022
6.8883;-5.1802;1.8227;9.0443;-3.4735;-1.5187;-2.5;-1.8623;1.6585;-0.1805;1.9251;0.7333;0.0;-13.61;24.47;22.39;49.99;20.74;-99.53;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;37003;2022-10-28 13:48:48:521
11.1452;-6.9033;-3.396;9.1173;-3.019;-1.9826;1.7003;-3.7495;-1.7035;-0.6405;0.4391;0.0613;0.0;-9.69;22.59;31.69;60.01;17.87;-103.01;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;37505;2022-10-28 13:48:49:023
8.5193;-1.9836;-2.1739;9.4386;-2.3419;-1.2646;-0.5395;0.4045;-2.487;-0.7958;1.1543;-0.0073;0.0;-12.71;-4.26;38.04;102.8;13.82;-97.63;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;38004;2022-10-28 13:48:49:522
6.763;-3.5016;5.2998;8.7165;-4.1401;1.7474;-0.9801;0.7872;3.4551;-0.5794;0.078;0.1822;0.0;-23.42;-27.47;29.4;133.79;24.97;-78.66;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;38504;2022-10-28 13:48:50:022
10.0241;-2.0282;1.6113;9.0461;-3.6907;-0.8464;3.3303;-2.7243;0.2155;-0.5606;-0.0898;-0.4256;0.0;-28.89;-28.37;30.71;143.38;22.11;-95.35;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;39004;2022-10-28 13:48:50:522
10.7219;-3.3464;-1.4874;9.3251;-2.9679;-0.6359;1.3905;-0.2717;-0.9608;-0.6263;-0.5337;0.3292;0.0;-21.75;-25.61;29.66;136.45;16.5;-90.69;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;39504;2022-10-28 13:48:51:022
9.7062;-4.092;-1.1874;8.6715;-4.3829;1.3287;0.3817;0.8985;-3.3399;0.5049;0.9599;0.237;0.0;-25.13;-16.87;22.46;134.12;26.55;-81.29;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;40005;2022-10-28 13:48:51:523
7.1521;-2.0049;1.0289;9.3721;-2.8673;0.336;-1.8817;0.2796;1.1661;-0.291;-0.335;-0.4014;0.0;-26.74;-11.51;17.25;136.9;17.0;-87.95;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;40504;2022-10-28 13:48:52:022
6.3927;-3.4672;3.0775;8.7891;-3.9992;1.711;-1.8836;-0.0931;1.8063;-0.4381;0.4644;0.4675;0.0;-24.19;-11.49;13.59;135.36;24.07;-78.98;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;41003;2022-10-28 13:48:52:521
9.3634;-1.8562;2.0297;9.159;-3.5034;0.0991;0.3092;1.622;1.9314;0.4416;0.0947;-0.3331;0.0;-24.02;-6.21;9.26;149.47;22.22;-90.82;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;41504;2022-10-28 13:48:53:022
12.1247;-3.4648;0.8046;9.2572;-3.1191;0.8637;3.2905;-0.5266;-0.7369;0.1736;-0.1517;0.2286;0.0;-18.94;-7.76;5.46;153.38;18.55;-84.67;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;42003;2022-10-28 13:48:53:521
9.8294;-4.0328;-2.3133;9.0059;-3.8556;0.446;0.8782;-0.1959;-3.4133;0.3687;0.6699;-0.0466;0.0;-17.59;-4.46;4.58;155.37;23.2;-90.19;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;42505;2022-10-28 13:48:54:023
8.5585;-2.9336;-1.5467;9.393;-2.8179;-0.0289;-1.3698;0.5905;-0.4095;-0.1267;0.4891;-0.2718;0.0;-15.73;-1.42;4.14;144.6;16.7;-90.18;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;43004;2022-10-28 13:48:54:522
7.0092;-3.7256;1.7605;9.0899;-3.5793;0.8565;-1.9688;-0.2342;0.8136;-0.1673;-0.8843;0.2357;0.0;-12.86;3.69;-1.52;185.89;20.45;-81.63;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;43503;2022-10-28 13:48:55:021
7.3816;-2.633;1.823;9.3247;-2.9835;0.5648;-1.6538;0.6628;1.7653;0.1386;0.6276;-0.282;0.0;-16.72;11.89;-1.35;2.68;18.71;-85.7;0.0;35.958927;-83.92463;;NaN;;129.03226;;0 / 0;44004;2022-10-28 13:48:55:522
