time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667776595942415600,0.68241552734375,2.73092173930875,0.04920643962242385,-0.9587235535628087,0.18775206100002795,-0.18047716574538536,-0.21413980843399885,0.4037183599935488
1667776595952467700,0.6924677734375,2.7408123943219085,0.04873555144101939,-0.9621620378061877,0.178570177939702,-0.17840302237991845,-0.20010319463854695,0.3765068581338303
1667776595962519300,0.702519287109375,2.752289822700421,0.046745653083932116,-0.9656325219896983,0.16631471341513562,-0.17565573568880266,-0.18577860008949582,0.34943332362779855
1667776595972571400,0.7125712890625,2.7652129678828907,0.04372739253301452,-0.9690999518787868,0.15206692838367228,-0.17215393864966194,-0.1711614621561432,0.3222372449809281
1667776595982622500,0.72262255859375,2.7792443910230795,0.04047780592754342,-0.9725234569470438,0.13747347135194213,-0.16791388326089798,-0.15609193192797588,0.29423996104806577
1667776595992674300,0.73267431640625,2.79373751358663,0.03744584955386637,-0.9757926195804932,0.12364221971455128,-0.16314442613282204,-0.14074936980483768,0.26557715168411267
1667776596002725400,0.742725341796875,2.8078394251430625,0.03426427585461762,-0.9787769171792878,0.1101294577644021,-0.15826345200163136,-0.12559595933540998,0.23723429517743289
1667776596012777200,0.752777099609375,2.8202442635360865,0.0305658393264199,-0.9813398574022909,0.09646591963280635,-0.15392277223671968,-0.1111115355271227,0.21021155183051718
1667776596022828300,0.762828369140625,2.8307311931853483,0.02625875642732589,-0.9834695386635718,0.08247580119079473,-0.1502474545583047,-0.09759033283691285,0.18511911695931163
1667776596032879400,0.77287939453125,2.8397278328477618,0.02136240488610829,-0.9852118899362002,0.06813464771318907,-0.14704291838406544,-0.08532028496170059,0.16254961715544503
1667776596042931200,0.78293115234375,2.847889001111889,0.016394796956099654,-0.9866300856363551,0.05441051609521229,-0.1439753208546967,-0.0745884043654955,0.14294777213556586
1667776596052982300,0.792982177734375,2.8555389855652833,0.012151324970449644,-0.987775886564459,0.04284499262791303,-0.14088171030664393,-0.06560114577892344,0.12651186673483703
1667776596063034400,0.803034423828125,2.861986626499619,0.009393041375811784,-0.9886416134187676,0.03496240614005291,-0.1381231001111627,-0.0584929094392355,0.11330453353801063
1667776596073085200,0.813085205078125,2.8668064391586725,0.008144918481515686,-0.9892438891316816,0.030779606811034702,-0.13597395369938237,-0.05330309532529675,0.10342883590953213
1667776596083137300,0.82313720703125,2.8699377288497,0.007845100592642873,-0.9896217867903111,0.029083497672353978,-0.13454110336039532,-0.04985880229972804,0.09672247682189494
1667776596093188400,0.833188232421875,2.8709837058052545,0.007769668657075988,-0.9897870430326028,0.028318256714706506,-0.13408435115762696,-0.047777594500463726,0.09262810686467537
1667776596103239400,0.843239501953125,2.870137794123301,0.0066721157024988995,-0.9898064247239869,0.025717650326463115,-0.13459414632000957,-0.04607776897757453,0.08953968539952326
1667776596113291500,0.85329150390625,2.8675672158734007,0.004905247996806045,-0.9897279249280133,0.021710833472523953,-0.13599184843281817,-0.043826388463513354,0.08552246862843646
1667776596123342300,0.86334228515625,2.863510116537181,0.0033668672011394345,-0.9895497401179814,0.018129843793453452,-0.13811174491108058,-0.04129344431166526,0.08088198443906627
1667776596133394400,0.87339453125,2.8575150341160707,0.001279409025849768,-0.9892185911241359,0.013537704172490344,-0.14119842197300111,-0.038833378335622254,0.07654281819778644
1667776596143445500,0.883445556640625,2.849796638737307,-0.0015991997355625518,-0.9887252970205312,0.0075334505341027235,-0.14514597297370527,-0.036775102271300854,0.07325067144035956
1667776596153497300,0.893497314453125,2.8411538033665904,-0.005147268622467997,-0.9881065847515158,0.00041702502386258033,-0.14955193679697254,-0.03539926683979339,0.07155711676381885
1667776596163548400,0.90354833984375,2.8327258718937443,-0.0090660989727302,-0.9874352350312451,-0.007173339435585652,-0.15384732694975703,-0.03493592903324652,0.07184531674946651
1667776596173599500,0.913599609375,2.8249432334027924,-0.0129668559713753,-0.9867412665260098,-0.014391085857350178,-0.15781523748950532,-0.035608479728086756,0.07443416169914477
1667776596183651300,0.9236513671875,2.81771441219667,-0.01662616278407509,-0.9860178274038383,-0.02072858945723796,-0.1615026862431604,-0.03754030916303552,0.07948483703514272
1667776596193702400,0.933702392578125,2.810593505417103,-0.020040651359167792,-0.985232103784014,-0.026190232393687826,-0.1651358838877224,-0.04057403233357452,0.08667703181795934
1667776596203754500,0.94375439453125,2.8024542557736867,-0.0229777335758775,-0.9843059705243256,-0.030370038326935394,-0.16925927495683696,-0.04432944055908615,0.09518954281442442
1667776596213805300,0.953805419921875,2.7927789504227,-0.025020020324440503,-0.9832127674859266,-0.03248034079537332,-0.17409914307673383,-0.048541415702936734,0.10435430438509782
1667776596223857400,0.963857421875,2.7815952773332393,-0.026166875090457856,-0.981953421906784,-0.032537031179909845,-0.1796253189892213,-0.05307927796488849,0.11388926937697776
1667776596233908500,0.973908447265625,2.7694721947547842,-0.026657599383770703,-0.9805738565382092,-0.03109569742816131,-0.1855563991181352,-0.05773266230429771,0.12342841284252797
1667776596243960300,0.983960205078125,2.7569920698461066,-0.026608127767936026,-0.9791298344316188,-0.028475208900391253,-0.19160393645454174,-0.0623273792191323,0.13263821008320664
1667776596254011400,0.994011474609375,2.7442072740867074,-0.02621235742167622,-0.9776282450369232,-0.025118243878789755,-0.19774906014591048,-0.0667172258271448,0.14128580830032805
1667776596264062500,1.0040625,2.731162821286945,-0.025680543901506613,-0.9760662586859641,-0.021448019979162215,-0.20398100602601293,-0.07089991522008851,0.14943830012817724
1667776596274114300,1.0141142578125,2.717745713626183,-0.025084213794774674,-0.9744241386126904,-0.017568643034271077,-0.21035721123385487,-0.07495444205836728,0.1572757104864187
1667776596284165400,1.024165283203125,2.7039647552043053,-0.02457705107922278,-0.9726925462853925,-0.013769897813898969,-0.21688286607255308,-0.07891171847587274,0.16492095932764214
1667776596294217500,1.034217529296875,2.6897056667101915,-0.024377733688538333,-0.9708454771338993,-0.010459498021990494,-0.22362907290741785,-0.0827932978728694,0.17251660425118703
1667776596304268300,1.044268310546875,2.675032603486219,-0.0245297247917224,-0.9688848536493442,-0.007727409895661882,-0.2305698278997658,-0.08659106983371072,0.180076849602359
1667776596314320400,1.0543203125,2.6603381099631767,-0.024918755552299453,-0.9668510861569032,-0.005346286202688547,-0.23750545254169778,-0.09038340777058196,0.18771169021965348
1667776596324371500,1.064371337890625,2.6451840640285353,-0.02540575407075952,-0.9646893260704278,-0.002955428283026488,-0.24463002298919556,-0.09426115480880287,0.19553919240152462
1667776596334422300,1.07442236328125,2.629658645004569,-0.02579055325863729,-0.9624065656184984,-0.00011456034955139002,-0.2518752525124982,-0.09832209018849306,0.2036483785302296
1667776596344474400,1.084474365234375,2.6135779187282013,-0.025983399443631632,-0.9599788703786996,0.003388447359853949,-0.25931303159468433,-0.10257796372089331,0.21200560569022142
1667776596354525400,1.094525390625,2.5975480899743073,-0.02597210984942492,-0.9574830602955988,0.0075130078457825,-0.26664782990494,-0.10700755242422103,0.22055032523290136
1667776596364577300,1.104577392578125,2.581693529187251,-0.025954332349879303,-0.9549346191714142,0.011820223429716569,-0.27384022609908715,-0.11152521238618035,0.22921513109171043
1667776596374628400,1.11462841796875,2.5663551433519554,-0.026068479345376268,-0.9523942044882173,0.015893675103320085,-0.2807558549515566,-0.11593886720666949,0.23770910037849188
1667776596384680200,1.12468017578125,2.55206639459103,-0.026309399148887525,-0.9499715937017603,0.01950871666451975,-0.2871701968543154,-0.119979056879861,0.24552327731879975
1667776596394731300,1.134731201171875,2.539348092543534,-0.026440869026201123,-0.9477817178433582,0.022950010528158166,-0.2928374204088662,-0.12351883634270348,0.2522914700285913
1667776596404783400,1.144783447265625,2.527773486299112,-0.02636884445887674,-0.9457783282962073,0.02645193079743152,-0.297953986978097,-0.12661543504008446,0.2580686886352508
1667776596414834400,1.15483447265625,2.5169912921986204,-0.026185231939030298,-0.9438998425275835,0.02994450063570358,-0.30268901027920414,-0.12940939268125407,0.26317855798040923
1667776596424885200,1.16488525390625,2.5067449454995385,-0.026100534395537785,-0.9420950150489302,0.033079707094993485,-0.30718451261817825,-0.13196069362888507,0.2678662482112038
1667776596434937600,1.1749375,2.496596632390067,-0.026330960474612884,-0.9402851442868019,0.03550420171445542,-0.31166917711430214,-0.13428673057402454,0.2723013818579336
1667776596444988400,1.184988525390625,2.485916355728394,-0.02727496660954951,-0.938342780965055,0.03656264429739756,-0.3164769870364273,-0.13642302924047997,0.2768083855343443
1667776596455040500,1.19504052734375,2.474516804799404,-0.029467224709098797,-0.9361867312139236,0.03530946295723353,-0.32174791605640307,-0.13843527432085495,0.28188273476917763
1667776596465091600,1.205091552734375,2.462521038006427,-0.03250849421654243,-0.9338586348141703,0.03244103919547523,-0.32739142261250403,-0.14023593216965421,0.28713644943620414
1667776596475143400,1.215143310546875,2.4507195836595446,-0.036206012782963155,-0.9315048373582543,0.028108073115638427,-0.3330422101755485,-0.14167170258065695,0.29219200685213803
1667776596485194500,1.225194580078125,2.4394903488444797,-0.04015988660560624,-0.9292037201707083,0.02307081623596097,-0.3384757625426148,-0.14283499857307358,0.2969780897325627
1667776596495246300,1.235246337890625,2.429163300292841,-0.04362446876781781,-0.927070781521796,0.01873183853758351,-0.34345251415651945,-0.14379561561559975,0.30111298066698056
1667776596505297400,1.24529736328125,2.4201978766964127,-0.04594379771077415,-0.9252489016187424,0.016308125511922716,-0.3476824702934137,-0.14463945136672923,0.30427619056203475
1667776596515348500,1.255348388671875,2.412743870668465,-0.04680788186149431,-0.9237993426865626,0.01642895736802767,-0.3510530775352574,-0.14548384187045377,0.3064331340899757
1667776596525400300,1.265400390625,2.4061130647735145,-0.04643693251689016,-0.9225873915139361,0.018827087788551727,-0.3538941378904267,-0.14640698851423428,0.30785376068749454
1667776596535451400,1.275451416015625,2.400620508143146,-0.04519453206431079,-0.9216380844969303,0.022755156883955865,-0.35610803771025246,-0.14740345120202614,0.3087768283312215
1667776596545503500,1.28550341796875,2.395846096461572,-0.04397907307312402,-0.9207951571838306,0.02658841159926179,-0.3579867858979395,-0.1484838976533234,0.309869507848857
1667776596555554300,1.29555419921875,2.391820904052152,-0.0431289654443554,-0.9199948403434091,0.029947116150647282,-0.3595127978012322,-0.14999948113500572,0.3120479506004206
1667776596565606400,1.3056064453125,2.388468699944584,-0.042299136401110334,-0.9192521938400848,0.033528351898765,-0.36067278600856,-0.15199145150056664,0.31513964820806406
1667776596575657500,1.315657470703125,2.385951458256213,-0.04126186352401438,-0.9186316051209619,0.037638249353672736,-0.3613808302258897,-0.15432885215304107,0.31873467238879244
1667776596585708300,1.325708251953125,2.384294844063013,-0.039836919884528296,-0.9181622982270939,0.04255099871118553,-0.36161144217001057,-0.15693351373451678,0.32255607088609983
1667776596595760400,1.335760498046875,2.3826639416327695,-0.03790000194914221,-0.9177199209239859,0.04854856826116603,-0.36173500173676687,-0.15969185980995906,0.326282955508298
1667776596605811500,1.3458115234375,2.380527791407546,-0.03560449478790942,-0.9172058018892518,0.055362274063367856,-0.3620160651837567,-0.16251271530734768,0.3298424854412548
1667776596615863300,1.35586328125,2.3777194245112514,-0.0331907367248505,-0.9165656846091819,0.06258367540027984,-0.3625527285198429,-0.1654121066656881,0.33343303176955946
1667776596625914400,1.365914306640625,2.37390235160168,-0.030892096446155877,-0.9157017688030865,0.06994981232889212,-0.3634983973142176,-0.1685371659654811,0.3374881847483937
1667776596635966200,1.37596630859375,2.3687982134319427,-0.028867544884840304,-0.9145320256122177,0.07733719955496239,-0.3649667955505538,-0.17203776627441197,0.34239017331884714
1667776596646017300,1.386017333984375,2.362683964227299,-0.027107025512130647,-0.9130865043446518,0.08484482411575514,-0.3668009919377567,-0.17605447896448667,0.34839716187673936
1667776596656069400,1.3960693359375,2.355359621811986,-0.02557112786778962,-0.9113076139872949,0.0927385226225775,-0.3690421655978541,-0.18075520054598893,0.35577915314064673
1667776596666120200,1.4061201171875,2.3469940794874065,-0.02411842095917211,-0.9092225862231386,0.10133567898459656,-0.37156620731408757,-0.18620194687122377,0.36454176818774847
1667776596676171300,1.416171142578125,2.3380999714502817,-0.022422046686289707,-0.9069521985526774,0.1111304506546376,-0.3740941541192464,-0.1923237266096062,0.37431255152399356
1667776596686223600,1.4262236328125,2.329006258165733,-0.020029937368482294,-0.9046114529509535,0.12277530480014943,-0.3764351730143648,-0.1989308495159687,0.38438619822351255
1667776596696274200,1.436274169921875,2.319965205753217,-0.016657939025798516,-0.9022822966977055,0.1366434119948578,-0.37844886324975463,-0.20587751611666052,0.39426277952858063
1667776596706326500,1.446326416015625,2.3111945998815173,-0.012305647435396565,-0.9000087438656348,0.1526229606686298,-0.3800410076187611,-0.21307657999638407,0.40377750868062323
1667776596716377600,1.456377685546875,2.3025280752633694,-0.007211202366840221,-0.8977551355803788,0.1701719573187124,-0.3813388998168207,-0.22037322555438454,0.412807110854158
1667776596726429400,1.466429443359375,2.2937578559053478,-0.0016794655366209584,-0.8954936479704189,0.18852397961029618,-0.38253866540530757,-0.22749177047514846,0.42105089887705394
1667776596736480500,1.47648046875,2.2849043140088274,0.004122630179180094,-0.89327577841936,0.20696552924821954,-0.38378037261599063,-0.23399589769647325,0.42781241448155066
1667776596746531600,1.486531494140625,2.2761826669279963,0.010190290700609318,-0.8911952949156314,0.22505760469217945,-0.3851097694511824,-0.23949407548620177,0.43236928079905107
1667776596756583400,1.49658349609375,2.2677392302817823,0.016516263190507315,-0.8893039708629144,0.24253060234276708,-0.3865638024939952,-0.2437910062425761,0.4343704973587446
1667776596766634500,1.506634521484375,2.2598758426131664,0.02297778138721357,-0.8876497767929042,0.2590279639857598,-0.3880782821576624,-0.24687051707202268,0.43392443805172676
1667776596776686300,1.516686279296875,2.253597137528304,0.029484511873448756,-0.88640196919809,0.2742083270914135,-0.38924323185190507,-0.2488210871473035,0.43141625352133234
1667776596786737400,1.5267373046875,2.2488133230272345,0.03568365005193925,-0.8855144574482813,0.28755382240830196,-0.3901257638619247,-0.24978533270336317,0.42743158009195453
1667776596796789500,1.53678955078125,2.245378446159991,0.041130646742633115,-0.8849592623964342,0.29826852633802786,-0.39086420121120696,-0.24976115063889923,0.42234869355502724
1667776596806840300,1.54684033203125,2.2431327575777806,0.0455120529432444,-0.8847356523738115,0.3056731262912406,-0.3916214344484391,-0.2486042325367243,0.41615985894323454
1667776596816892400,1.556892333984375,2.2420718453664095,0.048880774337914656,-0.8848694862885038,0.3097841134692995,-0.3924183169321154,-0.24622072946514031,0.4086632363201878
1667776596826943500,1.566943603515625,2.2423789543046664,0.05146456458494195,-0.8853890912604576,0.3111104368821578,-0.39309233393011583,-0.24272609860371586,0.39992952342904503
1667776596836994300,1.576994384765625,2.2435181259498367,0.053229521186195276,-0.8861451181838594,0.3100903380928422,-0.3937356308228561,-0.238507358132174,0.39064785679481495
1667776596847046400,1.58704638671875,2.245306122470208,0.05417357783766656,-0.8870620938662991,0.30710488749245574,-0.3942985571744309,-0.2339115412650013,0.38145038061510156
1667776596857097500,1.597097412109375,2.2478590670538523,0.05457503731351172,-0.8881352512062924,0.3028823227938204,-0.39460785864450587,-0.22917659475015664,0.37256767176128414
1667776596867149300,1.6071494140625,2.2512890116111786,0.05466853133339419,-0.8893678629536923,0.2979925291253027,-0.39452975084326325,-0.22446036623901452,0.36411124707546005
1667776596877200400,1.617200439453125,2.255635921782402,0.054581909352404694,-0.8907693031718681,0.29266126578592877,-0.3940312483629527,-0.21975058820789334,0.35594917688671246
1667776596887252200,1.627252197265625,2.260788403165652,0.05459662385680244,-0.8923281791777165,0.2873269210016865,-0.39315929355463614,-0.21493104647594471,0.3476057339411859
1667776596897303300,1.63730322265625,2.266467042633588,0.0550547599283611,-0.8939778134992724,0.2827283607066473,-0.39197986114990246,-0.21005785669192004,0.33886135421672425
1667776596907355400,1.64735546875,2.272341376474767,0.055930386299339066,-0.8956144241584273,0.27918459725567835,-0.3905514448644541,-0.20546554407335452,0.33032283123017836
1667776596917406200,1.65740625,2.278166244390577,0.0569046931121312,-0.8971514108147711,0.27650585519712834,-0.388917456714136,-0.20155507217805724,0.3229741963658532
1667776596927457300,1.667457275390625,2.283365963878207,0.057715534060269594,-0.8984647507938052,0.2744596795809288,-0.38732223509178665,-0.19852328499702052,0.3173219421520106
1667776596937509400,1.67750927734375,2.2880414461233944,0.05832530967246017,-0.8995896357744532,0.2728570332334715,-0.38576074422361917,-0.19627872303063182,0.313238727657444
1667776596947560200,1.687560302734375,2.2920860692096436,0.05873319463414685,-0.9005338678506629,0.27149070326737446,-0.38434905156524174,-0.19458913368335884,0.3102745783167786
1667776596957611800,1.69761181640625,2.2961616026615874,0.059011213402320725,-0.901455097505662,0.2701271651932444,-0.3828627635951561,-0.1931648643751688,0.30791515897444216
1667776596967662800,1.707662841796875,2.300280647808626,0.05890462496980518,-0.9023764073375709,0.2681639738068472,-0.3813608599637924,-0.1918619713664634,0.30609304786034003
