time,seconds_elapsed,z,y,x
1664520697379210800,0.559210693359375,8.606385231018066,-1.9157536029815674,3.447758436203003
1664520698376575200,1.5565751953125,2.580958366394043,-8.29561710357666,5.521737575531006
1664520699373939500,2.553939453125,1.1856436729431152,-6.578467845916748,8.835198402404785
1664520700371303700,3.5513037109375,8.033902168273926,-0.6430711150169373,3.909274101257324
